# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = example_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 0.01
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 20
# random
#   seed = 974718116
# output
#   file = samples.csv (Default)
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,mu
-1.53177,0.999995,0.01,5,-1.7503
-1.67779,0.999993,0.01,5,-1.83183
-1.66547,1,0.01,2,-1.82509
-1.69646,0.999998,0.01,3,-1.84199
-1.6785,1,0.01,3,-1.83221
-1.31005,0.999991,0.01,5,-1.61867
-1.12957,0.999995,0.01,4,-1.50304
-1.16993,0.999998,0.01,3,-1.52966
-1.53548,0.99999,0.01,7,1.75242
-1.58873,0.999998,0.01,3,1.78254
-1.59272,1,0.01,2,1.78478
-1.28657,0.999954,0.01,6,1.6041
-1.1726,0.999999,0.01,4,1.5314
-1.24467,0.999996,0.01,4,1.57776
-0.746693,0.999997,0.01,5,1.22204
-0.000553408,0.999991,0.01,6,0.0332688
-0.000759599,0.999996,0.01,6,-0.0389769
-0.186082,0.999996,0.01,7,-0.610052
-0.0703054,0.999993,0.01,7,0.374981
-0.0703092,1,0.01,0,0.374991
-0.0249248,0.999999,0.01,6,0.22327
-0.000180702,0.999997,0.01,6,0.0190106
-0.0464352,0.999998,0.01,7,0.304746
-0.210022,0.99999,0.01,6,-0.648108
-0.558491,0.99998,0.01,5,-1.05687
-0.653475,0.999992,0.01,5,-1.14322
-0.0416868,0.999995,0.01,6,-0.288745
-0.0300197,0.999999,0.01,6,-0.245029
-0.0939158,0.999982,0.01,7,-0.433396
-0.106511,0.999999,0.01,5,-0.461542
-0.262257,0.999928,0.01,7,0.724233
-0.2503,0.99999,0.01,7,-0.707531
-0.0770333,0.999996,0.01,7,0.392513
-0.0889529,1,0.01,4,0.421789
-0.337155,0.999992,0.01,6,0.821164
-0.170294,0.999984,0.01,6,0.5836
-0.2197,0.999998,0.01,7,-0.662873
-0.497912,0.999968,0.01,6,0.99791
-0.0121014,0.999947,0.01,7,-0.155573
-0.00480422,0.999997,0.01,6,0.0980226
-0.0140789,0.999993,0.01,6,-0.167803
-0.00324737,0.999998,0.01,6,-0.0805899
-0.0551743,0.999994,0.01,7,0.332187
-0.0617678,1,0.01,4,0.351476
-0.00202392,0.999997,0.01,7,-0.0636227
-0.923764,0.99994,0.01,6,1.35924
-0.651935,0.999999,0.01,5,1.14187
-0.633161,0.999999,0.01,3,1.12531
-0.497502,0.999998,0.01,5,0.997499
-0.415053,0.999998,0.01,5,0.911102
-0.288473,0.999999,0.01,5,0.75957
-0.0646103,0.999995,0.01,5,0.359473
-0.0121906,0.999999,0.01,5,0.156145
-0.252642,0.999992,0.01,6,0.710833
-0.181318,0.999992,0.01,6,-0.602193
-0.0341509,1,0.01,6,-0.261346
-0.0427529,1,0.01,7,0.292414
-0.177885,0.999984,0.01,6,-0.596465
-0.123026,0.999998,0.01,5,-0.496036
-0.093064,0.999999,0.01,7,0.431426
-0.0979685,1,0.01,4,0.442648
-0.0941194,1,0.01,4,0.433865
-0.0916593,1,0.01,3,0.428157
-0.0231833,0.999985,0.01,6,0.215329
-0.0263297,0.999999,0.01,5,0.229476
-3.31146e-08,0.999998,0.01,6,-0.00025735
-0.0180341,0.999994,0.01,6,0.189916
-0.00934632,0.999998,0.01,6,-0.136721
-0.0376221,0.999994,0.01,6,0.274307
-0.805406,0.999953,0.01,7,-1.26918
-0.753899,1,0.01,4,-1.22792
-0.747789,1,0.01,2,-1.22294
-0.790429,0.999998,0.01,4,-1.25732
-0.828165,0.999997,0.01,7,1.28698
-0.890405,0.999998,0.01,4,1.33447
-0.0302849,0.999989,0.01,6,0.246109
-0.212831,0.999987,0.01,7,-0.652427
-1.02597,0.999961,0.01,6,-1.43246
-0.276831,0.999991,0.01,7,0.744084
-0.244123,1,0.01,4,0.698747
-0.244022,1,0.01,0,0.698602
-0.159487,0.99998,0.01,6,-0.564778
-0.144543,1,0.01,4,-0.537668
-0.0972624,0.999866,0.01,6,0.44105
-0.0868661,1,0.01,4,0.416812
-0.145738,0.999998,0.01,5,0.539886
-0.0961892,0.999999,0.01,7,-0.43861
-0.152742,0.999998,0.01,5,-0.552706
-0.153119,0.999995,0.01,7,0.553387
-0.182207,0.999999,0.01,7,-0.603668
-0.179329,1,0.01,3,-0.59888
-0.768078,0.999973,0.01,5,-1.23942
-0.326206,0.99998,0.01,6,-0.807721
-0.382608,0.99998,0.01,6,0.874767
-0.94968,0.999977,0.01,5,1.37817
-0.811543,1,0.01,4,1.274
-0.836362,0.999991,0.01,7,-1.29334
-0.540446,0.999998,0.01,5,-1.03966
-0.0514449,0.999973,0.01,7,0.320764
-0.203737,0.999989,0.01,6,0.638337
-0.123905,0.999998,0.01,5,0.497805
-0.150768,0.99998,0.01,6,-0.549123
-0.0723688,0.999999,0.01,7,0.380444
-0.14598,0.999982,0.01,7,-0.540334
-0.00396348,0.999978,0.01,6,0.0890334
-0.0688945,0.999996,0.01,6,-0.371199
-0.0179732,0.999998,0.01,6,-0.189595
-0.349265,0.999984,0.01,7,-0.835782
-0.00766745,0.999989,0.01,6,0.123834
-0.0228101,0.999989,0.01,6,-0.213589
-0.170258,0.999962,0.01,6,-0.583538
-0.0482412,0.99999,0.01,6,-0.310616
-0.0116613,0.999998,0.01,6,-0.152718
-0.439077,0.999986,0.01,6,0.937099
-0.337413,0.999991,0.01,7,-0.821478
-0.43841,0.999997,0.01,5,-0.936387
-0.00137892,0.999939,0.01,6,-0.0525152
-0.126525,0.999993,0.01,6,0.503041
-0.318238,0.999995,0.01,6,0.797795
-0.208757,0.999999,0.01,5,0.646154
-2.20064,0.999942,0.01,6,2.09792
-2.08556,0.999998,0.01,4,2.04233
-2.2,0.999991,0.01,4,2.09762
-1.42106,0.999995,0.01,5,1.68586
-1.29731,1,0.01,4,1.61078
-1.58017,0.99999,0.01,4,1.77774
-1.01336,0.999994,0.01,5,1.42363
-0.898968,0.999999,0.01,4,1.34087
-2.48024,0.999955,0.01,6,2.22722
-2.92565,0.999982,0.01,4,2.41895
-2.91603,1,0.01,2,2.41496
-2.84008,1,0.01,3,2.38331
-1.80584,0.999992,0.01,5,1.90044
-2.57493,0.999981,0.01,5,2.26933
-3.81243,0.999939,0.01,7,-2.76132
-3.90686,0.999996,0.01,3,-2.7953
-2.5952,0.999987,0.01,5,-2.27825
-2.35124,0.99999,0.01,4,-2.16852
-0.879518,0.999974,0.01,5,-1.32629
-0.878083,1,0.01,1,-1.3252
-0.863025,0.999989,0.01,7,1.31379
-1.58238,0.999986,0.01,7,-1.77898
-0.196795,0.999994,0.01,7,0.627368
-0.00651607,0.999997,0.01,6,-0.114158
-0.00254526,0.999999,0.01,6,0.0713479
-0.0266155,0.999998,0.01,6,0.230718
-0.744338,0.999966,0.01,7,-1.22011
-1.55737,0.999969,0.01,5,-1.76487
-1.73337,0.999994,0.01,4,-1.86192
-1.73905,1,0.01,1,-1.86497
-1.73894,1,0.01,0,-1.86491
-1.78752,0.999989,0.01,7,1.89078
-1.7451,0.999997,0.01,4,1.86821
-0.891156,0.999995,0.01,7,-1.33503
-0.903833,1,0.01,2,-1.34449
-0.151521,0.999975,0.01,6,0.550493
-0.216879,0.999997,0.01,5,0.658602
-0.0850195,0.999994,0.01,6,0.412358
-0.233513,0.999994,0.01,5,0.683392
-0.000211567,0.999999,0.01,6,0.0205702
-0.300913,0.999991,0.01,6,-0.775774
-0.00118256,0.999991,0.01,6,-0.0486325
-0.0597052,0.999997,0.01,6,-0.345558
-0.308999,0.999993,0.01,6,-0.786129
-0.589804,0.999989,0.01,6,-1.0861
-0.605736,0.999999,0.01,3,-1.10067
-0.490837,1,0.01,5,-0.990795
-0.167159,0.999995,0.01,6,-0.578202
-0.217128,0.999954,0.01,6,0.658981
-0.162401,0.999998,0.01,5,0.569915
-0.177363,0.999999,0.01,4,0.595589
-0.115982,0.999972,0.01,6,0.481627
-0.101948,1,0.01,4,0.451548
-0.000656589,0.999994,0.01,6,-0.0362378
-1.11406,0.999942,0.01,6,1.49269
-1.11446,1,0.01,0,1.49296
-2.48236,0.999957,0.01,7,-2.22817
-2.45235,0.999999,0.01,3,-2.21465
-2.71203,0.999941,0.01,7,2.32896
-2.59727,0.999999,0.01,3,2.27915
-2.80764,0.999997,0.01,5,2.36966
-0.518998,0.999991,0.01,6,1.01882
-0.402383,0.999998,0.01,5,0.897087
-0.000998811,0.99997,0.01,6,0.0446948
-0.179374,0.999986,0.01,6,0.598955
-0.450626,0.999988,0.01,5,0.949343
-0.534598,0.999997,0.01,4,1.03402
-0.63653,0.999926,0.01,6,-1.1283
-0.589666,0.999999,0.01,4,-1.08597
-0.389863,0.999997,0.01,5,-0.883021
-1.32303,0.999926,0.01,6,1.62667
-1.69763,0.999986,0.01,4,1.84262
-0.000566701,0.999994,0.01,7,0.033666
-0.00276828,0.999998,0.01,6,0.0744081
-0.106151,0.999996,0.01,6,0.460762
-0.0109404,0.999994,0.01,6,-0.147922
-0.00918409,1,0.01,6,0.135529
-0.000497045,0.999998,0.01,6,-0.0315292
-0.0619417,0.999994,0.01,7,0.351971
-0.594613,0.999977,0.01,6,-1.09052
-0.457221,0.999993,0.01,5,-0.956265
-0.0171637,0.99996,0.01,6,-0.185276
-0.493619,0.99998,0.01,6,0.993598
-0.89038,0.999979,0.01,5,1.33445
-0.540001,0.999994,0.01,5,1.03923
-0.653054,0.999997,0.01,5,1.14285
-0.357411,0.999972,0.01,6,-0.845471
-0.15914,0.999995,0.01,7,0.564163
-1.88904,0.999956,0.01,7,-1.94373
-2.04273,0.999995,0.01,4,-2.02125
-1.93583,0.999996,0.01,4,-1.96766
-1.90986,0.999999,0.01,4,-1.95441
-1.73298,0.999999,0.01,4,-1.86171
-1.73239,1,0.01,0,-1.86139
-1.59632,0.999999,0.01,4,-1.78679
-0.966924,0.999993,0.01,5,-1.39063
-0.476334,0.999996,0.01,5,-0.976047
-0.475679,1,0.01,1,-0.975376
-0.018051,0.999988,0.01,6,0.190005
-1.15001,0.999963,0.01,6,1.51658
-0.93819,0.999999,0.01,4,1.36981
-1.30244,0.999991,0.01,5,1.61396
-0.00915569,0.999993,0.01,7,0.13532
-0.0010651,0.999999,0.01,6,-0.046154
-0.0242366,0.999988,0.01,8,-0.220166
-0.415859,0.999989,0.01,6,-0.911985
-0.0023474,0.999993,0.01,6,-0.0685186
-0.000298152,0.999999,0.01,6,0.0244193
-0.0250449,0.999999,0.01,6,0.223807
-0.0332843,0.999977,0.01,7,-0.258009
-0.00187396,0.999999,0.01,7,-0.0612202
-0.0248181,0.999983,0.01,6,0.222792
-0.0929688,0.999982,0.01,7,0.431205
-0.039669,0.999966,0.01,7,0.28167
-0.629385,0.999973,0.01,7,-1.12195
-0.764129,0.999996,0.01,7,1.23623
-0.0283258,0.999991,0.01,7,-0.238016
-0.215651,0.999993,0.01,6,-0.656736
-0.355233,0.999996,0.01,6,-0.842892
-0.355998,1,0.01,2,-0.843799
-0.0487489,1,0.01,6,-0.312246
-0.125822,0.999994,0.01,5,-0.501641
-0.127855,1,0.01,3,-0.505678
-0.000107143,0.999996,0.01,6,0.0146385
-0.126635,0.999993,0.01,6,-0.503258
-0.22347,0.999996,0.01,6,-0.668535
-0.216986,1,0.01,3,-0.658766
-0.016988,0.999997,0.01,6,-0.184326
-0.0145318,0.99999,0.01,7,0.170481
-0.0158463,1,0.01,5,0.178024
-0.0128302,1,0.01,5,0.160189
-0.0960499,0.999994,0.01,6,0.438292
-0.0019612,0.999988,0.01,6,0.0626291
-0.0186015,0.999969,0.01,7,-0.192881
-0.124312,0.999991,0.01,6,0.498622
-0.368718,0.999984,0.01,7,-0.85874
-8.98047e-06,0.999997,0.01,7,-0.00423803
-0.230892,0.999984,0.01,6,-0.679547
-0.234622,1,0.01,2,-0.685014

#  Elapsed Time: 0.304403 seconds (Warm-up)
#                0.31907 seconds (Sampling)
#                0.623473 seconds (Total)

