# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = example_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 20
# random
#   seed = 986753838
# output
#   file = samples.csv (Default)
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,mu
-1.9877,0.999668,0.1,0,2.00616
-1.9572,0.999669,0.1,2,2.02152
-0.450871,0.999414,0.1,3,3.0504
-5.89094e-05,0.99944,0.1,3,3.98915
-0.000196143,0.999999,0.1,2,3.98019
-0.126491,0.999617,0.1,3,3.49703
-0.149307,0.999911,0.1,1,3.45354
-0.0266557,0.998901,0.1,3,3.76911
-0.463598,0.998331,0.1,2,3.03709
-0.21154,0.999158,0.1,2,3.34955
-0.180877,0.999966,0.1,1,3.39854
-0.020573,0.999853,0.1,2,3.79716
-0.914367,0.997332,0.1,3,2.64769
-1.02801,0.995013,0.1,3,5.43388
-1.21549,0.997906,0.1,2,5.55916
-0.000668146,0.999657,0.1,3,4.03656
-0.209901,0.999107,0.1,3,3.35208
-0.159015,0.998606,0.1,3,4.56394
-0.268565,0.99905,0.1,2,4.73289
-0.236548,0.999654,0.1,4,4.68782
-0.0957738,0.998533,0.1,2,4.43766
-0.281028,0.999224,0.1,3,3.2503
-0.280578,1,0.1,0,3.2509
-0.283051,0.999994,0.1,0,3.2476
-0.991904,0.994553,0.1,3,5.40848
-0.438742,1,0.1,3,4.93674
-0.0657002,0.999561,0.1,3,4.36249
-0.0266436,0.999927,0.1,2,4.23084
-0.00158209,0.999942,0.1,3,4.05625
-0.0133613,0.99996,0.1,3,4.16347
-0.00210499,0.999992,0.1,3,4.06488
-0.0580488,0.999538,0.1,3,4.34073
-0.00066774,0.99953,0.1,3,3.96346
-0.00111,0.999998,0.1,2,3.95288
-0.862723,0.998413,0.1,3,2.68644
-0.144686,0.999488,0.1,2,3.46207
-0.0396249,0.999973,0.1,3,3.71849
-0.449314,0.999363,0.1,3,3.05204
-0.0118297,0.998521,0.1,3,3.84618
-0.462798,0.997756,0.1,3,4.96208
-0.567788,0.999544,0.1,1,5.06563
-0.350658,0.994346,0.1,3,3.16255
-0.193467,0.999616,0.1,2,3.37796
-0.180554,0.999994,0.1,3,3.39908
-0.0291638,0.999896,0.1,4,3.75849
-0.0475255,0.99985,0.1,2,3.6917
-0.0406108,0.999991,0.1,1,3.71501
-1.04262,0.997321,0.1,3,2.55596
-1.044,0.999997,0.1,0,2.55501
-0.398097,0.996614,0.1,3,3.1077
-0.703349,0.998917,0.1,2,2.81396
-1.03709,0.999144,0.1,2,2.5598
-0.099391,0.99952,0.1,3,3.55415
-0.110884,0.999907,0.1,2,3.52908
-0.141001,0.999513,0.1,3,3.46896
-0.145712,0.999991,0.1,1,3.46016
-0.145862,0.99961,0.1,3,4.54011
-0.528837,0.998694,0.1,3,5.02843
-2.28039,0.994647,0.1,3,6.1356
-2.18827,0.999991,0.1,2,6.09202
-3.21289,0.996589,0.1,3,6.53491
-3.91548,0.997999,0.1,1,6.79839
-3.79306,0.999929,0.1,0,6.75429
-3.35177,0.999663,0.1,1,6.58912
-2.40753,0.999735,0.1,2,6.19432
-0.00761445,0.998064,0.1,3,3.87659
-0.168275,0.999456,0.1,3,4.58013
-0.217904,0.999872,0.1,2,4.66016
-0.0403471,0.998666,0.1,3,3.71593
-0.968108,0.998156,0.1,3,2.60852
-0.10229,0.999438,0.1,3,3.54769
-0.119842,0.999812,0.1,2,3.51042
-0.000195497,0.999756,0.1,3,3.98023
-0.0820021,0.999779,0.1,3,4.40497
-0.0987361,0.999932,0.1,1,4.44438
-0.0992655,0.999999,0.1,1,4.44557
-0.00772235,0.99978,0.1,3,3.87572
-0.0321268,0.999929,0.1,2,3.74652
-0.141683,0.999283,0.1,3,3.46768
-0.0114905,0.999122,0.1,3,4.15159
-0.0697327,0.999689,0.1,4,4.37345
-0.00642121,0.999949,0.1,3,3.88668
-0.157382,0.999774,0.1,4,3.43896
-0.188857,0.999877,0.1,1,3.38542
-0.179382,0.999983,0.1,1,3.40103
-0.614557,0.997259,0.1,3,2.89135
-0.467122,0.997982,0.1,2,3.03344
-1.85152,0.993895,0.1,3,2.07567
-1.85259,0.999997,0.1,0,2.07511
-1.92929,0.999711,0.1,0,2.03567
-1.71387,0.998691,0.1,2,2.14859
-0.273747,0.999672,0.1,3,3.26007
-0.459062,0.997579,0.1,3,4.95819
-0.386249,0.999984,0.1,1,4.87892
-0.420112,0.999942,0.1,2,4.91664
-0.407214,1,0.1,1,4.90246
-0.16166,0.999532,0.1,2,4.56861
-0.93661,0.990566,0.1,3,5.36866
-0.923008,0.999988,0.1,1,5.35868
-0.848608,0.999978,0.1,2,5.30277
-0.852294,0.999991,0.1,0,5.3056
-0.690274,0.999727,0.1,1,5.17497
-0.480934,0.999775,0.1,1,4.98075
-0.194035,0.999712,0.1,2,4.62295
-0.0913703,0.999925,0.1,2,4.42748
-0.0882192,0.999987,0.1,2,4.42005
-0.265702,0.994872,0.1,3,3.27103
-0.538489,0.998902,0.1,3,2.96222
-1.23939,0.997128,0.1,3,5.57441
-0.891161,0.999953,0.1,4,2.66496
-0.921084,0.999941,0.1,1,2.64273
-0.354953,0.999496,0.1,2,3.15744
-0.720202,0.998839,0.1,3,2.79983
-0.106679,0.997031,0.1,2,3.53809
-0.134179,0.999084,0.1,3,4.51803
-0.129774,0.999997,0.1,0,4.50946
-0.0706395,0.999522,0.1,3,3.62413
-0.000107547,0.999724,0.1,3,3.98533
-0.0108332,0.999798,0.1,4,4.14719
-0.0163631,0.999336,0.1,3,3.8191
-0.265912,0.997566,0.1,3,3.27074
-0.00702433,0.999492,0.1,3,3.88147
-0.00497644,0.999965,0.1,2,3.90024
-1.46922,0.994519,0.1,3,5.71419
-0.567243,0.996385,0.1,2,5.06512
-0.472229,0.999106,0.1,2,4.97183
-0.556122,0.999079,0.1,2,5.05463
-0.979512,0.99891,0.1,2,5.39965
-1.0099,0.99991,0.1,0,5.42119
-0.965407,0.999932,0.1,0,5.38954
-0.866951,0.999465,0.1,2,5.31678
-0.00569269,0.998992,0.1,3,3.8933
-0.196076,0.999591,0.1,3,3.37378
-0.00465283,0.999835,0.1,3,4.09647
-0.210973,0.998911,0.1,2,4.64957
-0.20141,0.999998,0.1,2,4.63468
-3.9644e-05,0.999444,0.1,3,3.9911
-0.343329,0.999528,0.1,3,4.82865
-0.0953399,0.999669,0.1,3,4.43667
-0.000119967,0.999945,0.1,3,3.98451
-0.0107923,0.999953,0.1,3,4.14692
-0.0116401,0.999995,0.1,1,4.15258
-0.000721708,0.999999,0.1,3,4.03799
-0.0675743,0.999814,0.1,3,3.63237
-0.476006,0.997865,0.1,2,3.02429
-0.197416,0.998959,0.1,2,3.37164
-0.135106,0.999997,0.1,3,3.48018
-0.0571625,0.99969,0.1,2,3.66188
-0.0255713,0.999958,0.1,3,4.22615
-0.0386603,0.999966,0.1,2,4.27807
-0.749126,0.998445,0.1,3,2.77597
-0.958533,0.998983,0.1,1,2.61542
-0.949476,0.999994,0.1,1,2.62198
-2.04135,0.995717,0.1,2,1.97943
-1.13527,0.999913,0.1,2,2.49317
-3.18999,0.992704,0.1,2,1.47414
-3.17958,0.999993,0.1,4,6.52174
-3.20774,0.999991,0.1,3,6.53288
-1.26716,0.998482,0.1,3,5.59195
-1.18383,0.999999,0.1,4,5.53872
-0.122647,0.997535,0.1,3,3.50473
-0.034524,0.999623,0.1,3,4.26277
-0.00789025,0.999939,0.1,3,4.12562
-0.033732,0.99966,0.1,3,3.74026
-0.00964211,0.99993,0.1,2,3.86113
-0.773528,0.995548,0.1,3,2.75619
-0.488298,0.998556,0.1,2,3.01177
-0.000307262,0.99923,0.1,3,3.97521
-1.68427,0.996173,0.1,4,2.16464
-1.38571,0.999414,0.1,3,2.33524
-0.907567,0.999591,0.1,3,2.65273
-0.850178,0.999839,0.1,1,2.69602
-0.866084,0.999945,0.1,1,2.68388
-0.219884,0.999503,0.1,3,4.66315
-0.133277,0.99944,0.1,3,4.51629
-0.760558,0.998311,0.1,3,5.23333
-0.314915,0.999897,0.1,3,4.79362
-0.47295,0.998862,0.1,2,4.97257
-0.329625,0.998864,0.1,3,3.18806
-0.0124377,0.997668,0.1,2,3.84228
-0.0514386,0.999825,0.1,3,3.67926
-0.00700392,0.999949,0.1,3,4.11835
-1.32416,0.996201,0.1,3,2.37263
-0.205841,0.99814,0.1,3,3.35838
-0.288582,0.999694,0.1,2,3.24029
-1.13861,0.99782,0.1,3,2.49096
-1.14502,0.999992,0.1,1,2.48671
-1.73586,0.998083,0.1,3,2.13674
-0.29596,0.999823,0.1,3,3.23064
-0.101994,0.999063,0.1,3,4.45165
-1.79137,0.997231,0.1,3,5.89281
-1.70648,0.999856,0.1,0,5.84742
-1.64958,0.999995,0.1,3,5.81636
-0.419453,0.996299,0.1,2,4.91592
-0.436555,0.998456,0.1,3,3.0656
-0.151428,0.999934,0.1,2,3.44968
-0.0160751,0.999405,0.1,3,3.8207
-0.0165635,0.999905,0.1,3,4.18201
-1.59114,0.995965,0.1,3,2.2161
-1.51975,0.999888,0.1,0,2.25658
-0.00579155,0.998163,0.1,3,3.89238
-0.0154984,0.999894,0.1,3,3.82394
-0.334107,0.999383,0.1,3,3.18256
-0.125346,0.999512,0.1,2,3.49931
-0.273535,0.999584,0.1,2,3.26036
-0.388007,0.99958,0.1,2,3.11908
-1.88864,0.990151,0.1,3,5.94352
-0.0303889,0.999381,0.1,3,4.24653
-0.441155,0.99635,0.1,2,4.93931
-0.027967,0.99835,0.1,3,4.2365
-0.591713,0.998242,0.1,3,2.91215
-0.00138804,0.999841,0.1,3,4.05269
-0.140805,0.999234,0.1,3,3.46933
-0.11237,0.998174,0.1,3,4.47407
-0.142059,0.998778,0.1,3,3.46697
-0.958119,0.99789,0.1,3,2.61572
-0.596057,0.999085,0.1,3,2.90816
-0.608699,0.999958,0.1,1,2.89664
-0.460099,0.999999,0.1,4,4.95927
-0.463823,0.999991,0.1,0,4.96314
-0.555427,0.999644,0.1,1,5.05397
-0.0519275,0.999405,0.1,3,4.32227
-0.659742,0.995952,0.1,3,5.14869
-0.832295,0.999153,0.1,2,5.29019
-0.834067,0.999998,0.1,1,5.29156
-1.49789,0.99674,0.1,3,2.26917
-0.946815,0.997218,0.1,2,2.62391
-0.951708,0.999988,0.1,0,2.62036
-0.811974,0.999817,0.1,1,2.72566
-0.0271694,0.999233,0.1,3,4.23311
-0.14081,0.998169,0.1,3,3.46932
-0.154792,0.999905,0.1,1,3.4436
-0.381747,0.999345,0.1,2,3.12622
-0.101853,0.997464,0.1,3,4.45134
-0.000608094,0.999934,0.1,3,3.96513
-9.93432e-05,0.999993,0.1,3,4.0141
-0.0387088,0.999936,0.1,3,3.72176
-0.107137,0.999494,0.1,2,3.5371
-0.14722,0.99981,0.1,4,4.54262
-0.249117,0.999114,0.1,2,4.70586
-0.00579,0.999679,0.1,3,3.89239
-0.644184,0.997386,0.1,3,5.13506
-0.307426,0.999466,0.1,2,4.78413
-0.182556,0.999919,0.1,3,4.60425
-0.00178419,0.999584,0.1,4,4.05974
-0.192985,0.99874,0.1,3,4.62126
-0.210317,0.999952,0.1,1,4.64856
-0.746439,0.999368,0.1,4,5.22183
-0.05854,0.995766,0.1,2,4.34217
-0.0667024,0.999978,0.1,4,4.36525
-0.00652142,0.999962,0.1,3,4.11421
-0.142023,0.998996,0.1,3,4.53296
-0.13779,1,0.1,1,4.52496
-0.227087,0.999756,0.1,2,4.67392
-0.240291,0.99485,0.1,3,3.30676
-0.154579,0.998193,0.1,2,3.44398
-0.0681471,0.999981,0.1,3,3.63082
-0.597752,0.998656,0.1,3,2.90661
-0.140501,0.999918,0.1,3,3.4699
-0.0879837,0.999717,0.1,2,3.58052
-0.151652,0.999302,0.1,3,4.55073
-0.0326172,0.999591,0.1,3,3.74459
-0.156628,0.998974,0.1,3,4.55969
-0.0715035,0.996811,0.1,4,3.62184
-0.048056,0.999673,0.1,3,4.31002
-0.286904,0.997198,0.1,3,4.7575
-0.244315,0.999951,0.1,1,4.69902
-0.244168,1,0.1,0,4.69881
-0.315392,0.99826,0.1,3,3.20578
-0.171169,0.995284,0.1,3,4.5851
-0.087984,0.999758,0.1,2,4.41949
-0.104254,0.99919,0.1,3,3.54337
-0.0327049,0.999778,0.1,3,3.74425
-0.0431967,0.999704,0.1,3,4.29393
-0.0187151,0.999909,0.1,2,4.19347
-0.0227394,0.999914,0.1,3,3.78674
-0.00074012,0.999993,0.1,3,3.96153
-0.472784,0.998594,0.1,3,3.0276
-0.72077,0.998973,0.1,2,2.79936
-0.583918,0.999944,0.1,1,2.91934
-0.734051,0.999293,0.1,2,2.78835
-0.000325387,0.999673,0.1,3,3.97449
-0.00126141,0.999909,0.1,4,4.05023
-0.0181928,0.999654,0.1,3,3.80925
-0.0692188,0.999514,0.1,3,3.62793
-0.0873674,0.999738,0.1,2,3.58199
-0.223567,0.998572,0.1,3,3.33132
-0.107867,0.999978,0.1,2,3.53553
-0.102088,1,0.1,3,3.54814
-0.00977924,0.999406,0.1,3,4.13985
-0.0376757,0.999708,0.1,3,3.7255
-0.365265,0.997492,0.1,2,3.14529
-0.10613,0.999215,0.1,2,3.53928
-0.0206544,0.999618,0.1,3,3.79675
-0.0126836,0.999998,0.1,2,3.84073
-0.0149018,0.999976,0.1,2,3.82736
-0.620209,0.998634,0.1,3,5.11374
-0.26084,0.999279,0.1,2,4.72227
-0.388112,0.996791,0.1,3,4.88104
-0.0232606,0.997414,0.1,3,4.21569
-0.0290154,0.999792,0.1,3,3.7591
-0.000864568,0.99976,0.1,3,3.95842
-0.0821543,0.999299,0.1,3,3.59465
-0.0216049,0.999891,0.1,3,4.20787
-0.0338177,0.999967,0.1,2,4.26007
-0.171822,0.998754,0.1,3,3.41379
-0.405109,0.998567,0.1,2,3.09988
-0.141559,0.999981,0.1,3,3.46791
-0.00799866,0.999697,0.1,2,3.87352
-0.0233874,0.999865,0.1,3,4.21627
-0.345115,0.998717,0.1,3,3.1692
-1.18846,0.999117,0.1,4,2.45827
-0.256843,0.998075,0.1,2,3.28328
-0.259081,0.999994,0.1,0,3.28016
-0.205987,0.999885,0.1,1,3.35815
-0.06102,0.999657,0.1,2,3.65066
-0.0674657,0.993804,0.1,3,4.36733
-0.126835,0.999166,0.1,3,3.49634
-0.123155,1,0.1,1,3.5037
-0.360832,0.99885,0.1,2,3.15049
-0.200138,0.999437,0.1,3,3.36733
-0.440386,0.997363,0.1,2,3.06151
-0.439003,1,0.1,0,3.06298
-1.02487,0.996165,0.1,2,2.56831
-0.749289,0.999757,0.1,1,2.77584
-0.14785,0.998678,0.1,2,3.45622
-0.0318082,0.999887,0.1,2,3.74778
-0.243616,0.999154,0.1,3,4.69802
-0.265484,0.999988,0.1,3,4.72868
-0.122923,0.999899,0.1,2,4.49583
-0.0663076,0.99994,0.1,3,4.36416
-0.000691817,0.999868,0.1,3,4.0372
-0.0363732,0.999878,0.1,3,3.73028
-0.137859,0.999448,0.1,2,3.47491
-0.144022,0.999976,0.1,0,3.4633
-0.0633329,0.997815,0.1,3,4.3559
-0.101572,0.99983,0.1,2,4.45072
-0.204848,0.999377,0.1,3,4.64007
-2.06814,0.994583,0.1,3,6.03378
-0.0267757,0.999937,0.1,3,4.23141
-0.0268403,1,0.1,0,4.23169
-0.0470487,0.999948,0.1,2,4.30675
-0.0584694,0.999948,0.1,1,4.34196
-0.0317107,0.999971,0.1,2,4.25184
-1.31346,0.994803,0.1,3,2.37922
-0.651264,0.999651,0.1,2,2.85872
-0.0433859,0.999896,0.1,3,4.29457
-0.138964,0.997177,0.1,3,3.47281
-0.10005,0.993838,0.1,3,4.44732
-0.254194,0.999338,0.1,2,4.71301
-0.496328,0.99864,0.1,2,4.99632
-0.119788,0.997477,0.1,3,3.51053
-2.15473e-05,0.999996,0.1,3,3.99344
-0.0801308,0.999684,0.1,3,3.59967
-0.000888668,0.999596,0.1,3,4.04216
-1.65331,0.996032,0.1,3,5.81841
-1.123,0.997575,0.1,3,2.50133
-0.0931789,0.99928,0.1,3,4.43169
-0.093002,1,0.1,0,4.43128
-0.0101705,0.999962,0.1,3,3.85738
-0.05263,0.999849,0.1,2,3.67556
-0.387565,0.998886,0.1,2,3.11959
-0.345077,0.999747,0.1,2,3.16924
-1.38238,0.995789,0.1,2,2.33724
-0.627619,0.999438,0.1,2,2.87963
-0.0245645,0.998901,0.1,3,4.22165
-0.125379,0.999603,0.1,3,3.49924
-0.571237,0.998276,0.1,3,2.93113
-0.589355,0.997144,0.1,3,5.08568
-0.608067,0.999943,0.1,0,5.10278
-1.24348,0.997463,0.1,2,5.57701
-0.744787,0.995935,0.1,3,2.77952
-1.54935,0.997477,0.1,2,2.23969
-1.46738,0.998471,0.1,3,2.28688
-0.00125833,0.997989,0.1,3,4.05017
-0.195796,0.999402,0.1,3,4.62577
-0.0452626,0.998935,0.1,2,4.30087
-0.0146365,0.99983,0.1,2,4.17109
-0.000811564,0.99993,0.1,3,4.04029
-0.000368384,0.999945,0.1,3,3.97286
-0.271325,0.999009,0.1,3,4.73665
-6.58891e-05,0.999924,0.1,3,4.01148
-0.514376,0.99877,0.1,3,5.01427
-1.41976,0.996835,0.1,2,5.68509
-0.725965,0.997964,0.1,2,5.20496
-0.0129554,0.998102,0.1,3,3.83903
-0.0059108,0.999988,0.1,2,3.89127
-0.0195328,0.999856,0.1,3,4.19765
-0.251711,0.998594,0.1,3,3.29048
-0.199202,0.999978,0.1,1,3.36881
-0.198343,1,0.1,2,3.37017
-0.142364,0.999946,0.1,1,3.4664
-0.257934,0.999375,0.1,3,3.28176
-0.134712,0.999654,0.1,2,3.48094
-0.136763,0.999999,0.1,2,3.477
-0.983888,0.998093,0.1,4,2.59723
-0.997418,0.999947,0.1,1,2.58761
-1.17032,0.999339,0.1,1,2.47008
-0.000582255,0.99962,0.1,3,3.96588
-0.00035952,0.999998,0.1,4,3.97319
-0.0459768,0.999696,0.1,3,3.69676
-0.00010428,0.999983,0.1,3,3.98556
-0.000283542,1,0.1,3,3.97619
-0.806704,0.998316,0.1,3,5.2702
-0.523107,0.999959,0.1,2,5.02285
-0.583196,0.999814,0.1,1,5.08
-0.283032,0.999626,0.1,2,4.75237
-0.282884,1,0.1,0,4.75218
-0.883275,0.998734,0.1,3,5.32912
-0.928388,0.999851,0.1,2,5.36264
-0.918364,0.999995,0.1,1,5.35526
-1.13982,0.999064,0.1,1,5.50985
-0.292963,0.998706,0.1,2,4.76546
-0.256499,0.999754,0.1,2,4.71624
-0.204554,0.999981,0.1,1,4.63962
-0.357707,0.999674,0.1,3,4.84582
-0.495091,0.999653,0.1,3,4.99508
-0.389175,0.999927,0.1,4,4.88224
-0.160262,0.99894,0.1,3,4.56615
-0.20869,0.999236,0.1,2,4.64605
-0.00878894,0.999647,0.1,3,3.86742
-0.0310978,0.999536,0.1,3,4.24939
-0.00378263,0.999982,0.1,3,3.91302
-0.412767,0.99886,0.1,3,4.90859
-1.38827,0.998654,0.1,3,5.66629
-1.32383,0.9998,0.1,4,5.62716
-1.31505,0.999974,0.1,1,5.62176
-1.30709,0.999987,0.1,2,5.61685
-0.0132408,0.99957,0.1,3,4.16273
-0.225336,0.998528,0.1,3,3.32868
-0.00199292,0.999874,0.1,3,4.06313
-0.229723,0.999255,0.1,3,3.32218
-0.0584833,0.999438,0.1,2,3.658
-0.0854935,0.999428,0.1,2,3.58649
-0.531505,0.999472,0.1,3,2.96898
-0.214146,0.999919,0.1,3,3.34556
-0.293684,0.999532,0.1,2,3.2336
-0.0765717,0.999936,0.1,3,3.60866
-0.0810598,0.999524,0.1,3,4.40264
-0.0355059,0.999832,0.1,2,4.26648
-0.0125685,0.999954,0.1,2,4.15855
-0.167047,0.999573,0.1,3,3.42199
-0.00191004,0.999623,0.1,3,4.06181
-0.0749987,0.997242,0.1,3,4.38729
-0.541467,0.998032,0.1,3,2.95936
-0.236976,0.999308,0.1,3,4.68844
-0.24745,0.999959,0.1,0,4.70349
-0.00379104,0.999861,0.1,3,3.91292
-0.108878,0.999136,0.1,3,3.53336
-0.0450951,0.999761,0.1,2,3.69968
-0.698928,0.99789,0.1,3,5.18231
-1.07912,0.999378,0.1,3,5.46909
-0.963267,0.999404,0.1,1,5.388
-0.930756,0.999973,0.1,0,5.36437
-0.935534,0.999994,0.1,1,5.36787
-0.687351,1,0.1,3,5.17248
-0.795784,0.997436,0.1,3,2.73843
-0.599185,0.999834,0.1,2,2.9053
-0.407976,0.993939,0.1,3,4.9033
-0.911855,0.999053,0.1,3,5.35045
-0.342449,0.99903,0.1,4,4.82759
-0.396785,0.997366,0.1,3,3.10917
-0.489853,0.999611,0.1,1,3.0102
-0.0552914,0.999667,0.1,3,3.66746
-0.0541317,0.999673,0.1,3,4.32903
-0.0979171,0.998935,0.1,3,3.55747
-0.455986,0.999553,0.1,4,4.95497
-1.73265,0.990443,0.1,3,2.13847
-1.74136,0.999978,0.1,0,2.1338
-0.992678,0.999285,0.1,2,2.59097
-0.39499,0.999505,0.1,2,3.11119
-0.0737134,0.998381,0.1,3,4.38396
-0.391802,0.998062,0.1,2,4.88521
-0.174072,0.999871,0.1,2,4.59004
-0.0114279,0.999951,0.1,3,4.15118
-0.00471553,0.999903,0.1,3,3.90289
-0.0156502,0.999947,0.1,2,3.82308
-1.34422e-05,0.999961,0.1,3,3.99481
-0.00643298,0.999915,0.1,3,3.88657
-0.0177046,0.99987,0.1,3,3.81183
-0.0081214,0.999986,0.1,2,3.87255
-0.000344711,1,0.1,3,3.97374
-0.271128,0.997874,0.1,3,3.26362
-0.0992832,0.999351,0.1,3,4.44561
-0.289313,0.999408,0.1,3,4.76067
-0.908992,0.997975,0.1,3,5.34833
-0.0987729,0.999814,0.1,3,3.55554
-0.000883382,0.999918,0.1,3,3.95797
-0.16783,0.999455,0.1,3,4.57936
-0.120782,0.999955,0.1,1,4.49149
-0.0319911,0.999704,0.1,2,4.25295
-0.486433,0.998714,0.1,3,3.01366
-0.0284362,0.999907,0.1,4,3.76152
-0.0435866,0.998742,0.1,3,4.29525
-0.482629,0.999389,0.1,3,4.98248
-0.454366,0.999929,0.1,1,4.95327
-0.478237,0.999897,0.1,1,4.97799
-0.0656661,0.999815,0.1,3,4.3624
-0.00183352,0.999841,0.1,4,4.06056
-0.0778815,0.999547,0.1,3,4.39467
-0.364531,0.999003,0.1,2,4.85385
-0.376478,0.999963,0.1,0,4.86773
-0.256825,0.99947,0.1,2,4.71669
-2.36943,0.995222,0.1,3,6.17689
-2.259,0.999988,0.1,3,6.12556
-2.33866,0.999869,0.1,2,6.16271
-1.1316,0.999959,0.1,2,5.50439
-0.749341,0.992391,0.1,2,5.22421
-0.642646,0.999867,0.1,1,5.13371
-0.648884,0.999971,0.1,1,5.1392
-1.25428,0.99839,0.1,2,5.58384
-0.819635,0.999984,0.1,4,5.28034
-0.0112463,0.999116,0.1,3,4.14998
-0.294324,0.99881,0.1,3,4.76723
-0.643157,0.999152,0.1,4,2.86584
-0.524199,0.999955,0.1,1,2.97609
-0.0126647,0.999783,0.1,3,4.15915
-7.61452e-05,0.999989,0.1,3,3.98766
-0.485716,0.996322,0.1,3,4.98561
-0.415978,0.999925,0.1,1,4.91212
-0.00433256,0.998294,0.1,3,3.90691
-0.0189482,0.999859,0.1,2,3.80533
-0.0138582,0.99988,0.1,3,4.16648
-0.874646,0.998394,0.1,3,5.32261
-0.419134,0.999998,0.1,4,3.08443
-0.113151,0.999998,0.1,3,3.52429
-0.153101,0.999286,0.1,2,3.44664
-0.407284,0.999512,0.1,3,3.09747
-0.197414,0.998046,0.1,3,4.62835
-0.464244,0.998317,0.1,2,4.96358
-0.0947593,0.99995,0.1,3,4.43534
-0.0182617,0.999708,0.1,3,3.80889
-1.43028,0.997292,0.1,3,2.30868
-0.580592,0.993566,0.1,3,5.07758
-0.873459,0.999238,0.1,2,5.32171
-0.826692,0.999901,0.1,1,5.28584
-0.831813,0.999994,0.1,1,5.28982
-0.442918,0.999836,0.1,2,4.94119
-0.460566,0.999935,0.1,0,4.95976
-0.0275443,0.999874,0.1,3,4.23471
-0.838508,0.996726,0.1,2,5.295
-0.100321,0.999747,0.1,3,4.44793
-0.100483,1,0.1,0,4.44829
-0.00414108,0.999968,0.1,3,4.09101
-0.0647265,0.999685,0.1,3,3.6402
-1.53968e-05,0.996562,0.1,3,3.99445
-0.0621493,0.999622,0.1,3,4.35256
-0.591535,0.995723,0.1,2,5.08769
-0.257599,0.998678,0.1,2,4.71777
-0.062688,0.999616,0.1,3,4.35408
-0.0801895,0.999945,0.1,2,4.40047
-0.0650297,0.99931,0.1,3,3.63936
-0.125996,0.998706,0.1,3,4.50199
-1.29075,0.995499,0.1,3,2.39329
-0.143193,0.999993,0.1,4,3.46485
-0.221119,0.99968,0.1,2,3.33499
-0.341457,0.997194,0.1,2,3.17361
-0.5341,0.999396,0.1,2,2.96646
-0.0184824,0.99918,0.1,3,4.19226
-0.25901,0.999597,0.1,3,4.71974
-0.0948745,0.998132,0.1,2,4.4356
-0.0541681,0.998795,0.1,3,3.67086
-0.0336321,0.999798,0.1,3,4.25935
-0.00571291,0.999965,0.1,2,4.10689
-0.0150525,0.999747,0.1,3,3.82649
-0.5673,0.998027,0.1,3,2.93482
-0.0865931,0.999895,0.1,4,4.41616
-0.00136183,0.999945,0.1,3,3.94781
-0.0456132,0.999894,0.1,3,4.30204
-0.010338,0.999885,0.1,2,4.14379
-0.00999474,1,0.1,0,4.14138
-0.000378559,0.999916,0.1,3,4.02752
-0.209029,0.996586,0.1,3,3.35343
-0.212782,0.999995,0.1,1,3.34765
-0.0199705,0.999792,0.1,2,3.80015
-0.0235799,0.999987,0.1,1,3.78284
-1.25555,0.99595,0.1,3,2.41536
-1.41099,0.999638,0.1,3,2.32012
-0.657878,0.999823,0.1,2,2.85294
-0.421519,0.999962,0.1,2,3.08183
-0.433463,0.999989,0.1,2,3.06891
-0.605021,0.999405,0.1,1,2.89998
-0.00937867,0.996358,0.1,3,3.86304
-0.0890412,0.999772,0.1,3,3.578
-0.397139,0.99894,0.1,2,3.10878
-0.507604,0.996549,0.1,3,5.00758
-0.154162,0.999475,0.1,2,4.55527
-0.544342,0.998449,0.1,3,2.9566
-0.890585,0.999057,0.1,2,2.6654
-3.13811,0.990582,0.1,3,1.49476
-3.04511,1,0.1,1,1.53216
-3.88722,0.995715,0.1,2,1.21173
-2.20662,0.996233,0.1,2,1.89923
-2.23335,0.999983,0.1,2,1.88654
-0.581363,0.997766,0.1,3,5.0783
-1.91718,0.992802,0.1,3,2.04185
-1.17032,0.99998,0.1,3,2.47009
-0.0255858,0.998982,0.1,3,3.77379
-0.143084,0.999655,0.1,3,3.46505
-6.30818e-06,0.999764,0.1,3,3.99645
-0.023956,0.999753,0.1,3,4.21889
-0.0333243,0.999967,0.1,2,4.25816
-0.00236087,0.999339,0.1,3,3.93129
-0.234563,0.999384,0.1,3,4.68493
-0.0299757,0.999776,0.1,3,4.24485
-1.5899,0.99774,0.1,3,5.7832
-1.94755,0.998972,0.1,1,5.9736
-0.000896261,0.999518,0.1,3,3.95766
