# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-1.43013,0.97029,0.33759,3,15,0,3.04413,-0.461345,1.435,-0.392552,-2.39818,-0.141694,0.51026,0.0768613,1.97321,0.323963
-1.05797,0.939087,0.33759,3,7,0,3.18664,-0.437117,0.388689,-0.389791,-2.43295,-0.158271,-1.69835,-2.13059,-1.30479,-0.856596
-1.35831,0.968877,0.33759,3,7,0,2.37333,-0.796753,0.879013,-0.300172,0.782473,1.55324,0.986815,-1.97413,-0.298364,-0.211887
-0.819928,0.992586,0.33759,3,15,0,2.67616,1.01609,0.0133887,-0.537522,2.1395,-1.38158,-0.665102,1.89887,0.896172,0.0753186
-0.427293,0.985049,0.33759,3,11,0,3.92809,-0.12368,0.694321,-0.66833,-3.13508,1.65239,-0.614359,-0.723384,0.0946164,0.168235
-0.745525,0.884734,0.33759,4,15,0,0.977569,1.12643,-0.364293,-1.30233,0.669208,-0.065564,-0.782816,1.58547,0.0947479,0.0583506
-0.810233,0.811991,0.33759,4,15,0,1.85798,0.510878,0.552676,-0.0343815,1.42421,-1.1222,-0.900189,0.870108,0.911905,0.813077
-0.648692,0.932187,0.33759,3,9,0,1.18785,0.0658947,0.296582,-1.04502,-0.484861,-0.538354,1.48725,-2.89102,-2.66033,-0.957715
-0.800125,0.917629,0.33759,4,15,0,1.54895,0.0242698,0.661095,0.0746559,-1.2791,-0.177363,-1.28805,-0.0126204,0.624205,1.15945
-1.3972,0.989599,0.33759,3,7,0,1.66618,-0.79836,0.678238,-0.0926987,-0.827595,-0.114563,0.66702,-1.81948,-0.34288,-0.035459
-0.992226,0.994348,0.33759,3,7,0,1.98277,-0.191049,0.7921,0.134316,-1.88891,0.00810918,0.347268,-0.288242,0.694908,1.29582
-0.411766,0.989972,0.33759,2,7,0,1.96436,0.113453,0.639959,-0.458743,-0.814566,0.638763,2.65705,0.176569,0.703075,0.39793
-0.656718,0.997297,0.33759,3,7,0,0.727538,-0.0851156,0.837504,-0.252248,-0.425652,-0.140964,0.300113,-0.0450497,0.877569,0.602841
-0.618678,0.978687,0.33759,3,15,0,3.63355,0.391601,0.486932,-0.0996423,2.50265,-1.96844,1.1346,0.575092,0.670423,0.791731
-0.829157,0.993987,0.33759,4,15,0,1.04055,-0.4013,0.732981,-0.781551,-0.0811447,-0.0543329,1.08234,-2.29411,-1.15982,-0.54104
-1.4432,0.925012,0.33759,3,11,0,2.86576,1.442,-0.561143,-1.46793,0.460153,-2.01361,1.1368,4.31789,2.31475,-0.385965
-1.4432,0.161053,0.33759,2,3,0,2.76194,1.442,-0.561143,-1.46793,-1.40999,-1.63373,-0.422503,4.31789,2.31475,-0.385965
-0.656965,0.801499,0.33759,3,7,0,2.7702,-0.017594,0.2274,-0.00469977,1.5449,-1.38691,-2.28031,-0.540879,-0.295885,0.719379
-1.10637,0.981641,0.33759,3,7,0,1.86693,-0.483841,1.01938,-0.0536959,-1.26955,-1.0735,-0.0412609,-0.698335,0.804889,0.856851
-1.54117,0.875025,0.33759,3,13,0,2.816,-0.528875,-0.0711295,0.304203,-1.08249,0.873183,2.04211,-1.25171,-0.793959,0.877438
-1.83788,0.989175,0.33759,3,7,0,2.44369,1.27828,0.286024,-0.378753,-0.854618,0.255556,1.47772,3.06167,2.06941,-1.02228
-1.18158,1,0.33759,2,3,0,1.94911,1.14631,0.0952222,-0.414079,-1.11155,-1.22417,-0.265504,2.32138,1.2703,-0.166355
-1.55011,0.991336,0.33759,4,15,0,2.21366,-0.0309201,-0.602657,0.106461,1.43485,-0.484272,0.466407,-1.13153,-1.70327,-0.261493
-1.38132,0.985178,0.33759,4,15,0,2.12793,-0.55606,0.085545,-0.00997919,0.0832957,-1.02516,-1.59009,-1.77894,-1.13733,-0.485636
-1.20517,0.999215,0.33759,3,7,0,1.45499,0.747147,0.655196,-0.362657,0.780939,-0.109305,-0.673509,2.13952,2.04757,-0.454489
-0.49606,0.998071,0.33759,2,7,0,1.55196,0.730559,0.0438431,-0.397307,-0.485303,-1.87425,-0.222482,0.832841,0.146125,0.44703
-1.09305,0.906968,0.33759,4,15,0,3.45241,0.446836,0.873147,-0.392698,-2.11903,0.957033,-2.22654,1.74479,2.1711,-0.312173
-1.64185,0.99217,0.33759,3,15,0,1.83876,0.927365,0.324395,-1.03984,0.805184,0.197987,0.235254,5.1169,4.51393,-2.06852
-1.47967,0.976682,0.33759,3,11,0,2.04105,0.149596,0.609558,0.470983,-0.314376,-1.03986,-1.14076,0.161666,0.621628,2.56464
-1.31375,0.997705,0.33759,4,15,0,1.60151,0.0181819,0.593942,0.40955,0.711084,0.174261,0.892438,-0.0329858,0.542774,2.26252
-1.02598,0.686634,0.33759,3,15,0,2.06762,-0.592272,0.864337,-0.241625,-0.673946,0.283943,-2.24187,-1.33181,0.124797,0.279449
-0.975376,1,0.33759,3,7,0,1.25596,-0.340587,0.813567,0.0541637,0.932548,-0.397411,0.0335125,-0.569601,0.584554,1.05596
-7.42282,0.932186,0.33759,3,7,0,8.21953,-1.47091,3.22635,-0.215033,1.61846,-0.509154,0.267444,0.108344,4.8056,-0.971816
-1.3046,0.987798,0.33759,4,15,0,8.88078,0.000408082,0.320173,0.445702,1.74023,-4.51043,-2.43895,-0.166746,0.153019,2.37042
-0.999169,0.980297,0.33759,3,11,0,2.33364,-0.52938,0.724241,-0.555843,-1.43363,-1.53699,0.803761,-2.15044,-0.896818,-0.535563
-0.620849,1,0.33759,2,3,0,1.03877,-0.207004,0.825065,-0.353077,1.16011,0.170954,0.498137,-0.430159,0.60191,0.468961
-0.918693,0.989128,0.33759,4,15,0,1.32356,0.472975,0.14598,0.230242,-0.509309,1.08413,0.175349,0.404047,0.0770519,1.57731
-0.685047,0.999059,0.33759,3,7,0,1.03917,0.289547,0.0966324,0.0817324,-0.384172,-0.025849,-1.32705,-0.000892442,-0.193807,1.07825
-1.02911,0.987314,0.33759,4,15,0,1.84556,0.103914,0.951333,-1.137,-1.50444,0.65796,0.672461,3.28228,4.1297,-0.936589
-1.66207,0.897945,0.33759,4,15,0,2.6094,-0.648252,1.49259,-0.211176,-0.939034,-0.688524,-1.79648,-0.47107,1.66977,0.634925
-3.7176,0.684342,0.33759,2,7,1,5.34032,-0.739072,1.51184,0.763342,0.0140645,0.478197,-2.95735,-0.729389,1.52152,4.60245
-4.27467,0.99362,0.33759,3,7,0,5.15406,-0.664275,2.0837,0.645279,-0.39193,-0.801647,1.92122,-0.474105,2.27387,3.50336
-2.91128,0.976914,0.33759,3,7,0,5.0045,-0.764396,1.99923,-0.0104995,0.163885,1.06132,3.15206,-0.247009,2.51662,0.717093
-1.32571,0.992896,0.33759,2,7,0,3.61868,-0.698266,0.600159,-0.307581,0.879404,-2.63158,-0.901414,-2.22689,-0.928465,-0.722553
-2.58592,0.992134,0.33759,3,7,0,3.41737,-1.26237,1.66867,-0.231752,-0.0871489,-1.71056,-0.242613,-1.77407,1.15698,0.464362
-2.25451,0.897275,0.33759,2,7,0,6.77752,-0.511122,1.77074,-0.164229,-4.05856,-0.116679,-0.505826,0.226928,2.50879,0.327818
-2.07781,0.998134,0.33759,4,15,0,2.95162,1.3381,-1.13389,-0.20101,1.4866,0.893814,-0.529717,0.554816,-1.91718,0.258534
-1.36449,0.989852,0.33759,3,7,0,2.64678,1.35217,-0.193835,-0.381769,1.97823,-0.80419,0.464456,2.27519,0.729187,0.0689847
-1.44961,0.98459,0.33759,4,15,0,2.09629,1.4203,-0.302632,-0.385902,-1.32693,-0.761259,0.187966,2.26299,0.540058,0.133974
-0.602935,0.981784,0.33759,3,15,0,3.6666,0.862436,-0.114717,-0.401411,3.19518,-1.00648,0.204369,0.906008,-0.0711443,0.447212
-0.603305,0.945814,0.33759,4,15,0,1.41244,0.232309,0.250575,-1.42074,0.0209995,1.45127,1.10996,-3.97261,-3.95434,-0.973175
-2.48421,0.714797,0.33759,3,15,0,3.84115,1.78955,-0.52269,-0.735402,0.927912,-0.110941,2.50649,4.13422,1.82197,-1.03325
-1.17128,0.885327,0.33759,2,7,0,4.24896,0.892299,-0.66441,-0.119905,-2.74349,-0.0721582,2.40642,0.256405,-1.3003,0.468636
-4.40557,0.894086,0.33759,3,7,0,4.6433,2.16516,0.215367,0.586568,0.143609,0.908351,0.0824772,2.67639,0.726591,2.3874
-2.85259,0.972628,0.33759,3,7,0,5.0014,0.116166,-0.993534,-0.228523,-2.37256,-0.0634427,-1.8635,-2.41966,-3.52936,-3.43828
-3.38895,1,0.33759,3,15,0,5.49119,-0.675546,2.07512,0.282422,-0.00973993,-2.72976,-0.306774,-0.2939,2.45677,1.50294
-2.87055,0.989105,0.33759,3,7,0,5.05361,-1.32893,0.370459,0.00191867,2.54046,-0.958047,0.986287,-3.00914,-1.30975,-1.83011
-0.767295,0.884131,0.33759,3,7,0,5.14665,-0.207542,1.08188,-0.741538,3.44136,1.91226,-0.88481,0.436436,1.72586,0.132825
-1.53689,0.669277,0.33759,3,15,0,1.94721,-0.191939,0.0436461,0.506949,-0.695109,0.995967,-0.0909643,-0.509931,-0.274346,2.47761
-1.80346,0.985368,0.33759,4,15,0,3.71914,0.238295,-0.814579,0.361571,1.87556,1.85223,0.0298416,-0.39467,-1.44754,1.23521
-3.00883,0.963521,0.33759,3,15,0,3.64449,-0.0140385,1.85106,-0.234564,0.48394,1.42837,0.0774967,1.75853,3.62363,-1.33993
-0.953415,0.992052,0.33759,3,11,0,4.55078,0.951848,-0.409801,-0.118522,-3.08291,-0.507746,-2.3014,0.715905,-0.645744,0.745036
-0.664114,0.994932,0.33759,3,11,0,1.3614,0.751716,0.287773,-0.369779,1.00903,-0.974784,0.932121,1.40388,0.939936,0.274311
-2.26459,0.967811,0.33759,3,7,0,2.65434,0.512599,-0.750753,0.616367,0.610528,0.9219,-0.533133,0.230913,-1.03244,3.15839
-1.94849,0.973924,0.33759,3,7,0,3.57467,1.01954,0.0982321,0.513654,-0.455777,-1.57424,2.21731,1.159,0.237688,2.73921
-1.17154,0.999768,0.33759,3,7,0,2.43957,-0.261959,0.00823999,-0.286743,-1.33618,0.378782,-2.04179,-2.00431,-1.73411,-1.14728
-1.60222,0.978608,0.33759,2,3,0,1.66243,-0.378148,-0.00339847,-0.370739,0.176608,-0.33217,0.342132,-2.70754,-2.33279,-2.10861
-4.85166,0.925218,0.33759,3,7,0,6.82991,-0.327906,0.283599,1.12313,-0.441461,-0.360818,3.25557,-0.409633,0.201872,9.3891
-3.36018,1,0.33759,3,7,0,4.73306,-0.304838,0.392383,0.928886,-0.194125,-0.526343,2.68531,-0.404793,0.292429,6.3454
-1.26925,0.722094,0.33759,2,7,0,4.10826,-0.559548,0.43716,-0.388929,0.296576,0.359856,-3.94875,-2.4111,-1.41439,-1.11551
-3.94249,0.928217,0.33759,3,7,0,4.32463,-0.689236,2.34787,-0.13505,1.04424,-0.0533655,0.691377,0.529721,3.56682,-0.370855
-1.54343,1,0.33759,4,15,0,4.50936,-0.76508,0.359839,0.214337,-0.947512,3.00058,1.06551,-1.50337,-0.37845,0.698416
-2.17266,0.980753,0.33759,3,7,0,2.64243,0.755822,1.13753,-0.101886,-0.841208,0.613689,0.982924,2.18432,2.56603,-0.848779
-1.266,0.889644,0.33759,3,7,0,4.94602,0.60713,0.631369,0.235703,-0.96711,-2.83901,2.56254,0.925623,0.949862,1.43972
-1.16515,0.941787,0.33759,3,15,0,1.91975,-0.179787,0.600186,0.317643,1.13795,0.499425,1.36715,-0.342853,0.437121,1.83737
-0.250747,0.99698,0.33759,3,15,0,1.59706,0.185034,0.569971,-0.993346,-0.0664105,0.870029,2.52169,0.380505,0.765443,0.131908
-0.454211,0.939469,0.33759,3,15,0,1.0607,0.00621603,0.549747,-0.296681,0.667197,0.813934,-1.29783,-0.305536,0.237995,0.498773
-0.824133,0.992538,0.33759,2,7,0,1.18936,-0.233143,0.457168,0.0772678,-0.446122,-0.262428,1.2798,-0.665123,0.0251883,0.949324
-0.478831,0.832439,0.33759,3,13,0,1.11019,0.00344766,0.808415,-0.638225,0.476818,0.0551898,-1.78645,0.303302,1.10827,0.253938
-1.1334,0.965925,0.33759,3,15,0,2.00403,-0.35132,1.29463,-0.97445,1.36608,-0.396129,1.33971,1.15898,2.80493,-0.182454
-0.270096,0.952465,0.33759,3,11,0,2.28385,0.237876,0.371491,-0.604897,0.534609,-2.48054,1.09605,-0.160531,-0.0269165,0.250916
-0.316928,0.999851,0.33759,3,7,0,0.3188,0.23249,0.387642,-0.457682,0.0448779,-0.035192,0.0740993,-0.0374171,0.117735,0.371204
-0.595048,0.986326,0.33759,3,11,0,0.686124,0.629451,0.344326,-0.281578,0.248559,-0.470012,0.264533,1.06074,0.775618,0.463492
-1.91954,0.422714,0.33759,3,15,0,3.89116,-0.970545,1.51494,-1.3853,0.595972,-1.9726,2.10029,-3.90552,-1.42004,-0.476829
-0.979303,0.750168,0.33759,2,7,0,2.50723,-0.449556,1.25615,-1.01227,-1.71954,1.03879,-1.54041,0.144118,1.84982,0.0855121
-0.784337,0.992277,0.33759,3,11,0,2.99982,0.881943,-0.426065,-0.409058,1.81658,-1.98474,1.10296,0.26481,-1.0432,0.273206
-0.464897,0.970984,0.33759,3,11,0,1.52834,0.0971162,0.309287,-0.933756,1.91541,-0.00790843,0.613185,-1.98558,-1.77341,-0.51569
-0.467722,0.896366,0.33759,3,11,0,1.01978,0.611191,0.229047,-0.363392,-0.816068,0.153293,-1.43034,0.84294,0.460797,0.457496
-0.7246,0.99075,0.33759,3,7,0,1.05097,0.983241,-0.253809,-0.43612,0.482261,0.926311,0.359761,0.986196,-0.250854,0.418011
-5.39229,0.962105,0.33759,4,15,0,6.80984,2.66849,-1.87801,-1.16841,-2.04502,0.797991,-0.762148,3.31303,-1.23348,0.0564892
-1.31317,0.979236,0.33759,3,7,0,5.63859,1.41592,-0.510481,-0.769895,2.81669,-2.73494,-0.658759,2.24249,0.316092,0.0679251
-1.86664,0.990927,0.33759,3,7,0,2.3496,1.66298,-0.912102,-1.01262,0.117266,1.02702,1.01616,1.83483,-0.740249,0.128065
-2.1014,0.360264,0.33759,2,6,1,3.46829,1.64366,-1.06002,-1.34878,-0.0206142,-0.241674,-2.75271,-0.502104,-3.20578,-0.242819
-2.81365,0.508604,0.33759,4,15,0,4.78241,-0.882513,-0.0579765,0.715008,2.29964,-1.17544,0.904532,-1.28184,-0.457301,3.51242
-1.95211,0.997018,0.33759,3,7,0,3.62176,-0.187401,-0.0277347,0.643608,2.11477,0.186826,-1.58064,-0.447797,-0.28813,3.37705
-2.39736,0.988913,0.33759,2,7,0,3.84894,-0.601191,-0.224424,0.65912,2.08489,0.932841,0.392789,-1.017,-0.640233,3.09075
-2.58099,0.986915,0.33759,3,7,0,3.38859,-1.05958,0.0574624,-0.0103107,0.333185,1.19298,-1.45858,-2.82595,-1.7089,-2.07678
-1.03179,0.973837,0.33759,3,7,0,3.96078,0.676178,-0.0557178,0.233744,-1.78432,-0.209098,3.39329,0.608673,-0.123222,1.58871
-0.640516,0.954961,0.33759,2,7,0,5.04403,0.544108,-0.269073,-0.337038,0.661975,0.933596,4.76153,-0.345091,-1.15827,0.106678
-0.325969,0.875747,0.33759,3,11,0,0.953343,0.427216,0.435514,-1.14343,1.06431,-0.0709529,1.33646,1.75155,1.75985,-0.0765818
-0.830066,0.6,0.33759,2,5,1,5.78209,0.0337664,0.536939,0.150921,1.10566,-0.105965,-5.08977,-0.0826905,0.420482,1.33401
-1.56248,0.835113,0.33759,3,11,0,3.05039,-0.750198,1.48575,-0.518427,-1.14717,1.04748,-2.14949,-0.729457,1.50649,0.354416
-1.60767,0.485422,0.33759,2,7,1,4.4091,-0.490548,1.50495,-0.965424,-1.16566,0.485533,3.64394,1.48293,3.47842,-0.41979
-0.605009,0.986168,0.33759,3,7,0,1.89438,-0.0351904,0.276916,-0.642522,1.80601,-0.848693,1.06451,-1.79369,-1.48159,-0.57882
-0.868649,0.910818,0.33759,3,11,0,1.32199,0.589425,0.448417,-1.22079,-0.479138,0.35185,1.41403,4.14761,4.0066,-1.01475
-4.21026,0.526673,0.33759,3,7,0,4.51059,-1.13732,-0.401711,0.906324,-0.744149,-0.716841,-0.185359,-1.50738,-0.771771,5.28763
-0.283007,0.935778,0.33759,3,7,0,3.71979,0.0203204,0.683937,-1.19531,1.76543,2.9809,0.762046,-0.241089,0.422528,0.0853149
-0.206759,0.660688,0.33759,2,7,0,0.752079,0.119421,0.592162,-1.58462,0.486112,-0.205645,-1.62275,-0.27578,0.196961,0.0354706
-0.206759,0.228689,0.33759,1,1,0,0.76985,0.119421,0.592162,-1.58462,-1.07376,-0.817483,-0.594229,-0.27578,0.196961,0.0354706
-0.930672,0.297229,0.33759,1,3,0,2.59463,0.0195418,0.956811,-1.32699,1.14322,-1.17303,-2.27688,3.54595,4.48322,-0.804732
-0.57443,0.995766,0.33759,4,15,0,0.886464,-0.255601,0.781747,-1.08637,0.696594,0.356369,0.901083,-2.03009,-0.992739,-0.244671
-0.64597,0.639265,0.33759,2,3,0,2.51117,-0.319311,0.849487,-1.10743,1.75823,1.72311,1.04515,-2.13318,-0.964387,-0.250013
-0.485339,0.846637,0.33759,4,15,0,1.70179,0.55567,0.413419,-0.614094,0.245199,-1.62722,1.60499,1.37833,1.23608,0.0946509
-3.27508,0.870959,0.33759,2,3,0,3.36039,0.12951,-0.325917,-0.997974,-0.361444,0.303523,0.367361,-6.6748,-7.13022,-6.15539
-0.266287,0.987356,0.33759,3,15,0,5.58422,0.288687,0.50738,-0.905005,-0.74932,-4.25428,-0.749749,0.70341,0.922103,0.135505
-0.247672,0.832983,0.33759,3,9,0,0.501201,0.209629,0.575895,-1.5779,0.178918,0.325717,1.09873,1.55524,1.9215,-0.0345375
-0.247672,0.29694,0.33759,2,5,0,3.88407,0.209629,0.575895,-1.5779,0.725024,2.16148,3.50236,1.55524,1.9215,-0.0345375
-0.476831,0.275087,0.33759,1,3,1,1.74821,0.140378,0.462946,-1.90018,-0.541182,-0.266653,2.56435,-5.44353,-5.12096,-0.67491
-0.975588,0.0754883,0.33759,1,3,1,3.70671,0.286862,0.285635,-2.14634,-2.67322,-0.936237,1.74871,-11.1045,-11.1058,-1.75996
-0.975588,1.11064e-30,0.33759,1,1,0,2.3966,0.286862,0.285635,-2.14634,0.696413,1.96001,1.09621,-11.1045,-11.1058,-1.75996
-0.975588,5.37434e-05,0.33759,1,2,1,1.91575,0.286862,0.285635,-2.14634,1.28415,0.195235,1.64393,-11.1045,-11.1058,-1.75996
-0.975588,1.03387e-79,0.33759,1,1,0,2.25754,0.286862,0.285635,-2.14634,1.15751,1.57905,-1.11168,-11.1045,-11.1058,-1.75996
-0.975588,1.7985e-27,0.33759,1,1,0,1.64373,0.286862,0.285635,-2.14634,-1.35784,0.411723,0.820437,-11.1045,-11.1058,-1.75996
-0.975588,2.49962e-14,0.33759,1,1,0,1.25177,0.286862,0.285635,-2.14634,-0.409924,0.900376,0.143484,-11.1045,-11.1058,-1.75996
-0.975588,0.000831287,0.33759,1,3,1,5.90807,0.286862,0.285635,-2.14634,-2.47282,0.22979,-4.27496,-11.1045,-11.1058,-1.75996
-0.975588,0.031685,0.33759,1,3,0,2.83927,0.286862,0.285635,-2.14634,0.752505,-2.45561,-0.353761,-11.1045,-11.1058,-1.75996
-0.975588,2.28927e-07,0.33759,1,3,1,1.49514,0.286862,0.285635,-2.14634,0.0235473,0.200558,1.68857,-11.1045,-11.1058,-1.75996
-0.975588,2.10817e-20,0.33759,1,1,0,5.94914,0.286862,0.285635,-2.14634,-3.00363,-2.58316,-1.91835,-11.1045,-11.1058,-1.75996
-0.975588,8.98193e-09,0.33759,2,7,1,2.8979,0.286862,0.285635,-2.14634,1.40614,-0.382192,2.7466,-11.1045,-11.1058,-1.75996
-0.975588,0.00675432,0.33759,2,6,1,2.15484,0.286862,0.285635,-2.14634,0.0640882,0.984393,-2.25587,-11.1045,-11.1058,-1.75996
-0.975588,1.75446e-117,0.33759,1,1,0,2.94938,0.286862,0.285635,-2.14634,-0.899715,-0.932343,2.91145,-11.1045,-11.1058,-1.75996
-0.571927,0.5,0.33759,2,6,1,0.934684,0.528539,0.0540592,-1.83748,0.817593,0.143684,0.992155,-5.21489,-5.68937,-0.810877
-0.503241,0.187217,0.33759,3,11,0,2.438,0.963442,-0.231943,-1.86465,-2.18585,1.49764,0.229733,1.10102,-0.0943615,0.0235552
-1.15814,0.351053,0.33759,1,3,0,1.4534,0.915949,-0.367733,-1.85278,0.822023,0.579083,0.316857,-6.40437,-7.68805,-1.29292
-0.307228,0.600494,0.33759,2,5,0,1.63181,0.413213,0.136675,-1.16709,-1.12044,0.990624,1.99455,-1.4271,-1.70363,-0.231252
-0.237219,0.955694,0.33759,4,23,0,0.387903,0.280975,0.334182,-0.739875,-0.552672,-0.144291,0.589353,-0.215475,-0.162268,0.171576
-1.12075,0.925564,0.33759,4,15,0,1.61131,1.26491,-0.2696,-0.481043,0.986421,0.671783,-0.749044,1.96398,0.429469,0.195366
-2.89829,0.945937,0.33759,3,7,0,3.42339,1.99612,-0.481688,-0.0711056,0.28301,0.828865,-1.32116,2.90251,0.424699,0.154805
-2.31612,1,0.33759,3,7,0,3.44121,1.48305,-1.22262,-0.343599,1.73588,0.716125,0.95691,0.553065,-2.15261,0.0679672
-0.339672,0.991683,0.33759,3,15,0,2.76052,0.601718,0.146898,-0.611606,1.2597,-2.62833,0.563256,0.671107,0.216288,0.292867
-0.982794,0.94858,0.33759,2,5,0,1.05818,0.82902,0.422231,-0.483895,0.0745562,-0.177673,-0.604091,2.20576,1.79897,-0.340191
-1.05782,0.975378,0.33759,3,9,0,2.22334,0.260225,0.727414,0.193683,1.71574,0.673958,-1.1578,0.436346,0.903534,1.4274
-1.36234,0.979604,0.33759,4,15,0,1.9624,0.262318,-0.0140717,-1.20523,1.02238,-1.05193,-0.19085,-5.08386,-5.36025,-2.47612
-0.361814,1,0.33759,2,3,0,1.12265,0.324246,0.172688,-1.09347,0.630707,1.30694,0.990279,-1.7358,-1.88736,-0.36415
-0.19189,0.996223,0.33759,2,3,0,0.371613,0.377037,0.351606,-1.06856,-0.360415,-0.709895,-0.138239,0.380824,0.355393,0.117993
-0.628327,0.982772,0.33759,3,15,0,2.11698,0.957852,-0.33554,-1.3087,-1.74549,1.32308,0.980311,-0.492752,-1.78614,-0.0806021
-0.589308,0.494502,0.33759,2,4,1,2.33011,0.634486,-0.0281885,-1.96444,0.67713,-1.29953,2.5332,-5.564,-6.22667,-0.735917
-0.359163,0.311123,0.33759,2,5,1,1.70547,0.467981,0.352192,-1.863,1.63151,-1.30908,-0.898204,4.28622,4.17043,-0.327102
-0.359163,4.61502e-15,0.33759,1,1,0,2.17788,0.467981,0.352192,-1.863,1.66337,1.09701,2.02456,4.28622,4.17043,-0.327102
-0.209493,0.33703,0.33759,2,3,0,0.54182,0.549195,0.213864,-1.79485,0.137021,-0.981315,0.569115,1.81206,1.47673,-0.0164213
-0.209493,0.178603,0.33759,1,3,1,2.58865,0.549195,0.213864,-1.79485,-0.28737,1.04983,-3.39015,1.81206,1.47673,-0.0164213
-1.95106,0.0154886,0.33759,3,15,0,4.13874,0.999641,0.0317412,-1.72053,0.689999,-2.5669,1.09668,10.4651,9.49722,-2.83777
-1.72837,1,0.33759,4,15,0,2.52322,-0.95394,0.592945,-0.0193034,-0.559151,1.18473,-1.33393,-2.086,-0.539117,-0.270903
-3.42549,0.889215,0.33759,3,7,0,4.97743,-0.556741,0.788664,0.885534,-1.37702,-0.33281,-2.37581,-0.641183,0.704223,5.83523
-1.22851,0.994939,0.33759,3,7,0,4.27809,-0.224745,1.28827,-0.310128,0.658444,0.162572,-4.05084,0.398762,1.91177,0.328729
-1.1712,0.714315,0.33759,3,15,0,2.17914,-0.299221,0.90443,0.176823,-0.120051,-1.37263,1.63554,-0.385573,0.818078,1.41363
-1.35604,0.997525,0.33759,3,7,0,1.44879,-0.153175,0.888093,0.320895,0.466547,-0.346331,-0.020214,-0.149637,0.891631,1.89985
-0.757042,0.994547,0.33759,4,15,0,1.86776,0.850512,0.240407,-0.578756,-0.303175,-1.96778,0.108,2.0047,1.39459,-0.104383
-0.502211,0.98679,0.33759,2,5,0,1.04053,0.811072,-0.204786,-0.706013,-0.837608,-1.08034,-0.344325,0.310722,-0.705136,0.182652
-0.217399,0.998389,0.33759,3,15,0,1.03128,0.189774,0.562949,-1.30382,1.03214,-0.888993,1.30469,0.522542,0.895717,0.0655467
-0.416815,0.692528,0.33759,2,7,0,1.44515,0.0168304,0.803908,-1.11673,1.09175,-0.993719,-1.55017,0.880455,1.66753,0.027234
-0.8008,0.950228,0.33759,3,15,0,1.28019,0.789779,-0.445045,-0.387815,-0.925506,0.224853,-1.14245,-0.0430828,-1.27791,0.141044
-0.654363,0.96815,0.33759,3,11,0,1.84196,-0.113241,0.725222,-0.142513,-0.090403,2.0097,0.55569,-0.267784,0.57068,0.734035
-1.12677,0.980098,0.33759,3,7,0,1.21785,0.344247,0.961295,-0.119209,0.425149,-0.352779,-0.200482,1.07704,1.69409,0.364799
-0.655566,0.668359,0.33759,3,7,0,2.43309,1.06363,-0.287884,-1.62128,2.51304,0.403207,-0.307334,2.28089,0.929372,-0.0188174
-2.81819,0.634861,0.33759,3,14,1,4.4503,-1.30979,1.91823,-1.12095,-1.8132,1.48911,0.815825,-2.43685,0.791167,-0.0287174
-3.87731,0.373874,0.33759,2,7,1,4.94933,-1.19098,1.60564,-1.81829,1.04898,-1.10081,-1.56058,-13.0933,-10.2966,-3.70541
-3.87731,0.0239742,0.33759,3,15,0,5.15076,-1.19098,1.60564,-1.81829,1.01598,0.0177378,2.3605,-13.0933,-10.2966,-3.70541
-3.87731,2.79795e-12,0.33759,1,1,0,5.1663,-1.19098,1.60564,-1.81829,1.47712,1.50649,-0.586228,-13.0933,-10.2966,-3.70541
-3.87731,0.220017,0.33759,1,3,0,6.3051,-1.19098,1.60564,-1.81829,1.55879,2.11177,1.70781,-13.0933,-10.2966,-3.70541
-3.87731,0.17768,0.33759,2,3,0,4.34421,-1.19098,1.60564,-1.81829,1.0147,-0.50643,0.804968,-13.0933,-10.2966,-3.70541
-2.31063,0.320863,0.33759,3,7,0,2.53934,-0.906393,1.76181,-1.86286,-0.813773,0.36213,0.261123,4.37329,7.04149,-0.647569
-2.31063,3.71169e-12,0.33759,1,1,0,3.92355,-0.906393,1.76181,-1.86286,1.67286,0.450734,2.11343,4.37329,7.04149,-0.647569
-2.31063,0.0468005,0.33759,2,3,0,3.5515,-0.906393,1.76181,-1.86286,-0.893299,0.939695,-2.08804,4.37329,7.04149,-0.647569
-3.98462,0.0723253,0.33759,3,15,0,4.59098,-1.24993,1.66679,-1.80758,-0.290258,-1.16852,-1.06288,-12.8186,-9.90187,-3.57491
-3.98462,0.107247,0.33759,2,3,0,7.59063,-1.24993,1.66679,-1.80758,3.43378,1.1924,-0.180449,-12.8186,-9.90187,-3.57491
-2.11365,0.333334,0.33759,2,3,0,2.72594,-1.0463,1.75869,-1.72619,1.37135,0.273778,0.672338,-1.54557,1.25942,0.0237756
