# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-1.4796,0.945689,0.382705,4,15,0,2.57034,1.44596,-0.367777,-0.678227,1.02254,0.44004,1.96726,2.80476,0.991021,-0.217992
-1.06945,0.983934,0.382705,3,7,0,1.92074,1.30381,-0.552362,-1.02119,-0.19864,-1.74746,0.0946458,1.48302,-0.373148,0.125554
-3.77078,0.552172,0.382705,2,3,0,4.15605,1.53984,-0.0595775,-1.09512,0.341575,-1.06659,-0.464981,8.26131,6.6619,-4.94312
-2.86009,0.978889,0.382705,4,15,0,4.4483,0.78689,0.571977,0.772611,-2.45853,0.541243,0.132881,0.92139,0.706476,4.60419
-2.30826,0.970435,0.382705,3,11,0,4.15833,0.540828,1.34857,0.271921,1.06745,-1.20898,2.408,1.21492,2.02267,0.939848
-1.65304,0.948745,0.382705,3,7,0,3.35447,-0.0808317,-0.262526,-0.449975,1.14083,2.23708,0.0844696,-2.71629,-2.89799,-2.41745
-3.18364,0.87959,0.382705,3,7,0,3.81571,0.101816,1.67062,-0.542671,-0.0402816,1.18061,1.11207,3.19323,4.76203,-2.89038
-4.65591,0.849414,0.382705,3,7,0,5.38928,-0.737619,-1.20472,0.0733756,1.67526,-0.201959,-0.344061,-3.04365,-3.51075,-5.00026
-4.35436,0.996551,0.382705,2,3,0,5.19662,-0.552388,-1.17163,-0.00174274,-1.54909,-0.852275,-0.47537,-3.01316,-3.63241,-5.03783
-1.41281,1,0.382705,3,7,0,4.50635,-0.0376738,0.403655,0.479869,1.47463,3.00307,0.601072,-0.176399,0.26493,2.56077
-1.46505,0.942884,0.382705,2,7,0,3.94416,1.06881,0.450291,-0.14896,2.35912,-0.29927,-2.30763,2.1342,1.51568,-0.100266
-1.79299,0.915945,0.382705,2,7,0,3.16424,0.454519,0.676539,0.52629,1.96415,-0.182017,-1.41497,0.595133,0.817152,2.80838
-0.739077,0.988245,0.382705,3,7,0,2.12868,0.488238,0.116516,0.0968144,0.0961028,1.42942,2.02728,0.386527,0.0148045,1.20109
-0.460629,0.983239,0.382705,3,7,0,1.43178,0.367064,-0.0243523,-0.574971,1.16224,0.454469,1.69672,-0.8503,-1.24172,-0.15262
-0.301383,0.963789,0.382705,3,11,0,1.23434,0.430589,0.115414,-1.08254,-0.846566,-1.14442,1.40145,-1.15727,-1.47244,-0.174555
-1.71511,0.997994,0.382705,3,7,0,1.85002,-0.8057,1.25455,0.064924,0.0457066,0.698162,-0.0423402,-1.05103,1.00921,1.07012
-4.25488,0.957898,0.382705,3,7,0,5.40936,-1.51266,1.86313,0.496158,-0.224339,0.627372,2.26865,-1.65269,1.7231,2.64458
-4.95461,0.901307,0.382705,4,15,0,6.1115,-2.00563,1.95664,-0.518464,-1.01038,0.268336,2.09681,-4.19772,-0.235437,-1.34911
-4.94498,0.991602,0.382705,3,7,0,5.57839,-2.05972,1.80351,-0.331152,-0.475484,0.707384,-1.47935,-3.96871,-0.105485,-1.36355
-2.08332,0.996808,0.382705,3,7,0,5.13351,-0.795703,1.75037,-0.606983,-3.41179,0.666289,0.396007,-0.0332184,2.51285,0.124336
-1.44039,0.993425,0.382705,3,15,0,3.08097,-0.343046,0.269741,0.443017,-1.21111,2.13403,0.340677,-0.673495,-0.0607082,2.16064
-0.488787,0.954894,0.382705,3,7,0,2.53315,-0.101824,0.642514,-0.365593,-0.862106,-0.837257,2.88064,-0.491377,0.252961,0.408295
-1.36104,0.908499,0.382705,3,7,0,3.21116,-0.643186,0.405129,-0.24915,2.41489,0.901078,-0.935231,-2.23356,-1.18525,-0.929143
-1.84678,0.929956,0.382705,3,7,0,2.91825,-0.335348,0.743592,0.548303,-1.0829,-0.661086,-1.81202,-0.442214,0.636727,2.9598
-2.01464,0.996683,0.382705,3,7,0,2.87714,-1.13837,1.00893,-0.0695655,0.52446,-0.199224,1.97463,-2.12402,0.02328,0.024786
-1.78026,0.927685,0.382705,3,15,0,2.97602,-0.586823,0.199986,0.500111,1.75156,-1.22123,0.332569,-0.99693,-0.21012,2.26161
-0.817838,0.966129,0.382705,3,7,0,3.0352,0.556544,-0.39958,-0.38188,-2.79458,-0.924271,0.44104,-0.66951,-1.62563,-0.23445
-2.093,0.832419,0.382705,2,7,0,2.44329,0.252286,-0.36883,0.667298,-0.494157,0.52726,1.03,0.029896,-0.59122,3.6106
-4.84644,0.967811,0.382705,3,7,0,6.72503,0.512487,1.97691,-0.227335,-0.57343,2.18198,-1.55808,3.28753,4.75195,-4.25275
-4.60041,0.97719,0.382705,3,15,0,5.01466,-0.63747,-1.65694,0.57081,-0.931671,0.455486,-0.838471,-1.60259,-2.62206,0.214664
-2.66821,0.989202,0.382705,3,7,0,4.85972,-0.285167,-1.04901,0.422119,1.54499,2.40886,0.0982278,-1.17175,-1.9356,0.497736
-0.843948,0.853159,0.382705,3,7,0,4.90371,0.364385,-0.343824,-0.26023,2.5323,2.96315,0.497321,-0.826423,-1.53463,-0.248409
-1.65508,1,0.382705,2,3,0,3.44281,0.468343,0.772096,-1.10348,2.48024,0.902964,0.403825,5.12364,5.4274,-2.27461
-0.868503,1,0.382705,3,15,0,2.23791,-0.429975,1.15998,-0.788576,0.919223,1.58662,1.52471,-0.421228,1.16873,0.206547
-0.815555,0.345742,0.382705,2,6,1,2.9837,-0.295724,0.719582,-1.15108,-1.34355,1.64803,2.20001,-3.3378,-2.32249,-0.825774
-2.20626,0.707498,0.382705,2,7,0,4.80404,-0.75515,0.640885,-0.754635,-1.53839,0.232661,3.15083,-4.56596,-3.16992,-2.98938
-5.38957,0.998371,0.382705,3,15,0,6.4605,-1.2831,2.74446,-0.367699,-0.593058,1.70937,0.946533,0.246501,4.27406,-0.642127
-3.50355,0.998984,0.382705,4,15,0,6.78029,-1.71804,1.1334,-0.0294167,2.69571,-2.07571,1.18846,-3.11043,-0.258992,-0.885116
-5.8781,0.964998,0.382705,2,7,0,10.4993,-2.50554,1.07428,0.410039,-3.47318,-0.304469,2.81706,-3.45656,0.123262,0.216992
-3.65216,0.948225,0.382705,3,15,0,7.17901,1.38279,0.878766,-0.270368,2.7357,-2.27154,1.1059,4.01599,3.51197,-3.45533
-1.16939,0.874762,0.382705,3,7,0,5.52063,0.940453,0.340383,0.0228174,-2.60338,-2.72417,1.76267,1.46844,0.868369,0.754906
-0.854795,0.999995,0.382705,3,7,0,1.2805,-0.218994,0.270002,-0.484959,-1.0164,-0.00422843,-0.916277,-2.00523,-1.51623,-0.830503
-2.59525,0.988928,0.382705,2,7,0,5.39709,-1.24837,0.603974,0.46203,1.97898,-0.930318,-2.81298,-1.79316,0.0591847,1.77172
-3.54605,0.973205,0.382705,3,15,0,5.58615,-0.994513,-0.535695,0.778024,1.25983,-2.43098,-0.316544,-1.47096,-1.01215,3.66403
-3.23908,0.999447,0.382705,2,3,0,3.87164,-1.15509,-0.469497,0.5794,-0.253823,-0.588585,1.611,-1.89354,-1.20795,1.4487
-3.54649,0.976924,0.382705,3,7,0,4.07112,0.282393,1.60725,-0.555951,0.563981,-1.26864,-0.120524,3.81336,5.13822,-3.77211
-3.34366,0.994886,0.382705,3,11,0,5.55052,0.793375,-0.133451,0.899144,-0.229115,-2.82231,-0.131753,0.782071,-0.144755,6.03853
-2.72826,0.857036,0.382705,3,7,0,4.82178,1.22585,-0.931551,-1.3882,1.77182,1.83265,1.39129,-5.74298,-7.90037,-2.9615
-1.30404,1,0.382705,1,1,0,1.94256,1.37959,-0.73326,-1.35311,0.777742,1.317,0.234635,0.153826,-1.95902,-0.033561
-2.0704,0.94296,0.382705,1,3,0,2.70878,1.74486,-0.897457,-1.38923,-1.21676,0.97553,0.203078,3.66339,1.02108,-0.166567
-2.0704,0.0362903,0.382705,2,3,0,3.85378,1.74486,-0.897457,-1.38923,-2.08216,-1.60068,-0.00778182,3.66339,1.02108,-0.166567
-0.679857,0.923971,0.382705,3,7,0,2.39384,1.00598,-0.176045,-0.636999,-2.07016,1.31705,0.921546,1.36973,0.187699,0.242703
-0.297791,0.970538,0.382705,3,11,0,1.73428,0.070706,0.610587,-0.787165,-2.3126,0.556724,-0.318863,-0.155719,0.384161,0.196526
-0.628652,0.957351,0.382705,2,7,0,1.21208,0.638751,0.322266,-0.204899,0.341708,-1.08007,1.07843,0.989499,0.673014,0.582123
-0.758989,0.979953,0.382705,3,7,0,1.64407,0.499409,0.206612,0.101666,-0.823682,-0.585576,1.75973,0.481313,0.188517,1.22508
-2.77039,0.94148,0.382705,2,3,0,3.21808,0.0952543,0.119772,0.849567,1.10388,0.227347,-0.805295,0.00142538,0.0259432,5.42105
-0.781451,0.79623,0.382705,2,7,0,2.72294,0.118546,0.12814,0.154561,0.114972,0.0685078,-3.10542,-0.234927,-0.225332,1.19203
-1.15941,0.928657,0.382705,2,7,0,2.88576,1.1009,0.162427,-0.381535,2.01275,-0.212964,-1.87457,2.24868,1.31021,-0.147983
-2.57888,0.888037,0.382705,2,3,0,2.80575,1.2681,0.463888,-0.54527,0.0635633,0.771957,-0.555599,4.25525,3.45104,-2.66244
-2.02776,0.984604,0.382705,3,11,0,7.58089,1.66085,-0.342978,-0.271763,1.54991,-3.96233,1.78258,2.6763,0.672476,-0.0180867
-1.31513,0.955452,0.382705,4,15,0,2.79672,-0.765867,1.20072,-0.727143,-2.07531,-0.643023,1.21428,-2.02179,-0.0552045,-0.134849
-0.194878,0.378058,0.382705,3,11,0,4.98421,0.351527,0.418743,-1.38608,-4.10939,0.891749,1.35438,1.02442,1.09163,0.0342163
-1.12271,0.961782,0.382705,4,15,0,2.47389,-0.637782,1.0252,-0.262805,-1.6425,1.54947,-0.312885,-1.2142,0.448786,0.394767
-0.925151,0.998691,0.382705,3,7,0,1.3637,-0.524345,0.82335,-0.272624,0.837575,-0.974938,-0.113994,-1.26472,0.0829795,0.261938
-1.81263,0.99056,0.382705,4,15,0,2.09661,1.46946,-0.984957,-0.613128,0.315715,0.128296,1.126,0.638834,-1.81558,0.0909698
-1.22768,0.886607,0.382705,3,13,0,3.38706,0.725934,0.0716838,0.326352,2.24288,-1.18886,1.60738,0.762077,0.107827,1.91822
-1.17882,0.960102,0.382705,3,7,0,3.44089,0.229753,0.749151,0.267313,1.05691,-0.280738,3.1258,0.37664,0.896038,1.66998
-2.22299,0.848672,0.382705,3,11,0,3.2753,-0.501119,1.31719,0.449412,1.8208,-0.866334,0.322846,-0.465349,1.35296,2.45357
-2.69798,0.979822,0.382705,3,7,0,3.45242,-0.865483,0.357215,-0.499418,-0.874946,0.856168,1.34322,-4.22263,-2.99993,-3.78268
-1.3391,0.838982,0.382705,2,3,0,4.30748,-0.476252,0.692636,0.301712,2.16372,1.30582,2.57764,-0.75618,0.412708,1.6851
-1.22788,0.995501,0.382705,3,7,0,1.76096,-0.526587,0.279125,-0.206643,1.35461,0.15294,-0.590489,-2.00157,-1.19585,-0.777602
-1.30662,0.949142,0.382705,3,11,0,3.31732,0.355121,-0.0628024,0.438599,-2.41023,0.674828,-1.47991,0.173819,-0.244104,2.32513
-2.64416,0.784011,0.382705,3,15,1,3.80663,1.59378,-1.27863,-0.036389,-0.845046,0.469417,2.14507,1.14954,-1.72287,0.746316
-0.844245,0.998736,0.382705,3,7,0,2.93636,0.65418,-0.371966,-0.0518129,-1.44298,2.31213,-0.719473,0.159503,-0.866643,0.680945
-2.88804,0.961966,0.382705,3,7,0,3.86822,1.65039,-1.37353,-0.0247744,-0.36224,1.46186,-1.3386,1.17612,-1.8478,0.737603
-4.36869,0.914159,0.382705,3,7,0,5.22266,1.32886,-1.57845,-0.746551,0.147425,-1.35789,1.30403,-3.02315,-5.93046,-4.03066
-4.36869,0.32534,0.382705,1,1,0,6.57985,1.32886,-1.57845,-0.746551,0.32291,2.27922,1.94107,-3.02315,-5.93046,-4.03066
-6.05377,0.958057,0.382705,3,7,0,7.45485,1.95086,-1.82708,0.79347,-0.448028,-1.09714,-2.25369,1.82722,-1.95071,4.81404
-2.93039,0.971637,0.382705,3,7,0,7.02847,1.95389,-0.602368,0.169437,-1.27702,2.43119,-3.20799,2.39806,-0.1582,1.1265
-0.628142,0.948537,0.382705,3,7,0,3.79009,0.0991694,0.216807,-0.903552,3.10888,-0.933188,1.60499,-2.41239,-2.29476,-0.871186
-0.854385,0.999799,0.382705,3,11,0,1.23188,1.02145,-0.4854,-0.583762,0.45933,1.03919,-0.373644,0.403888,-1.10296,0.192474
-0.451856,0.999632,0.382705,4,15,0,1.07887,0.0806027,0.399318,-0.221815,-1.26832,0.766249,-0.57005,-0.306297,0.0124188,0.545645
-1.36236,0.962241,0.382705,2,7,0,1.43858,0.679407,0.75105,0.141677,0.491685,-0.0913033,0.261798,1.20839,1.28003,0.956094
-2.25159,0.964172,0.382705,3,7,0,3.33619,0.860643,-0.403436,0.637568,0.190547,1.81993,0.905839,0.784931,-0.479149,3.55867
-1.06191,0.981589,0.382705,3,7,0,4.04055,0.755359,0.571909,-0.364119,-3.09135,-1.46774,0.202273,1.9963,1.81284,-0.260652
-2.77958,0.891002,0.382705,3,7,0,2.92,-1.05176,-0.126626,0.604889,-0.30427,-0.585576,-0.339025,-1.62042,-0.695288,2.26854
-1.54725,0.98343,0.382705,3,15,0,3.0919,1.31425,0.0256432,-0.485385,-1.95067,-0.775941,1.46694,2.92911,1.6405,-0.609008
-1.08755,0.952202,0.382705,3,7,0,2.79481,-0.0417997,-0.120107,0.262413,-2.44468,-0.0311848,1.04609,-0.568437,-0.646744,1.2214
-0.592429,0.876481,0.382705,3,15,0,1.32887,-0.216139,0.624498,-0.282756,0.503502,1.1657,-1.22154,-0.779164,0.0614725,0.387993
-0.936118,0.989218,0.382705,3,7,0,1.35325,-0.466402,1.06057,-0.353111,-0.471644,0.902031,0.829031,-0.737994,0.788973,0.457103
-2.02007,0.907202,0.382705,2,7,0,3.57854,-0.342861,0.439418,-1.10257,2.1041,-0.0732714,-1.50564,-6.07281,-5.29053,-3.50902
-0.303728,0.600696,0.382705,2,5,0,2.9186,0.161325,0.644143,-1.47573,-2.33332,-0.56653,2.41544,1.63982,2.12264,-0.0619828
-0.641009,0.912349,0.382705,4,15,0,2.05498,1.0479,-0.317419,-1.24377,-0.830721,-2.03894,-0.70239,1.07534,-0.289974,0.0830509
-0.164787,0.653429,0.382705,3,10,1,1.60641,0.471366,0.246674,-1.55943,1.47036,-1.58505,1.0293,0.241641,0.0169488,0.0418744
-0.182989,0.608088,0.382705,3,11,0,0.217349,0.504599,0.209855,-1.37143,0.120087,0.0710707,-0.38248,0.29116,-0.00358415,0.0614528
-0.608851,0.288973,0.382705,1,3,0,1.58365,0.203944,0.317837,-1.59452,-0.659107,1.41067,-1.26123,-4.80478,-4.69089,-0.992666
-0.608851,0.124508,0.382705,2,3,0,2.10498,0.203944,0.317837,-1.59452,-0.619287,-2.21513,0.506041,-4.80478,-4.69089,-0.992666
-0.544521,0.300367,0.382705,2,3,0,1.5471,0.32978,0.237859,-1.77359,1.66412,0.641039,-0.999045,-5.24397,-5.33589,-0.866098
-0.544521,0.000426022,0.382705,1,1,0,1.13208,0.32978,0.237859,-1.77359,0.476317,0.312601,-1.58445,-5.24397,-5.33589,-0.866098
-0.218028,0.146132,0.382705,2,7,0,0.291944,0.50151,0.274024,-1.80106,-0.473438,0.212831,0.168224,2.2377,2.01022,-0.054923
-0.173048,0.641621,0.382705,3,9,0,0.591098,0.369964,0.351156,-1.23063,0.688819,0.350824,-1.15111,0.287032,0.268224,0.0847397
-0.413274,0.910803,0.382705,3,15,0,1.17888,0.828869,-0.152863,-1.24108,1.69586,-0.416472,0.105799,0.204301,-0.777431,0.0509656
-1.44259,0.66333,0.382705,3,10,1,1.94154,1.4371,-0.62,-1.98233,0.730446,0.634921,1.1275,6.12256,4.06546,-0.397579
-1.44259,1.06652e-165,0.382705,1,1,0,6.06158,1.4371,-0.62,-1.98233,2.62428,-0.0122578,3.80324,6.12256,4.06546,-0.397579
-1.44259,0.0160322,0.382705,2,7,0,2.25275,1.4371,-0.62,-1.98233,-0.970848,0.195562,1.67736,6.12256,4.06546,-0.397579
-1.44259,0.00823573,0.382705,2,7,0,3.2712,1.4371,-0.62,-1.98233,1.55627,-0.761071,-2.30449,6.12256,4.06546,-0.397579
-1.44259,3.00374e-10,0.382705,1,1,0,2.17912,1.4371,-0.62,-1.98233,0.28613,-0.785403,-1.64959,6.12256,4.06546,-0.397579
-2.87305,0.0376045,0.382705,2,3,0,4.0534,1.38265,-0.922965,-1.85714,1.55762,0.84523,1.37578,-9.63413,-11.9397,-2.93378
-2.87305,0.000304294,0.382705,3,7,0,5.45766,1.38265,-0.922965,-1.85714,1.66908,-2.28533,-1.50553,-9.63413,-11.9397,-2.93378
-0.765013,0.333333,0.382705,2,3,0,5.9828,0.938786,-0.307362,-2.02432,1.44859,-4.04514,0.988156,-4.60818,-5.85433,-0.519345
-0.765013,0.0228495,0.382705,1,3,1,0.924136,0.938786,-0.307362,-2.02432,0.0835695,0.487833,0.6766,-4.60818,-5.85433,-0.519345
-0.480191,0.200001,0.382705,2,5,0,1.1531,0.932421,-0.222382,-2.26898,0.113012,0.771165,-1.58756,-0.765227,-1.92003,-0.0201287
-0.288373,0.333333,0.382705,1,3,1,1.3916,0.733871,-0.0244136,-2.0262,0.976567,-1.15157,-1.57978,-0.344216,-1.1025,-0.00282041
-0.546015,0.360175,0.382705,1,2,1,3.28908,0.942161,-0.244214,-2.50838,1.78686,-0.124034,-3.11135,-3.62308,-4.80945,-0.131469
-0.546015,2.71929e-283,0.382705,1,1,0,1.75407,0.942161,-0.244214,-2.50838,1.0477,0.589071,-2.04443,-3.62308,-4.80945,-0.131469
-0.546015,5.75672e-18,0.382705,1,2,1,1.0777,0.942161,-0.244214,-2.50838,0.901694,-1.01275,-0.485442,-3.62308,-4.80945,-0.131469
-0.546015,0.00920116,0.382705,1,1,0,1.23778,0.942161,-0.244214,-2.50838,0.849071,1.26065,-0.612586,-3.62308,-4.80945,-0.131469
-0.546015,4.39324e-203,0.382705,1,1,0,2.18914,0.942161,-0.244214,-2.50838,1.21396,2.13646,0.325566,-3.62308,-4.80945,-0.131469
-0.546015,1.57807e-158,0.382705,1,1,0,1.42002,0.942161,-0.244214,-2.50838,-1.72173,-0.219546,0.782854,-3.62308,-4.80945,-0.131469
-0.546015,1.52387e-61,0.382705,1,1,0,1.0155,0.942161,-0.244214,-2.50838,1.30687,-0.263438,-0.35565,-3.62308,-4.80945,-0.131469
-0.200905,0.487384,0.382705,1,3,0,1.94598,0.615023,0.116767,-2.39089,-1.91729,1.61073,0.762939,1.0438,0.545542,0.00684026
-0.200905,4.1484e-26,0.382705,1,1,0,0.631708,0.615023,0.116767,-2.39089,-0.802676,-0.689406,-0.834249,1.0438,0.545542,0.00684026
-0.200905,2.41257e-53,0.382705,1,1,0,1.47858,0.615023,0.116767,-2.39089,1.13321,1.81902,-0.490245,1.0438,0.545542,0.00684026
-0.200905,0.155524,0.382705,2,3,0,0.360723,0.615023,0.116767,-2.39089,-0.0316873,0.57801,0.580578,1.0438,0.545542,0.00684026
-0.200905,4.88048e-15,0.382705,1,3,1,2.78458,0.615023,0.116767,-2.39089,-2.96949,0.953822,0.832593,1.0438,0.545542,0.00684026
-0.200905,0.000509854,0.382705,1,2,1,0.745813,0.615023,0.116767,-2.39089,-0.352263,1.35905,0.174904,1.0438,0.545542,0.00684026
-0.200905,1.06127e-06,0.382705,1,3,1,1.0752,0.615023,0.116767,-2.39089,0.403574,-1.47655,1.07997,1.0438,0.545542,0.00684026
-0.200905,0.0553979,0.382705,1,3,1,1.83264,0.615023,0.116767,-2.39089,1.45371,-1.98796,-0.308926,1.0438,0.545542,0.00684026
-0.200905,0.0590089,0.382705,1,2,1,0.894748,0.615023,0.116767,-2.39089,0.350464,-0.304999,-1.78186,1.0438,0.545542,0.00684026
-0.200905,3.57036e-13,0.382705,1,1,0,0.632101,0.615023,0.116767,-2.39089,0.980297,0.831495,-0.0984751,1.0438,0.545542,0.00684026
-0.542217,0.0596055,0.382705,2,7,0,1.82489,0.648655,-0.0173995,-2.11741,1.33332,0.646733,1.90029,-6.04509,-6.71114,-0.634413
-0.409272,0.144782,0.382705,2,7,0,0.90911,0.647907,0.165192,-1.94266,-0.918825,0.045012,1.19995,4.78122,4.29851,-0.330389
-0.409272,2.46131e-07,0.382705,1,2,1,2.03758,0.647907,0.165192,-1.94266,1.55429,-1.03545,1.90949,4.78122,4.29851,-0.330389
-0.409272,9.04572e-10,0.382705,1,1,0,2.62758,0.647907,0.165192,-1.94266,-2.43629,-1.15401,1.36659,4.78122,4.29851,-0.330389
-0.409272,0.0222551,0.382705,3,7,0,0.911247,0.647907,0.165192,-1.94266,0.677254,-0.450331,-1.28583,4.78122,4.29851,-0.330389
-0.409272,0.200015,0.382705,2,5,0,0.985824,0.647907,0.165192,-1.94266,1.01152,0.585257,-1.06488,4.78122,4.29851,-0.330389
-0.390559,0.320906,0.382705,2,3,0,0.890943,0.636237,0.16794,-2.02393,1.01575,0.851812,0.468709,4.98806,4.51976,-0.313196
-0.390559,1.67842e-06,0.382705,1,1,0,2.49151,0.636237,0.16794,-2.02393,1.74417,0.873045,-2.3765,4.98806,4.51976,-0.313196
-1.46107,0.0258798,0.382705,2,3,0,3.06445,0.410196,0.104067,-2.04356,-1.17325,-2.11512,-0.390792,-12.3333,-12.6395,-2.70947
-1.46107,9.86539e-12,0.382705,2,3,0,2.0588,0.410196,0.104067,-2.04356,-1.38159,0.588499,-0.370117,-12.3333,-12.6395,-2.70947
-1.46107,1.03914e-12,0.382705,2,3,0,1.85798,0.410196,0.104067,-2.04356,-0.415946,-0.639615,-1.09623,-12.3333,-12.6395,-2.70947
-1.46107,6.71363e-13,0.382705,2,3,0,1.81274,0.410196,0.104067,-2.04356,-0.74778,0.758168,0.520712,-12.3333,-12.6395,-2.70947
-1.46107,3.27472e-14,0.382705,2,3,0,2.14293,0.410196,0.104067,-2.04356,1.01393,0.0495287,1.45528,-12.3333,-12.6395,-2.70947
-1.46107,2.73651e-35,0.382705,1,3,1,3.65196,0.410196,0.104067,-2.04356,-1.85338,1.13042,-2.21423,-12.3333,-12.6395,-2.70947
-1.46107,5.77417e-298,0.382705,1,1,0,6.97302,0.410196,0.104067,-2.04356,2.09908,3.97987,-0.54682,-12.3333,-12.6395,-2.70947
-1.46107,1.02779e-41,0.382705,1,1,0,2.1853,0.410196,0.104067,-2.04356,0.74869,1.43463,0.305921,-12.3333,-12.6395,-2.70947
-1.46107,6.54787e-15,0.382705,1,3,0,1.4735,0.410196,0.104067,-2.04356,-0.122346,0.137103,0.132687,-12.3333,-12.6395,-2.70947
-1.46107,2.45795e-12,0.382705,2,3,0,1.68497,0.410196,0.104067,-2.04356,-0.838752,0.42114,0.018172,-12.3333,-12.6395,-2.70947
-1.46107,6.77559e-25,0.382705,1,1,0,1.79124,0.410196,0.104067,-2.04356,-0.214146,-1.01085,-0.433722,-12.3333,-12.6395,-2.70947
-1.46107,5.05741e-26,0.382705,1,3,1,2.57372,0.410196,0.104067,-2.04356,0.819975,0.140854,2.16322,-12.3333,-12.6395,-2.70947
-1.46107,0.026434,0.382705,2,3,0,2.36461,0.410196,0.104067,-2.04356,-0.569183,-1.69275,-0.417472,-12.3333,-12.6395,-2.70947
-1.46107,0.0183995,0.382705,1,3,1,2.64175,0.410196,0.104067,-2.04356,-0.683279,-0.900821,2.04672,-12.3333,-12.6395,-2.70947
-0.995586,1,0.382705,2,7,0,6.17835,0.555771,-0.15207,-1.35832,1.59738,-0.248453,4.74957,-4.35362,-5.06146,-1.52697
-2.80261,0.324641,0.382705,3,15,0,4.36008,0.845694,-1.41841,0.359975,-0.766917,-0.329471,2.62242,0.212441,-2.05166,1.23052
-2.17966,0.977649,0.382705,3,7,0,3.8926,1.64645,-0.538086,0.108645,-0.0963353,1.77715,-2.0477,1.95236,-0.232168,1.1264
-2.12267,0.974494,0.382705,3,7,0,3.19953,-0.713068,0.317325,-0.47205,-1.24395,1.41839,0.830665,-3.60215,-2.57176,-2.85812
-2.69867,0.99947,0.382705,3,7,0,3.56668,-0.868872,1.24455,0.558029,0.550723,1.21515,1.38722,-0.984346,1.12908,3.01209
-1.525,0.960962,0.382705,3,7,0,5.53374,0.351629,1.14926,-0.268016,2.89905,-0.974065,-2.87179,1.67233,2.46996,-0.435428
-0.874002,0.924376,0.382705,2,5,0,2.54549,-0.194332,1.13408,-0.742007,-2.00352,-1.07423,-1.33002,0.738726,2.06713,0.0293392
-0.441699,0.297537,0.382705,3,7,0,1.73459,-0.17869,0.876278,-1.32768,-0.459388,-1.55482,-1.69293,-0.61424,0.440727,0.0569423
-0.669426,0.567356,0.382705,2,5,0,1.42509,-0.36317,0.929541,-0.738958,-0.0730581,-0.203875,-1.92324,-1.07258,0.220131,0.113312
-0.32356,0.99554,0.382705,3,7,0,0.736193,0.197466,0.605189,-0.765694,1.12581,-0.58457,-0.127645,0.541809,0.949531,0.190596
-0.714194,0.94014,0.382705,2,7,0,1.55349,-0.152188,1.03603,-1.1108,-1.60515,-0.0519596,-0.991413,1.28323,2.47145,-0.114988
-1.73246,0.746243,0.382705,3,7,0,2.97464,-0.916402,1.46621,-1.25905,2.23288,0.0199707,0.083393,-3.12926,-0.746647,-0.314129
-1.24649,0.604385,0.382705,2,5,0,2.14915,-0.673721,1.40858,-1.4577,1.37953,-0.566897,-1.30244,-0.550813,1.53148,0.0533635
-0.456736,0.833849,0.382705,2,7,0,3.74176,0.339125,0.54467,-1.45869,2.89186,-2.08334,0.228629,3.21656,3.4221,-0.393649
-3.23939,0.0479129,0.382705,2,3,0,4.15309,0.567566,0.77332,-1.34138,0.623925,0.77629,-1.80052,9.52847,9.73422,-5.42188
-0.620041,0.953795,0.382705,3,7,0,3.56834,-0.308677,0.978706,-0.895989,-0.918398,-2.21156,-2.63402,-0.657753,0.62963,0.146326
-2.23465,0.775029,0.382705,2,7,0,4.01179,0.619533,1.06722,0.476222,0.912071,-1.00506,2.53663,0.989341,1.43702,2.23756
-1.92036,1,0.382705,3,7,0,2.5566,-0.662319,0.562349,-0.711276,-0.327392,-0.561791,-1.61334,-4.09729,-2.87263,-2.60363
-1.45468,0.989352,0.382705,2,7,0,4.28455,-0.857475,0.969276,-0.269113,0.658496,-1.94999,-2.88902,-1.91334,-0.0865867,-0.0670454
-1.57708,0.724669,0.382705,3,7,0,2.65206,-0.893373,1.1488,-0.591948,-0.278037,-0.92868,2.01882,-2.43796,-0.395794,-0.424157
-2.19292,0.909025,0.382705,2,7,0,3.73027,-1.11148,0.514899,0.350029,1.11675,-0.56114,2.38286,-1.7693,-0.142925,1.1424
-2.22445,0.996116,0.382705,4,15,0,2.48872,-1.0798,0.219039,0.32614,-0.813166,0.511546,0.371835,-1.90742,-0.608579,0.604866
-3.23601,0.97763,0.382705,4,15,0,3.50558,-1.52376,0.450507,0.0774099,-0.0626706,0.950649,-0.316303,-3.06683,-1.09256,-1.61231
-2.26341,0.992956,0.382705,2,3,0,3.34219,-1.17394,0.459028,0.0888526,1.98078,0.413034,0.525845,-2.3821,-0.749128,-0.549026
