# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-0.252791,0.978302,0.303966,3,15,0,3.63166,0.279226,0.298581,-1.19502,-2.9114,0.00290094,-0.919801,-1.3621,-1.34275,-0.155211
-0.719387,0.809408,0.303966,4,15,0,1.12025,0.375782,0.65819,-1.03271,-0.759731,-0.207602,0.936055,2.78794,3.07035,-0.610818
-0.234732,0.840514,0.303966,2,3,0,1.44312,0.412225,0.377429,-1.03004,0.854369,1.59131,-0.365611,0.894471,0.859675,0.097805
-0.274799,0.5,0.303966,2,4,1,4.88958,0.139537,0.629082,-2.1518,0.690851,-0.367488,4.80681,3.12948,3.61903,-0.107343
-2.7053,0.446371,0.303966,3,9,1,4.70508,1.76816,-0.774357,0.247834,0.0596631,-0.505311,3.1699,1.92996,-0.612556,1.59862
-1.85056,0.897833,0.303966,3,15,0,6.90656,-0.110883,-0.699778,0.355515,-1.89542,0.914403,-4.22805,-0.866673,-1.45557,0.873035
-1.19218,0.9889,0.303966,3,7,0,2.52587,0.356438,0.944084,0.0271291,0.995468,1.5268,-0.806766,0.898539,1.48618,0.745499
-0.565305,0.997249,0.303966,3,15,0,1.31918,0.367445,0.0844851,-0.0504456,-0.310072,-1.30844,-0.743574,0.061851,-0.221108,0.819606
-0.351474,0.993449,0.303966,2,7,0,1.41904,0.553414,0.235368,-0.554082,0.246063,0.285778,-2.31297,0.736917,0.418871,0.319047
-0.581437,0.940732,0.303966,2,7,0,1.42177,0.372479,-0.0859728,-0.679974,0.57895,1.20299,1.01458,-1.34834,-1.80679,-0.503393
-0.493957,0.967403,0.303966,3,15,0,1.26934,0.316797,-0.0202061,-0.302646,-0.546081,-0.903362,-1.39667,-0.473811,-0.810815,0.204684
-0.940954,0.963027,0.303966,3,7,0,1.4155,0.00644348,-0.117923,-0.322179,1.10246,0.18832,0.0449729,-1.59294,-1.7173,-0.817961
-0.564797,0.938198,0.303966,2,7,0,2.0758,0.222688,0.080643,-0.0726514,-0.977671,-0.97546,-2.06293,-0.268622,-0.410667,0.65602
-1.03471,0.988594,0.303966,4,15,0,1.54395,0.905908,-0.576488,-0.729373,0.730325,-0.470703,1.09477,-0.809049,-2.29145,-0.451355
-1.55931,0.942714,0.303966,3,7,0,1.91608,1.39691,-0.233262,-0.780236,0.0705969,0.982327,0.225946,3.47014,1.83997,-0.69276
-1.64698,0.909863,0.303966,3,15,0,2.85949,0.215125,-0.379194,-0.632673,0.509991,-1.40463,-1.46611,-2.94734,-3.54166,-2.53962
-2.36816,0.864647,0.303966,3,11,0,5.39141,-1.16295,1.68541,-1.18078,0.569248,2.19182,2.49519,-3.34531,-0.496953,-0.354719
-1.68191,0.578578,0.303966,2,3,0,4.79267,-0.93188,1.40354,-0.790042,0.570145,2.51973,-1.94243,-2.17744,0.157988,-0.113567
-2.27488,0.856793,0.303966,2,3,0,3.0913,-1.02698,1.26797,-0.999405,1.36057,0.540371,-0.219073,-4.62266,-2.32771,-1.61633
-2.1787,0.658521,0.303966,2,7,0,4.71086,0.0934866,1.44838,-0.527897,-1.92216,0.582653,-2.30445,2.43219,3.78709,-1.55502
-3.39995,1,0.303966,3,7,0,4.50353,-1.6199,1.66459,-0.0726992,1.30006,0.959916,-0.834696,-2.41038,0.874111,0.324381
-2.35893,0.820156,0.303966,3,15,0,5.6063,1.5684,-0.481374,0.336623,-1.75315,2.01444,1.82008,1.75142,-0.298354,1.89492
-1.42252,0.997997,0.303966,3,7,0,2.76286,1.26414,-0.630299,-0.0877107,-1.07757,-0.162484,-2.16551,1.1517,-0.742742,0.828494
-0.561088,0.983389,0.303966,3,7,0,2.28928,0.334451,0.0716155,-0.0591753,1.93059,-0.434625,1.13724,-0.0281502,-0.290986,0.77158
-0.882773,0.996122,0.303966,3,7,0,0.997458,0.117,0.263723,0.237242,0.170546,-0.188504,0.69217,-0.0991989,0.0475239,1.53206
-1.64662,0.975243,0.303966,4,15,0,2.68446,0.311008,-0.356809,-0.781546,1.25601,-1.04741,-0.49453,-3.38371,-4.05153,-2.65022
-0.944375,0.663491,0.303966,3,7,0,4.78019,1.1152,-0.111901,-0.375051,-1.84571,-1.38604,3.12642,1.69766,0.470554,0.312082
-0.500149,0.996823,0.303966,3,7,0,1.40712,0.838469,-0.187268,-0.719411,0.199122,-1.5638,0.300118,0.513879,-0.511858,0.212215
-0.663133,0.981022,0.303966,3,11,0,1.24059,-0.188205,0.819642,-0.252488,0.430366,-1.1038,-0.612827,-0.348529,0.659318,0.588008
-0.956937,0.976412,0.303966,4,15,0,2.56469,0.121421,1.00511,-0.698567,1.85653,-0.850596,0.460692,1.73211,2.61579,-0.394283
-1.90487,0.945997,0.303966,3,15,0,3.83417,-0.151046,1.40123,-0.903298,-1.64058,1.12539,-1.54716,3.0277,4.57998,-1.49506
-0.373063,0.99627,0.303966,2,7,0,2.22235,-0.0565542,0.657371,-0.704467,-0.0244889,2.17645,-0.902287,-0.577738,0.136187,0.178016
-1.29007,0.948805,0.303966,3,11,0,2.56697,1.02631,-0.716201,-0.115566,1.44538,-0.684647,1.29038,0.4995,-1.24301,0.573382
-3.04864,0.90723,0.303966,3,7,0,4.16654,2.00362,-0.420915,0.158978,-1.43987,-0.698291,-0.907485,2.62539,0.200854,0.843011
-2.58154,0.999438,0.303966,2,3,0,3.10805,1.82076,-0.470908,0.145265,1.13959,0.228967,0.278148,2.28568,-0.00599156,1.04812
-3.17514,0.957996,0.303966,3,15,0,6.15501,1.1227,1.16699,-0.083591,-2.45635,1.38514,0.118178,2.96833,3.01262,-2.03588
-1.68221,1,0.303966,3,7,0,4.52381,-0.422694,0.436967,0.517242,1.52445,1.60702,2.33568,-0.67643,0.183232,2.63251
-3.2967,0.976708,0.303966,4,15,0,4.49839,-0.208258,1.82973,-0.65032,1.29326,-1.22529,-0.394768,3.07154,5.10953,-2.65741
-2.61986,1,0.303966,4,15,0,3.54846,-0.419562,1.83684,-0.516345,1.14582,0.540603,-1.30973,1.51581,3.77222,-0.97759
-1.51074,1,0.303966,3,7,0,2.77421,-0.796707,1.26411,-0.18537,-0.393656,-1.739,0.804399,-1.17454,0.886279,0.591688
-1.13585,0.624536,0.303966,3,10,1,2.69083,-0.517744,1.3433,-1.0577,0.595547,-0.60468,-2.60658,0.289653,2.1507,0.0419771
-0.412602,0.586886,0.303966,3,7,0,4.31798,0.0681603,0.735677,-0.679182,-2.72064,-0.441974,-2.32407,0.362391,1.02991,0.234825
-0.286425,0.99982,0.303966,4,15,0,0.4548,0.366338,0.170672,-0.639951,-0.620616,0.247883,0.0284713,-0.321224,-0.51689,0.146612
-0.552278,0.995725,0.303966,4,23,0,0.667347,-0.27807,0.890962,-1.15809,0.144201,0.02375,-0.750752,-1.44688,-0.277848,-0.0361176
-1.44033,0.695045,0.303966,3,7,0,2.34645,0.124866,1.20307,-0.552829,0.871029,0.0485694,1.80334,1.93681,3.01501,-0.755703
-2.00849,0.972643,0.303966,3,15,0,2.95204,0.494756,1.23596,-0.240786,0.0460216,-0.934335,1.82258,2.11745,2.85866,-1.00897
-2.48903,0.993619,0.303966,3,7,0,2.54592,0.637598,1.28185,-0.244826,0.226512,-0.279254,0.223772,2.58141,3.22566,-1.70273
-0.947109,0.973176,0.303966,2,3,0,3.63927,0.469272,0.775986,-0.195148,0.916673,2.56009,-0.38771,1.23319,1.5399,0.281864
-1.63947,0.849806,0.303966,2,7,0,3.13572,0.2334,0.587234,0.528314,-0.645146,-0.673661,2.48908,0.265534,0.619368,2.87369
-2.58875,0.98903,0.303966,3,7,0,3.46186,-1.31897,0.49397,0.1018,-0.158566,-0.066073,-2.13115,-2.58605,-0.773109,-0.742213
-2.84966,0.980983,0.303966,3,7,0,3.56185,-1.15462,0.0992225,-0.0374198,-1.31403,0.382149,-0.151637,-3.07682,-1.82298,-2.50053
-3.50533,0.999866,0.303966,3,7,0,4.7034,-1.57488,0.126036,0.524296,-0.124674,0.355711,2.45824,-2.33779,-0.636868,1.19275
-3.79829,0.991854,0.303966,3,7,0,4.31729,-1.7736,0.398099,0.271506,-0.450173,-0.870836,0.948562,-2.99585,-0.824144,-0.850051
-1.58451,1,0.303966,3,7,0,3.95889,-0.695621,0.195594,0.298409,-2.50065,-0.0184437,-0.00803532,-1.37183,-0.480618,0.985791
-1.47544,0.818173,0.303966,2,7,0,3.76149,0.0944919,1.17934,-0.747139,0.954376,0.830391,-2.98716,2.52593,3.61079,-1.10228
-0.308596,0.998344,0.303966,3,7,0,1.61873,0.13217,0.61366,-0.753119,0.308844,1.88655,-0.061649,0.211696,0.693186,0.22034
-0.723134,0.672746,0.303966,2,7,0,2.1446,-0.178694,1.04553,-1.26571,1.18001,-0.166749,2.15675,1.56424,2.78847,-0.162101
-2.04105,0.515305,0.303966,4,15,0,4.1706,-0.139599,-0.667472,0.508428,-0.877606,2.11563,1.115,-0.694952,-1.22282,1.91187
-1.34554,0.992676,0.303966,3,7,0,2.51297,0.11459,-0.565409,0.0754801,-0.812047,-0.694094,1.98087,-0.899224,-1.57922,-0.0323516
-3.87992,0.903533,0.303966,3,7,0,6.676,2.14889,-1.33536,0.151355,-1.94872,-1.69428,-1.31326,2.21194,-1.27231,1.34814
-2.83988,0.999579,0.303966,3,7,0,4.11249,1.57662,-1.37581,0.0155201,1.66789,-0.433882,0.886173,1.06535,-1.88708,0.761889
-0.371344,0.99487,0.303966,3,7,0,3.50618,0.559952,0.0109548,-0.51031,-2.4266,1.30008,-1.24561,0.123489,-0.425508,0.291721
-0.540982,0.977063,0.303966,3,9,0,1.03609,-0.168127,0.535162,-0.333671,-0.0675905,1.12358,0.469077,-0.872048,-0.168758,0.258842
-0.36946,0.992182,0.303966,3,11,0,0.826587,0.6036,0.19969,-0.574555,0.0881307,1.03598,0.608344,0.840548,0.436638,0.299126
-1.36002,0.891117,0.303966,2,3,0,1.9002,-0.0806233,-0.124672,-0.490219,-0.249079,-0.809958,-1.21883,-2.56896,-2.61301,-1.9477
-4.1737,0.958553,0.303966,3,7,0,5.69199,-0.371032,1.96763,-0.853473,1.3768,-1.4803,0.278073,4.41567,6.75433,-3.97535
-0.765808,0.676856,0.303966,3,15,0,6.70351,-0.351084,0.808199,-1.08253,0.822806,3.98007,-0.270143,-2.71357,-1.55429,-0.525682
-1.11118,0.997227,0.303966,3,7,0,1.21092,-0.360711,1.29446,-0.872742,-0.172089,-0.211514,-0.618005,0.816851,2.47202,-0.0674941
-1.3992,0.964133,0.303966,2,3,0,1.7768,-0.528442,1.4548,-0.899009,-0.782269,-0.636998,0.0237905,0.667974,2.65121,-0.0714535
-1.46969,0.990022,0.303966,4,15,0,1.89843,1.19676,-0.786446,-0.140667,0.0919907,-0.976362,-0.667252,0.775606,-1.2076,0.620899
-3.01989,0.934308,0.303966,3,7,0,3.64057,0.437274,-1.0077,-0.485659,1.03055,-0.594646,0.692229,-2.99293,-4.4379,-4.07595
-2.03748,1,0.303966,4,15,0,4.23802,0.76739,-0.999963,0.354469,0.841082,1.17113,2.75573,0.294531,-1.47282,1.57752
-1.97388,0.99363,0.303966,3,7,0,2.6948,0.992789,-0.79334,0.39559,0.862051,1.1071,0.0403844,0.753104,-1.03303,2.07927
-3.07404,0.990582,0.303966,3,7,0,3.41481,1.51174,-1.41575,0.238162,-0.255012,0.21528,1.25619,1.11911,-1.80839,1.36192
-2.4919,0.996375,0.303966,3,7,0,3.85155,1.74645,-0.720748,0.149539,-0.0318051,1.85711,-0.813186,1.96704,-0.500149,1.28299
-2.74993,0.990496,0.303966,3,7,0,3.50485,0.997744,-1.43325,-0.0858781,-1.28801,-0.131624,-0.791311,-0.384024,-2.81502,-0.765784
-2.52604,1,0.303966,3,7,0,2.98031,0.831306,-1.33078,-0.0623021,0.636066,-0.884782,-0.329616,-0.559276,-2.72136,-0.824331
-1.39994,0.996281,0.303966,4,15,0,3.45543,-0.718662,1.45122,-0.865124,0.78136,1.70704,2.02888,-0.694027,1.47586,0.177133
-0.652001,0.808918,0.303966,3,11,0,1.73732,-0.358749,1.00877,-1.33972,0.992396,-0.976193,-1.39715,-1.49826,-0.130734,-0.0204758
-1.03599,0.344013,0.303966,1,3,0,3.43304,-0.415262,0.727367,-0.980226,0.267431,-0.955354,3.28122,-3.37056,-2.22794,-1.08888
-3.40816,0.833014,0.303966,4,15,0,4.36515,1.20328,-1.7044,0.134558,1.29747,-0.243181,-1.25023,0.264018,-2.64366,0.154157
-0.918072,0.984246,0.303966,3,15,0,4.37154,0.399333,0.481111,0.178483,-1.16999,2.80907,-0.764445,0.505875,0.587653,1.41277
-1.35003,0.94587,0.303966,4,15,0,1.90836,0.810888,-0.368032,-1.56527,0.67775,-0.539552,1.21414,-5.71949,-6.89841,-1.81968
-0.403244,0.788132,0.303966,3,7,0,1.98629,0.404672,0.502324,-1.07329,0.0294473,-1.62181,-1.8389,1.9344,2.03205,-0.156631
-1.60237,0.727076,0.303966,2,3,0,2.14391,-0.0378074,0.213543,-1.15224,1.06999,0.519094,0.23468,-5.57287,-5.32152,-2.95809
-1.37936,0.941731,0.303966,1,3,0,2.58818,-0.0677577,0.361415,-1.30141,0.772232,1.51671,-0.916644,-5.93479,-5.50562,-2.47539
-0.68224,1,0.303966,3,15,0,2.05446,0.46106,0.183969,0.0530073,0.672487,1.14396,-1.96438,0.386259,0.109168,1.10562
-0.313386,0.942766,0.303966,3,11,0,1.56188,-0.0527962,0.751104,-1.73425,0.522642,0.201959,2.44026,-1.01185,-0.207952,0.0024997
-0.313386,0.0180226,0.303966,2,3,0,2.17118,-0.0527962,0.751104,-1.73425,1.97899,-0.68378,-1.03561,-1.01185,-0.207952,0.0024997
-0.313386,0.0325387,0.303966,2,3,0,1.4482,-0.0527962,0.751104,-1.73425,-0.443113,-0.511807,2.2567,-1.01185,-0.207952,0.0024997
-0.313386,0.471865,0.303966,1,1,0,0.44373,-0.0527962,0.751104,-1.73425,0.39425,0.43322,0.148566,-1.01185,-0.207952,0.0024997
-0.349442,0.579412,0.303966,2,5,1,2.38106,0.0111912,0.769122,-1.35796,0.155763,-0.153796,3.25749,0.799123,1.55705,0.0250796
-1.14947,0.71709,0.303966,4,15,0,1.53028,0.26346,-0.470544,0.157148,-0.876933,0.325104,0.51843,-0.419577,-1.15358,0.730463
-1.40699,0.951516,0.303966,3,7,0,4.423,0.186377,-0.0286203,0.488392,0.131173,-0.688479,3.86823,-0.0284045,-0.243402,2.53338
-2.66687,0.866551,0.303966,3,7,0,8.2135,1.38569,0.338463,0.543341,-0.560758,-0.202451,5.34025,1.72166,0.674434,2.62981
-2.2562,0.998691,0.303966,3,7,0,3.09802,1.15135,-0.0830973,0.572604,0.932617,1.02678,0.841616,1.25954,0.0250944,3.1063
-1.57647,0.986421,0.303966,3,7,0,4.02627,0.992327,-0.913184,-0.333946,0.546917,2.55484,-0.0811856,-0.273404,-2.17892,-0.308738
-0.341056,0.880184,0.303966,3,15,0,1.95727,0.321296,0.262438,-1.55203,0.198825,-2.08061,-0.526502,-2.89851,-2.95737,-0.420274
-1.3525,0.575841,0.303966,4,15,0,2.12859,0.654089,-0.147021,0.401821,-0.527077,1.19007,0.929484,0.555091,-0.246018,2.21177
-0.568343,1,0.303966,3,7,0,1.531,-0.0431779,0.315326,-0.135442,-0.647208,0.653037,-1.85212,-0.641113,-0.28261,0.490017
-1.20706,0.993276,0.303966,3,7,0,1.43613,-0.394653,0.593029,0.278634,-0.527709,-0.106393,0.792796,-0.698119,0.289563,1.58511
-0.502409,0.766946,0.303966,2,7,0,3.9349,0.849796,-0.190265,-0.744581,-1.79447,1.00202,3.12266,0.54538,-0.494681,0.204659
-0.379245,0.76918,0.303966,3,9,0,2.89645,0.117055,0.406209,-1.2334,1.04037,-1.93288,2.01389,-2.29802,-2.00887,-0.410071
-0.328941,0.990052,0.303966,2,7,0,0.571914,0.22805,0.310794,-1.2362,0.787252,-0.144927,0.0275484,-2.01592,-1.93317,-0.340516
-0.242252,0.973529,0.303966,3,15,0,0.763828,0.44755,0.321356,-0.882299,0.480689,0.0518601,1.51024,0.685269,0.559076,0.161578
-0.178146,0.925862,0.303966,4,15,0,0.805211,0.268863,0.396255,-1.43905,-1.14479,0.233547,-0.761165,-0.852682,-0.725289,-0.0145026
-1.41744,0.158422,0.303966,1,3,0,5.56809,-0.101424,0.212242,-0.966694,0.940152,0.229747,-4.47232,-4.36929,-4.05562,-2.49023
-0.701407,1,0.303966,2,3,0,1.65906,0.323087,0.756266,-0.654077,0.794569,1.00099,1.3763,1.62214,2.05532,-0.185852
-0.948851,0.972529,0.303966,2,7,0,1.53991,-0.358506,0.659876,-0.933817,0.98265,-0.00329351,1.08743,-3.12134,-2.10296,-1.02476
-2.25969,0.883986,0.303966,2,3,0,2.36423,-0.596549,0.62159,-0.998357,-0.15356,0.516544,-0.026573,-5.77515,-4.55701,-3.50558
-0.863474,0.53651,0.303966,2,3,0,4.70005,-0.0615878,1.07168,-0.731034,-2.14213,-1.72188,-2.33375,1.15478,2.28805,-0.111137
-0.365083,0.995808,0.303966,2,7,0,2.5546,0.208854,0.642234,-0.810544,1.04542,-2.16679,-0.707537,0.830517,1.2639,0.121286
-0.874711,0.967433,0.303966,2,3,0,0.932787,-0.0951603,0.373746,-0.989433,0.0838667,-0.0175328,-0.539764,-3.34788,-2.87897,-1.32423
-1.13378,1,0.303966,2,7,0,4.10603,-0.665632,0.812203,-0.244916,-0.541952,1.32331,3.43107,-1.61487,-0.137036,0.0606273
-1.89319,0.95613,0.303966,4,15,0,2.71931,0.290944,1.07605,0.431822,0.545787,-1.12376,-1.17327,0.560278,1.34539,2.19974
-1.47277,0.999362,0.303966,3,7,0,2.05368,0.264771,0.978686,0.28475,-0.311372,-0.773218,-1.31907,0.556309,1.27022,1.61717
-3.38987,0.920801,0.303966,2,7,0,4.79662,-0.0529179,0.344959,0.945746,-0.689507,-1.60615,1.26435,-0.11871,0.279166,6.60056
-1.74116,1,0.303966,2,3,0,3.30619,0.0012219,0.311873,0.601991,0.15162,-0.144654,-2.85667,-0.123307,0.187343,3.28167
-0.331009,1,0.303966,3,7,0,1.95761,0.088538,0.427454,-1.00843,0.285157,0.736737,2.71748,-1.5061,-1.16719,-0.205316
-2.0313,0.823859,0.303966,2,3,0,3.22149,0.489606,0.811158,-1.11645,-1.17396,-1.25892,0.72572,5.82992,6.15147,-2.95048
-0.307876,0.495928,0.303966,2,3,0,4.25355,0.0438086,0.556555,-0.725468,1.85511,1.1724,-3.36362,-0.501663,0.0110836,0.164622
-1.0936,0.886366,0.303966,4,15,0,2.37754,-0.201491,-0.134555,0.0326763,-0.65484,1.74211,-0.432096,-1.19841,-1.13147,0.0065758
-2.25982,0.948529,0.303966,3,7,0,4.29802,-0.695744,-0.428763,0.168258,1.83441,1.08654,-1.3349,-2.01905,-1.75207,-1.05163
-1.23291,0.998332,0.303966,3,7,0,2.35754,0.518934,0.496098,0.322836,1.21332,0.939537,-1.14749,0.669326,0.646489,1.86413
-2.52817,0.979532,0.303966,4,15,0,3.21047,1.01547,-1.35817,-0.0606886,-0.112127,-0.119222,-1.88229,-0.193638,-2.56728,-0.409135
-2.42557,0.988886,0.303966,2,3,0,2.8508,1.04918,-1.28953,-0.211748,0.219465,1.02988,-0.380789,-0.430069,-2.76878,-0.777963
-3.03098,0.99089,0.303966,2,3,0,3.20315,1.10966,-1.51038,-0.190809,0.344687,-0.53467,0.3614,-0.543798,-3.16384,-1.18386
-1.94324,0.993447,0.303966,4,15,0,3.71721,-1.01656,0.897406,-0.400214,0.325283,-1.82187,-1.69675,-2.90317,-0.989204,-1.14947
-3.2069,0.983548,0.303966,3,7,0,3.66112,-0.84154,1.87816,0.378893,-0.90081,-0.201164,-0.832854,-0.696982,2.02272,2.08896
-2.83524,0.681159,0.303966,3,15,1,4.98286,-0.29089,1.18471,0.714647,1.30728,-2.03396,0.314861,-0.251227,1.22437,4.16918
-1.53514,0.973888,0.303966,3,7,0,3.881,-0.399726,-0.172736,-0.0982573,0.713739,-1.02151,-3.06172,-1.98283,-1.75584,-1.23748
-3.43152,0.996106,0.303966,3,7,0,3.93659,-1.14357,0.427574,0.799817,0.662193,0.864763,-0.611891,-1.43525,0.13589,4.52998
-1.29233,0.907302,0.303966,4,15,0,4.35744,-0.478097,0.84827,0.220429,-1.31959,-0.144032,3.55346,-0.70848,0.617887,1.47156
-0.397573,0.99667,0.303966,4,15,0,2.03617,0.658978,0.224319,-0.9564,1.04014,-1.17755,-1.96359,1.70932,1.27466,-0.0152427
-2.04387,0.759991,0.303966,3,7,0,3.03151,-0.0889068,0.181814,-1.13983,-1.47586,-0.480976,0.640579,-6.29783,-6.02711,-3.84214
-1.80372,1,0.303966,4,15,0,2.10209,0.94209,0.423039,0.431394,-0.35005,0.640605,0.743939,1.21087,0.691815,2.19857
-1.27602,0.996136,0.303966,3,7,0,2.54536,0.0521246,0.799664,0.321408,-1.29583,-0.118281,-1.81726,0.117111,0.864651,1.8938
-2.94463,0.940722,0.303966,4,15,0,4.75409,1.51919,-0.395598,-1.53658,0.850468,-1.20485,2.31317,10.0638,8.14905,-3.33227
-0.358869,1,0.303966,4,15,0,2.46161,0.71278,-0.0722131,-0.932515,1.958,-0.0757918,-1.84359,0.147037,-0.637956,0.105316
-0.730896,0.79384,0.303966,3,15,0,0.876954,-0.0911354,0.619634,0.0151938,0.463037,-0.255433,-0.46655,-0.284856,0.425913,0.992168
-3.15598,0.967928,0.303966,3,7,0,3.65783,-1.38909,2.02129,-0.670641,0.481632,-0.333878,-1.40358,-1.75618,1.6542,0.22627
-4.69046,0.883411,0.303966,3,7,0,5.00771,-1.75588,1.63165,-0.774974,0.824348,-0.32761,0.331402,-5.77182,-2.3843,-3.21102
-2.8225,1,0.303966,3,7,0,6.48071,0.143839,1.55585,0.5281,-1.97772,2.4646,0.0316729,0.481699,1.89371,2.5472
-1.93771,0.998462,0.303966,3,7,0,3.63329,0.621967,1.14883,0.161934,-0.683555,1.52007,1.90891,1.37613,1.903,0.596172
-0.781987,0.982806,0.303966,2,7,0,2.89135,0.0352128,0.371811,0.149299,-1.33813,-1.97238,-0.446488,-0.203052,0.133546,1.27144
-2.18663,0.965055,0.303966,3,7,0,2.46731,1.06396,0.880362,0.0143899,-0.759578,-0.0669496,0.562331,2.24559,2.06199,-0.407815
-1.07353,0.993067,0.303966,3,15,0,3.18854,0.712399,-0.605344,-0.126926,0.893977,2.19743,0.666032,-0.0882399,-1.40598,0.278497
-0.671549,0.990568,0.303966,3,7,0,1.73225,0.976605,-0.0567986,-0.764748,-1.49861,-0.211288,-1.00585,1.86105,0.827647,0.0471756
-0.299673,0.946098,0.303966,3,15,0,1.76112,0.124311,0.443266,-1.23001,-0.157988,1.8807,-0.991701,-1.75576,-1.4368,-0.216542
-1.39742,0.439484,0.303966,2,3,0,2.90233,0.380665,0.910491,-0.817621,0.93852,1.05636,2.01589,3.26904,3.79887,-1.43113
-4.00623,0.969472,0.303966,3,7,0,5.64949,-1.57665,0.764627,0.741165,0.352737,1.72288,1.67764,-1.92645,0.414831,3.86443
-0.701192,1,0.303966,3,7,0,4.84122,0.503772,0.309575,0.0224042,-2.47332,0.727023,2.92905,0.585192,0.390995,1.03889
-0.699536,1,0.303966,2,3,0,0.712543,0.518245,0.295486,0.0177415,0.0286072,0.122238,0.19681,0.600799,0.37804,1.02906
-1.3137,0.939895,0.303966,1,3,0,2.4262,0.840216,0.620797,-0.00105202,-1.15558,-1.28989,0.232756,1.57458,1.35516,0.459745
-1.72099,0.974991,0.303966,2,7,0,2.69395,-0.422162,-0.2172,-0.135973,1.35539,0.85329,0.281013,-2.2171,-2.01214,-1.69279
-1.12491,0.995572,0.303966,4,15,0,3.86131,-0.454002,0.17675,-0.0169802,-0.792764,2.50447,1.15679,-1.49418,-0.86343,-0.0792364
-3.30205,0.885804,0.303966,3,7,0,3.91381,0.69509,0.727334,0.852771,-1.02554,-0.262953,0.994496,0.821213,0.853458,5.41681
-1.60257,0.97811,0.303966,3,7,0,5.29899,1.23738,0.21574,0.0842131,-0.697335,1.42013,3.83431,1.84993,0.828295,0.739386
-2.21805,0.990316,0.303966,4,15,0,2.52126,0.160755,-1.03726,0.0973904,-0.68898,0.433675,-0.541693,-1.15994,-2.35795,-0.904268
-3.1855,0.989167,0.303966,3,15,0,4.66098,1.61134,-1.17594,0.428346,0.464646,1.85864,-0.911591,1.48703,-1.30025,2.31896
-2.66157,0.978619,0.303966,3,15,0,6.7066,-1.09467,-0.100806,0.51245,-2.50539,1.82086,-1.58316,-1.78494,-0.79108,1.45896
-0.842628,0.995528,0.303966,3,7,0,2.86456,0.351938,0.820392,-0.399006,1.79082,0.802823,-1.73862,1.33841,1.80687,0.0120947
-2.35888,0.907974,0.303966,3,7,0,3.29014,0.450245,1.46378,0.0730569,-0.804083,-0.361372,1.83498,1.47488,2.48841,-0.0577125
-3.17768,0.940692,0.303966,2,7,0,4.39327,0.107901,1.76733,-0.366816,-1.47585,-0.497915,-1.25704,2.49675,4.15618,-2.25994
-2.25842,0.979628,0.303966,3,7,0,3.74621,-0.653405,0.544734,-0.818355,0.496575,1.9092,0.689457,-4.95342,-3.75528,-3.40392
-1.14894,0.989866,0.303966,3,15,0,3.03509,-0.282599,0.475133,-0.928045,2.17033,0.128677,-0.695392,-3.71012,-2.95239,-1.67971
-3.10228,0.699149,0.303966,4,15,0,4.91972,1.16764,-1.57833,-0.0606078,-1.05801,-1.08913,2.25847,-0.118016,-2.86399,-0.578374
-0.889356,0.995864,0.303966,3,15,0,4.19114,0.568611,0.627419,-0.636547,1.03894,-2.71478,1.1602,2.23966,2.29847,-0.501811
-1.5281,0.992119,0.303966,3,15,0,5.40434,0.216986,1.21007,-0.406586,-1.79586,2.25573,2.09305,1.79296,2.78605,-0.657941
-2.51271,0.952888,0.303966,3,15,0,3.13769,0.39983,-0.666931,-0.720348,-0.923267,0.635887,-0.908596,-3.80394,-4.8707,-3.94723
-2.52063,1,0.303966,2,3,0,4.07815,0.921929,0.4632,-1.09617,-1.89781,-0.606317,0.555294,6.80546,6.34673,-3.75343
-0.574839,1,0.303966,1,1,0,1.8736,0.714796,0.247184,-1.06338,-1.30403,-1.32888,0.335733,2.67568,2.20806,-0.339198
-0.237674,0.373529,0.303966,2,7,0,1.24968,0.533045,0.1064,-1.29288,0.689381,0.484483,1.98469,-0.644991,-1.07164,-0.0292137
-0.593654,0.972154,0.303966,3,15,0,1.33357,-0.255772,0.841866,-1.43551,1.0078,-0.957677,0.371515,-2.7646,-1.66696,-0.299868
-1.77938,0.266739,0.303966,2,6,1,5.37629,-0.748503,1.0041,-1.06272,-1.41926,1.19503,3.49719,-4.70726,-2.95466,-1.75153
-1.32911,0.681669,0.303966,3,15,0,3.34719,0.253561,0.0943008,0.463675,-0.0970605,-2.09358,1.53388,0.1031,-0.0561596,2.47058
-1.33248,0.972532,0.303966,3,15,0,5.6324,-0.116718,0.757251,0.36479,-1.58001,2.93972,-1.17171,-0.15898,0.714989,2.0705
-0.462161,0.997528,0.303966,2,7,0,1.59775,0.0476759,0.328121,-0.246162,0.394557,-0.721153,-2.16602,-0.528888,-0.248443,0.408024
