# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-0.658741,0.918833,0.529053,2,7,0,2.25628,-0.343726,0.816333,-0.536718,-1.97889,0.78787,-0.810497,-1.09143,0.0686317,0.150728
-0.658741,0.124356,0.67173,2,7,0,2.54607,-0.343726,0.816333,-0.536718,2.12894,1.10739,0.299834,-1.09143,0.0686317,0.150728
-1.04197,0.988128,0.194717,4,15,0,1.62485,-0.453842,1.28611,-0.938189,-1.02164,-0.740284,0.469099,0.225753,1.96571,0.0824144
-1.27603,0.987961,0.281601,4,15,0,1.72296,1.19009,-0.482797,-0.0514772,1.05412,-0.466072,0.302555,1.16692,-0.505967,0.901684
-0.624819,0.948695,0.405833,2,7,0,4.47417,0.0301725,0.890753,-0.526638,2.62878,-1.80917,1.41377,0.582733,1.44331,0.242298
-2.05751,0.957388,0.542555,2,3,0,2.25588,-1.03827,1.63592,-0.593899,0.674825,0.385901,0.0651836,-1.46644,1.20775,0.248996
-0.986397,0.462101,0.735123,2,5,1,3.30735,-0.505498,0.542378,-0.305249,1.82983,-1.67238,0.966034,-1.77845,-0.730575,-0.336932
-0.397673,0.99631,0.403715,3,7,0,1.03171,0.32291,0.573416,-0.696097,-0.156839,1.2296,0.449374,0.999412,1.24992,0.134789
-0.54929,0.508294,0.586128,3,7,0,1.23854,0.586676,0.126261,-0.151815,0.390037,1.10005,-0.87544,0.566003,0.105588,0.737818
-0.337684,0.983275,0.351836,4,15,0,1.73574,0.0792792,0.719808,-1.50224,-1.88896,0.757837,-0.580709,1.50956,2.15009,-0.0518303
-0.313725,0.27543,0.497704,2,6,1,0.368643,-0.0215287,0.755669,-1.44739,0.350089,0.120784,-0.22275,0.0859494,0.863147,0.054672
-2.00892,0.976526,0.197868,4,19,0,2.02744,1.7258,-0.882403,-1.33472,-0.173442,0.0446667,-0.19087,3.38835,0.780151,-0.122236
-2.41643,0.98759,0.276389,3,7,0,2.62436,1.86546,-0.984474,-1.28982,-0.28366,0.624343,-0.380537,3.88104,1.03111,-0.23215
-2.41643,0.0985842,0.392672,2,3,0,4.13444,1.86546,-0.984474,-1.28982,0.851208,1.79574,1.05414,3.88104,1.03111,-0.23215
-0.390463,0.98822,0.115514,4,31,0,3.59525,-0.135702,0.840679,-1.56948,3.12179,-0.718027,-0.140566,-0.671591,0.304789,0.0308852
-1.22071,0.948482,0.16438,4,15,0,1.60361,-0.647661,1.4022,-1.64769,-0.907332,-0.548801,-0.24364,0.0633231,2.11319,0.0183232
-0.295396,0.620961,0.217558,4,15,0,3.21698,0.0505438,0.702824,-1.22096,2.57725,-0.908918,1.54788,0.339895,0.992175,0.0797099
-0.716036,0.917123,0.162072,4,25,0,1.62993,0.797809,-0.287315,-0.224054,0.777314,-0.802441,1.43642,0.45703,-0.628093,0.564648
-1.44235,0.996206,0.202657,4,31,0,1.91611,1.4709,-0.739707,-0.874556,0.716816,-0.404776,1.04108,1.48813,-0.722477,0.173877
-1.80237,0.942291,0.290165,4,15,0,3.83142,0.359088,0.242185,0.613711,2.20906,-0.423525,1.39983,0.321894,0.204991,3.4077
-0.464085,1,0.37746,3,7,0,2.07379,0.823166,-0.100754,-0.712981,-0.15218,-0.392817,-2.57312,0.799093,-0.124827,0.240138
-0.323971,0.993573,0.541238,3,7,0,0.563286,0.344562,0.23029,-0.433477,0.575258,-0.594927,0.0860152,-0.0203414,-0.134613,0.364274
-0.323971,0.724928,0.765503,2,3,0,1.36188,0.344562,0.23029,-0.433477,1.64286,0.161774,-0.917691,-0.0203414,-0.134613,0.364274
-0.323971,0.197887,0.682231,2,3,0,1.20301,0.344562,0.23029,-0.433477,1.51924,0.341797,0.726825,-0.0203414,-0.134613,0.364274
-0.777644,0.835149,0.247949,3,15,0,2.23201,0.853777,-0.18488,-0.119314,-1.51619,1.04089,-1.19142,0.778496,-0.260161,0.783243
-1.34458,0.996045,0.267711,4,15,0,1.60092,-0.685273,1.42316,-0.820715,0.108077,0.369206,-0.927405,-0.63525,1.47318,0.193218
-2.14659,0.744941,0.379218,2,7,0,8.506,1.71647,-0.987078,-0.493635,4.18096,-1.23607,1.2904,1.71967,-0.983872,0.372589
-3.72944,0.861815,0.350939,2,3,0,5.16756,1.83659,-1.68252,-0.491345,0.766065,1.57059,1.15692,0.30275,-3.21637,-0.506312
-1.37409,0.958847,0.395394,3,7,0,5.52031,-0.0947703,1.28003,-0.0771845,2.74606,-0.964965,2.50778,0.438582,1.81338,0.613182
-1.09327,0.791747,0.523562,2,7,0,6.86109,0.316622,-0.293522,-0.617454,1.82687,-3.20998,-1.842,-2.10754,-2.71769,-1.41841
-1.18218,0.430169,0.523614,2,7,0,2.03473,0.531556,0.630083,-1.05985,-1.47525,-0.625205,-0.371786,4.14157,4.2401,-1.44467
-0.60111,1,0.287108,3,11,0,1.71001,0.450646,-0.195665,-0.461284,-0.293721,-1.20745,1.49873,-0.73984,-1.38615,-0.165859
-1.4266,0.966375,0.406204,3,7,0,1.94369,-0.702279,1.17996,-0.053896,0.398951,0.742881,1.04908,-0.981312,0.900923,0.827911
-0.5892,0.999926,0.542367,3,7,0,1.4674,-0.186619,0.553836,-0.231013,-1.24709,0.820864,0.777218,-0.759597,-0.0191417,0.423173
-0.39984,0.610014,0.763744,2,5,1,0.745217,0.107541,0.673876,-0.561506,0.521504,-0.114738,-1.04904,0.27115,0.837485,0.316591
-0.369701,0.963667,0.566151,2,5,0,0.831315,0.589676,-0.0557535,-0.813038,1.15985,-0.166675,-0.39568,-0.397988,-1.04342,0.00482304
-0.894609,0.755218,0.749486,3,7,0,1.60432,0.143546,-0.263233,-0.0501357,-0.928216,0.880781,-0.794022,-0.793764,-1.20054,0.109863
-1.57646,0.919697,0.705209,2,3,0,2.35265,1.45034,-0.457565,-0.146331,-0.357543,0.49985,-1.6583,1.80487,-0.103035,0.652473
-1.23858,0.830095,0.866957,2,3,0,2.35525,0.958743,0.432967,-0.077438,1.6716,-0.81676,-0.0219668,1.7334,1.20763,0.342523
-0.620961,0.446096,0.920676,1,3,0,0.996068,0.71561,-0.296758,-0.450522,-0.407365,-0.546921,-0.947662,-0.0460479,-1.05842,0.170531
-0.943457,0.919956,0.526068,3,7,0,1.12708,1.12031,-0.096117,-0.768783,0.472555,0.210322,0.647946,2.49764,1.28122,-0.19278
-1.52071,0.400004,0.64624,2,5,1,2.31106,1.38263,-0.780305,-0.358263,0.295257,-1.04598,1.21517,1.12493,-1.038,0.456009
-1.50506,0.93262,0.344562,4,15,0,1.97187,-0.821872,1.47045,-1.06316,0.396896,0.641995,1.05677,-1.48937,0.802955,0.0661318
-1.76514,0.950577,0.431903,2,3,0,1.78708,-0.948862,1.44729,-1.01864,-0.108311,0.00195512,-0.280387,-2.71109,-0.314938,-0.274517
-1.76514,8.434e-05,0.55627,1,1,0,3.63553,-0.948862,1.44729,-1.01864,-1.55303,-0.313998,-2.16186,-2.71109,-0.314938,-0.274517
-0.547053,0.988034,0.158189,3,15,0,3.80016,0.315443,0.671368,-0.836,2.16546,-2.1306,0.543213,1.692,2.04792,-0.168126
-1.90382,0.938863,0.2165,4,23,0,3.4909,0.568136,-0.596256,-0.817549,-1.40958,1.53026,-0.576763,-3.31174,-4.47613,-2.73948
-1.65112,0.791518,0.273644,2,7,0,4.74802,1.47783,-0.225302,-0.228169,2.28696,0.90831,2.23965,2.30536,0.602235,0.199699
-0.435168,0.991294,0.273919,4,15,0,1.96598,0.0406597,0.797769,-0.939842,-2.18733,-0.259919,0.363717,0.762847,1.51996,0.0730292
-0.378371,0.985364,0.375038,2,7,0,0.709248,0.373064,0.0729641,-0.837217,-0.597474,0.742972,-0.200339,-1.13252,-1.43262,-0.237414
-0.494876,0.899708,0.507753,3,7,0,1.3535,0.605232,-0.172676,-0.653883,-1.56993,0.257765,0.56262,-0.488012,-1.26592,-0.0527823
-1.77173,0.402834,0.600404,2,5,1,2.31571,0.0468662,-0.269622,0.579165,-0.473845,0.467482,1.29518,-0.251742,-0.568231,2.90065
-0.188775,0.557113,0.327715,3,11,1,1.80748,0.502057,0.18414,-1.37416,-0.948285,-0.674001,-2.23797,-0.153808,-0.471725,0.0364897
-1.06594,0.761743,0.227983,3,7,0,1.4592,0.135287,0.38619,-1.90837,0.245282,0.952835,-0.339159,-9.2612,-9.0103,-1.92043
-1.06594,4.7803e-06,0.218015,2,3,0,4.69061,0.135287,0.38619,-1.90837,3.04976,1.0542,-1.19542,-9.2612,-9.0103,-1.92043
-0.203933,0.979851,0.0645248,3,7,0,2.04705,0.234776,0.528517,-1.82579,1.32446,1.49413,1.38498,1.58724,1.88098,-0.0215169
-0.819293,0.961275,0.0865844,6,63,0,1.25994,0.849403,-0.299692,-1.60335,0.674391,0.430229,0.992406,-3.55878,-4.70787,-0.746306
-0.66824,0.999505,0.112728,5,31,0,1.34888,1.00321,-0.134557,-0.748554,-0.552203,0.978935,0.970265,1.63089,0.49312,0.135614
-1.87887,0.997215,0.155341,4,15,0,3.30617,0.277969,0.24468,0.641701,-1.37991,-0.0122127,-1.8989,0.221014,0.187725,3.59719
-2.77728,0.980493,0.212912,3,7,0,3.49508,0.398066,0.213695,0.838352,-0.875332,0.210312,-1.41201,0.376294,0.191923,5.34536
-0.811886,0.969882,0.283979,3,7,0,4.20714,0.320759,0.664971,0.00657762,-0.360303,0.83635,-3.63913,0.574928,0.91914,0.947785
-0.930518,0.988073,0.372107,3,7,0,1.53058,0.684716,0.373737,0.0735036,0.461057,1.06273,0.660729,0.969822,0.658843,1.0642
-1.71796,0.956844,0.500368,3,7,0,1.8862,0.524346,0.805511,0.429046,-0.703234,0.0483995,-0.253495,0.779432,1.0606,2.20518
-1.22179,0.759027,0.640857,2,7,0,2.75569,1.27211,-0.581617,-0.362736,-0.0715825,1.41232,1.81502,1.19424,-0.659492,0.48116
-1.87503,0.883454,0.609113,3,7,0,2.31353,0.800396,-0.785857,-0.746629,0.533003,-0.769387,0.729719,-2.3765,-3.96275,-2.04257
-6.24723,0.298967,0.697604,2,7,1,6.35709,2.5358,-0.294681,0.858347,-0.111658,-0.444908,-0.359762,2.80761,-0.0228705,5.15486
-3.3387,1,0.333723,2,3,0,6.67049,1.90917,0.292237,0.204481,2.44607,-0.375233,2.48055,2.88787,1.27095,0.0634125
-0.776327,0.882041,0.454977,3,7,0,4.18319,-0.27763,0.319094,-0.1982,-0.209362,-2.46178,-2.14339,-1.29843,-0.701709,-0.0282812
-2.50232,0.899598,0.519772,2,7,0,2.99689,1.78634,-0.488542,-0.705888,1.11712,-0.467225,-0.336626,4.12353,1.84865,-1.08755
-3.88378,0.0782286,0.608964,1,3,1,5.71075,2.05771,-0.736119,-1.04884,1.37538,1.77835,0.371819,6.89225,4.09842,-2.74604
-0.971804,1,0.212071,3,15,0,4.31586,0.0992532,-0.211179,-0.333927,1.9755,-1.8794,-1.83867,-1.53902,-1.84946,-0.863544
-1.78714,0.994297,0.288469,3,7,0,2.54185,-0.918146,1.57449,-0.735271,0.997999,1.06407,0.244572,-1.23081,1.26183,0.207335
-0.879298,0.592911,0.388461,3,7,0,2.63067,0.0450071,0.907438,-1.42863,1.42824,-1.50491,-1.0459,3.95005,4.81248,-0.818276
-0.834145,0.935405,0.29018,2,3,0,1.2685,-0.166666,0.615436,-1.36472,-0.544321,-0.849566,0.534013,-4.44864,-3.66654,-1.13124
-2.84937,0.234039,0.35797,2,7,0,4.80586,0.549333,0.821649,-1.20851,1.85766,-0.685415,1.74916,7.75653,8.02884,-4.5435
-0.212096,1,0.158827,2,3,0,3.02013,0.147287,0.511435,-1.24901,2.38273,1.65812,0.149706,-0.697408,-0.333259,0.0235634
-0.252147,0.999305,0.215294,3,15,0,0.555081,0.0538189,0.621864,-1.26055,-0.639999,0.672636,-0.119995,-0.599565,-0.0315197,0.0460595
-1.95908,0.689646,0.291068,4,15,0,2.91318,-0.11632,1.06345,0.506944,0.410698,-1.43784,-0.686577,-0.0368886,1.14289,2.73891
-2.08562,0.980352,0.251154,4,15,0,3.72275,-0.0760297,1.46422,-0.702787,2.16615,0.681687,0.239482,2.61534,4.1556,-1.53107
-0.940027,0.994705,0.32973,2,7,0,3.59729,0.447712,-0.44112,-0.283206,0.89038,-2.4097,0.897644,-0.823709,-1.71254,-0.349905
-0.930817,0.935493,0.44128,3,7,0,1.74248,0.423941,0.693627,0.0279106,-0.901461,-0.0255389,-1.55136,0.792174,1.06186,0.914029
-0.885789,0.702125,0.541674,2,7,0,1.32837,0.589993,-0.0776988,0.162403,0.0617701,1.00271,0.490614,0.433968,-0.233724,1.35008
-1.24292,0.497535,0.475719,2,3,0,2.9039,0.28549,-0.398662,-0.484641,0.579126,0.257938,2.56368,-1.9324,-2.61655,-1.4867
-1.33629,0.997356,0.312241,4,15,0,2.08239,0.0230434,-0.461492,-0.0863803,1.34329,-0.67254,-0.268612,-1.36361,-1.84814,-0.776392
-1.06811,1,0.418226,3,7,0,1.63541,0.0464539,0.564984,0.295919,0.398077,1.02216,-0.711748,-0.0181494,0.50038,1.79977
-1.81319,0.903742,0.561451,2,3,0,3.46272,-0.892462,0.432196,0.3208,-2.28771,-0.254275,-0.229452,-1.51813,-0.193468,1.15594
-3.84067,0.630818,0.656713,3,7,0,4.89577,-1.55943,1.80519,0.31192,0.310714,0.492521,-1.99993,-1.81796,1.54666,1.74136
-4.74979,0.845274,0.522031,3,7,0,5.54256,2.18215,-0.775717,-1.0841,1.2104,-0.721664,0.779938,8.11172,5.15385,-3.90728
-0.634636,0.446341,0.561964,3,7,0,3.76585,-0.0466056,0.848514,-0.310873,1.47897,-2.34367,-1.22949,0.0906605,0.98578,0.526888
-0.81551,0.992504,0.345207,4,15,0,1.30937,0.365598,0.113383,0.182813,0.0842421,-1.03569,-0.588072,0.192702,-0.0595135,1.39833
-0.721728,0.978943,0.457078,3,7,0,1.14403,-0.167388,0.210745,-0.167116,-0.21833,-0.602795,1.07295,-1.12402,-0.745883,0.0607524
-0.780867,0.998035,0.593004,2,3,0,0.893495,-0.0990311,0.795473,-0.0427517,-0.3328,-0.405362,0.258153,-0.133619,0.760885,0.916952
-0.780867,0.0709952,0.7891,1,3,0,3.34748,-0.0990311,0.795473,-0.0427517,1.93067,1.9086,0.308841,-0.133619,0.760885,0.916952
-0.581861,1,0.288607,3,7,0,0.839621,-0.110167,0.350101,-0.195239,0.415666,-0.470188,-0.7169,-0.831665,-0.371397,0.324454
-3.00978,0.966021,0.385213,3,7,0,3.09695,-1.33661,1.59264,0.220092,0.147449,-0.333658,0.402746,-1.64064,1.28861,1.40944
-2.04202,1,0.489831,2,3,0,3.08973,-1.03383,1.46475,-0.142335,1.24737,-0.760581,-1.21943,-1.42901,1.06958,0.634787
-1.82578,0.127226,0.652038,1,2,1,6.36822,-0.607996,0.874843,-1.21733,2.97451,0.250782,-2.77285,-5.87283,-4.38999,-2.3413
-1.73462,1,0.260273,3,7,0,2.2612,-0.740631,0.950728,-0.971508,-0.659569,0.652702,-0.991765,-4.35684,-2.66548,-1.73028
-0.936264,0.977778,0.346495,2,3,0,1.76567,-0.285459,1.19206,-0.997486,-0.170865,-1.44592,0.287245,1.0262,2.50372,-0.0979922
-2.35503,0.150014,0.446817,2,3,0,2.76288,-0.493694,0.689525,-1.31329,-0.998418,-0.0229143,0.656677,-7.85436,-6.67115,-3.84623
-1.01562,0.979241,0.18535,3,15,0,4.61129,0.933749,0.312145,-0.216246,-2.49278,0.517951,-2.60204,1.73157,1.10997,0.235859
-2.77742,0.958028,0.239546,3,15,0,3.72496,0.402391,-0.633836,0.784235,1.13153,1.06507,-0.71254,0.202436,-0.833791,4.60741
-1.14404,0.971705,0.300405,3,15,0,4.33291,0.186407,1.01452,0.00038333,0.531687,-1.40246,3.1737,0.658779,1.4869,0.777461
-0.59538,0.992707,0.383385,3,7,0,1.2789,0.666794,-0.274083,-0.539677,-1.13133,-0.866063,0.0864992,-0.320465,-1.26134,0.00860446
-1.4184,0.917637,0.502846,2,3,0,1.68623,1.07783,0.204973,-0.763347,-0.413718,-0.549657,0.652705,3.63066,2.7578,-1.19857
-0.233582,0.46197,0.595081,2,3,0,1.19879,0.434316,0.170039,-0.981861,-1.62159,0.13538,-0.796833,-0.448148,-0.712426,0.03105
-0.97365,0.98633,0.380393,4,15,0,1.52781,-0.468063,0.747964,-0.0207938,-0.630383,0.91927,0.680323,-0.935394,0.280633,0.749763
-3.81724,0.65453,0.493719,2,5,0,6.58651,-0.950645,1.5127,0.744907,1.34232,-1.65681,-2.23284,-0.988095,1.47525,4.43005
-1.67127,0.717678,0.40979,2,7,0,4.3602,-0.236534,1.4656,-0.0872002,-1.44507,0.847365,2.75581,0.359765,2.06189,0.541294
-2.37462,0.981652,0.370484,2,3,0,2.84882,-0.675385,1.713,0.125064,0.597378,0.97122,0.109138,-0.434441,1.95394,1.20964
-0.513892,0.997977,0.477018,2,3,0,2.41909,-0.107742,0.66945,-0.332674,0.715174,-1.93549,-1.157,-0.431589,0.345603,0.460178
-1.08548,0.466143,0.626998,2,6,1,1.4885,-0.315585,1.24524,-1.17466,-0.216402,-0.247729,-1.25144,1.79543,3.35625,-0.329856
-0.561443,0.989434,0.405352,3,15,0,1.25515,0.474209,0.520672,-0.952804,1.18476,-0.688007,0.585233,2.26726,2.31373,-0.329449
-0.701072,0.600043,0.526318,2,5,1,1.48383,-0.169985,0.356684,-0.0356866,0.72289,0.154284,-1.62112,-0.751543,-0.224874,0.616202
-0.41151,0.879011,0.407296,3,15,0,1.86657,0.18673,0.185525,-0.345877,-1.52805,0.441313,1.68393,-0.524159,-0.525364,0.247663
-0.992737,0.893661,0.45641,2,3,0,1.81355,-0.203712,0.166394,-0.481266,0.659122,1.21016,0.734485,-2.20807,-1.83796,-1.15244
-0.404575,0.444954,0.521165,2,7,1,1.79794,-0.116452,0.755629,-0.855241,-0.43038,-1.40659,1.57479,-0.608876,0.263205,0.136943
-0.332981,0.987349,0.329318,3,11,0,0.555425,0.362649,0.123358,-0.897576,-0.70862,0.416589,0.072583,-1.09542,-1.33471,-0.187027
-0.76667,0.951622,0.425367,2,7,0,1.50299,-0.114994,1.04842,-0.904427,-1.41519,0.557861,0.00540139,1.13764,2.30106,-0.0932404
-0.76667,0.257532,0.523687,1,3,1,4.07489,-0.114994,1.04842,-0.904427,-1.79191,0.420118,3.10764,1.13764,2.30106,-0.0932404
-1.71999,0.880954,0.259671,3,15,0,4.32166,-0.00602326,1.42765,-0.109876,0.0309351,0.282935,3.32078,0.857835,2.29151,0.203689
-1.62658,0.994717,0.291541,3,7,0,1.93897,-0.456438,0.252973,-0.558772,-0.827461,0.506205,0.117897,-3.30484,-2.59543,-2.32666
-1.62658,0.821408,0.379445,1,3,0,2.78868,-0.456438,0.252973,-0.558772,-0.240422,0.250264,-2.1922,-3.30484,-2.59543,-2.32666
-0.966246,0.79105,0.393743,3,7,0,3.22157,-0.203751,-0.000739856,-0.117592,-1.6895,-0.624036,-2.2939,-1.38373,-1.18072,-0.310127
-0.568235,0.987521,0.392726,3,7,0,1.66491,-0.254674,0.684414,-0.532123,0.112317,-1.4149,-1.18188,-1.1198,-0.180708,0.0867864
-3.00175,0.815728,0.505212,3,7,0,4.04092,-1.47084,0.84228,-0.12127,0.14351,-1.31467,1.26068,-3.20001,-0.886885,-1.56143
-2.83393,0.942782,0.519953,3,7,0,4.5884,-1.24947,1.76056,-0.0214927,1.0747,1.90553,0.175348,-1.4761,1.53392,0.908721
-1.15562,0.942721,0.630324,3,7,0,4.94325,0.724314,-0.179338,0.275535,-2.46323,2.18803,0.598903,0.618718,-0.284934,1.71576
-0.655101,0.539136,0.763441,2,4,1,2.44264,0.455642,0.627155,-0.525254,-1.13205,0.751939,-2.24607,1.46948,1.641,-0.00974891
-1.52653,0.20629,0.550181,2,3,0,5.36491,-0.353529,1.40041,-1.06054,-3.02068,0.717384,-1.88678,2.30437,4.05831,-0.727133
-2.64624,0.829306,0.259132,4,15,0,3.47307,-0.168848,0.201585,0.817458,1.51337,-0.522084,-0.267942,-0.30444,0.0659922,5.03473
-2.82242,0.914454,0.271633,3,7,0,5.44687,-0.718301,0.521481,-0.848937,-1.27449,-1.94094,1.70837,-5.77104,-4.53125,-4.49079
-1.19705,1,0.317366,3,7,0,2.90595,-0.658867,0.908413,-0.668345,-0.69758,-1.73573,-1.31719,-2.48081,-0.913525,-0.609355
-2.86748,0.732952,0.413226,2,3,0,3.55644,0.131251,1.46339,-0.748168,0.103196,-1.1764,0.816356,4.0002,5.33235,-3.1283
-1.44986,0.842463,0.382724,3,7,0,4.25818,-0.80731,0.611496,0.0442837,1.61417,1.62611,-2.06313,-1.653,-0.234197,0.31118
-0.41546,0.981747,0.407436,3,7,0,1.89673,0.301056,0.0609565,-0.555851,-0.114433,1.85605,0.820948,-0.811968,-1.05207,-0.0785721
-0.510074,0.502509,0.517269,2,7,0,1.52877,0.123009,0.569928,-0.194035,0.576966,-1.14987,-1.3253,0.071032,0.517952,0.676533
-1.30703,0.940801,0.358027,3,7,0,2.04625,0.330397,0.890104,-0.930021,-1.19347,-0.885331,-0.00272277,3.49297,4.05268,-1.40129
-0.198707,0.333333,0.431349,2,3,0,2.72361,0.187549,0.554893,-1.49488,-0.638964,-1.19472,-2.81871,0.47076,0.838104,0.0462651
-0.689857,0.821293,0.241722,3,12,1,1.27868,0.592683,-0.0759068,-0.0116725,-0.245932,0.319106,-1.50949,0.376269,-0.29232,0.931171
-0.733435,0.989556,0.250626,3,15,0,1.46944,-0.191973,0.299261,-0.0402909,0.365412,1.33898,0.183099,-0.864986,-0.373752,0.5047
-1.1983,0.70342,0.320844,2,7,0,3.64774,-0.121598,0.00317993,-0.520145,-0.759831,0.820207,2.93913,-2.51754,-2.39277,-1.67509
-0.776267,0.984587,0.28683,3,11,0,2.05391,0.160704,-0.1452,-0.00235802,1.09738,0.0199621,1.97192,-0.555358,-0.861261,0.484964
-1.28913,0.974625,0.364458,3,15,0,2.26268,-0.505265,1.30366,-0.242716,-0.148754,-0.403235,-1.9697,-0.391198,1.41773,0.607423
-2.20191,0.92088,0.456948,2,3,0,2.82086,-0.841779,1.69773,-0.116383,-0.236911,-1.24614,-0.16802,-0.680539,1.85897,0.771739
-0.504729,0.998241,0.535377,2,7,0,2.73399,0.165478,0.574115,-0.213651,1.48586,-1.96239,-0.56076,0.182951,0.591589,0.652068
-0.829279,0.662938,0.690081,1,3,0,1.76572,-0.457129,0.842798,-0.733362,-0.794104,0.729545,-1.51944,-1.94198,-0.642058,-0.277922
-0.398498,1,0.586456,2,5,0,1.0856,0.511027,0.395125,-0.681213,1.19883,-0.798334,0.0170292,1.20606,1.09016,0.132353
-1.89145,0.138713,0.756678,2,3,0,4.19897,0.476925,-1.01242,0.14161,0.106603,-1.68385,2.28531,-0.475082,-1.96443,0.124355
-0.413122,0.883123,0.336777,3,15,0,3.35611,0.83749,-0.137611,-1.16287,2.64269,1.43494,0.0972687,0.547683,-0.427418,0.0895046
-0.53835,0.532451,0.376264,3,7,0,1.88662,-0.0137223,0.59575,-0.185055,0.0522387,1.2621,1.77808,-0.225358,0.384114,0.659725
-0.774449,0.984593,0.272984,3,15,0,1.12582,0.276982,0.834451,-0.40133,0.652378,0.200334,-0.937447,1.13216,1.68963,0.120399
-0.758639,0.994942,0.345432,3,7,0,0.989659,0.740194,0.368823,-0.698024,-0.802724,-0.287557,-0.0586964,2.27841,1.90704,-0.338212
-0.835552,0.853157,0.442289,3,7,0,1.71253,-0.472219,0.929502,-0.456636,0.912446,0.313489,1.58116,-1.14746,0.254261,0.218278
-1.46263,0.57869,0.475696,2,7,1,1.69865,-0.66213,1.49753,-0.855723,-0.140839,-0.0122035,-0.992971,-0.0685406,2.09112,0.116969
-1.91603,0.992527,0.365859,1,3,0,2.33018,-0.961954,1.64965,-0.86852,1.11188,-0.282826,0.105524,-1.192,1.41961,0.166725
-1.81038,0.497426,0.466352,1,3,0,3.04833,-0.664228,1.6262,-0.461192,1.05382,-0.581923,1.81274,-0.0762185,2.21421,0.260108
-1.83899,0.839095,0.325236,2,7,0,4.15385,0.027832,0.50818,0.61308,-1.22555,1.95417,-1.29127,-0.0285579,0.451791,3.39728
-0.982794,0.992711,0.343871,3,7,0,2.18367,0.07945,-0.0998773,0.234612,-0.187064,0.675584,2.08684,-0.388804,-0.568132,1.24821
-2.06382,0.97018,0.437867,3,7,0,2.85398,0.844515,-1.14559,0.117062,0.725495,0.727849,-1.3502,0.0300928,-1.96001,0.425542
-1.61795,0.957225,0.542079,3,7,0,3.03233,-0.0294046,0.00493473,-0.841577,-1.86686,0.883708,0.421061,-4.08063,-4.04629,-2.86343
-2.32045,0.85726,0.660156,3,7,0,2.34968,-0.229387,1.394,0.472141,-0.176529,0.12888,0.238554,-0.0596396,1.56374,2.49688
-1.96838,0.625186,0.712184,2,7,1,2.94778,-0.720908,1.53835,0.0210003,-0.893786,-0.313807,-1.72733,-0.635336,1.62392,1.03526
-1.81069,1,0.580983,3,7,0,2.01271,-0.738428,1.41041,0.0402961,0.180634,-0.681961,-0.242789,-0.790287,1.35855,1.08101
-0.474247,0.730523,0.743911,3,7,0,2.65645,-0.00123377,0.359967,-0.26725,-0.123855,2.37653,-0.237458,-0.631756,-0.270555,0.353008
-0.474247,0.114227,0.688974,2,3,0,3.49674,-0.00123377,0.359967,-0.26725,-2.26961,-1.72861,1.11603,-0.631756,-0.270555,0.353008
-0.241142,0.995675,0.305309,3,9,0,1.38896,0.380461,0.359918,-0.786854,1.00547,-0.0324749,-1.89365,0.43924,0.418697,0.206559
-1.03099,0.826007,0.38883,3,15,0,1.71953,-0.317415,0.533435,-0.872497,-1.31548,-0.545948,0.420184,-3.25007,-2.39922,-1.32739
-1.63839,1,0.404154,3,7,0,2.16574,1.31951,-0.48121,0.129153,0.864755,0.322405,1.05022,1.40456,-0.396168,1.28537
-0.820472,0.996336,0.516658,3,7,0,1.96819,-0.432104,0.65636,-0.430344,1.17173,-0.815963,1.41926,-1.62381,-0.535351,-0.177679
-0.820472,0.162237,0.657032,1,1,0,1.7138,-0.432104,0.65636,-0.430344,-0.978619,-0.991941,-0.974105,-1.62381,-0.535351,-0.177679
-1.65751,0.939319,0.310441,3,7,0,2.4427,-0.829953,0.552501,0.276824,0.831093,0.39185,1.48423,-1.40805,-0.0255947,1.15823
-3.17369,0.921568,0.369027,2,3,0,4.05095,-1.52338,0.895379,-0.150396,-0.965667,-1.16477,-0.548181,-3.35552,-0.936752,-1.74451
-0.713551,0.990188,0.429296,3,7,0,3.98595,0.762619,0.332903,-0.495522,1.32589,-1.94784,-2.34035,1.75221,1.32249,0.0076869
-0.712849,0.962817,0.54123,2,7,0,1.18986,-0.238663,0.340519,-0.22746,-1.18563,0.144769,0.392265,-1.2258,-0.646621,0.0162143
-3.44875,0.502969,0.660164,2,3,0,4.90643,2.05292,0.00761903,0.0849674,0.311088,1.00245,2.115,3.17705,1.13175,-0.312497
-3.83754,0.974332,0.468617,3,7,0,5.27098,-1.63127,0.31708,0.0437187,1.95759,-0.7918,0.23146,-3.50267,-1.55431,-2.73074
-2.69511,1,0.579106,2,3,0,4.04788,-1.1055,1.2756,0.440179,-1.87748,-0.833692,-0.0409254,-1.33691,1.0442,2.28261
