"data$x_predict","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90."
-10.24,21.4886806500014,22.9248318985888,23.9461231094593,24.7712323810189,25.6257489707644,26.3536346064865,27.1124663740423,28.1292520113603,29.4632514846646
-10.2,21.6350832771826,23.0534232167028,24.0514963417652,24.8617874397906,25.694047462668,26.4261541250582,27.1755336417104,28.1804247824302,29.4973219113677
-10.16,21.7648728491356,23.1608546075005,24.1563185078448,24.9624152424877,25.7754335189474,26.4988665594704,27.2502423912427,28.2331505071729,29.505444175859
-10.12,21.9069915757543,23.2817357944866,24.2517376958327,25.047371027926,25.84628069643,26.5680852154658,27.3115230487656,28.2884799849319,29.5383602836987
-10.08,22.03333739125,23.3896624341976,24.357346959437,25.1405490766054,25.9220820603854,26.6438253143326,27.37476949694,28.3384046335664,29.5583938863646
-10.04,22.1367919669079,23.4934897494976,24.4536067306749,25.2137710610781,25.9760173627311,26.7123525408608,27.4426116291943,28.375067894302,29.5880448159004
-10,22.2677432136086,23.5920479014207,24.5388732945629,25.3005462820437,26.0522653883425,26.774529979392,27.5165531510747,28.4108948709945,29.6243596125068
-9.96,22.373046605267,23.6754513009107,24.6325472094577,25.379147101245,26.1184985349752,26.8430585791154,27.5664762992135,28.470339742577,29.6659855669911
-9.92,22.4863469534615,23.7997672059343,24.7281413918113,25.4553206247377,26.1918246655925,26.8942035394619,27.6164325221642,28.5020707910525,29.7119438705664
-9.88,22.598174025893,23.8987120943801,24.8167875021386,25.5302046745671,26.2496186115681,26.955426806883,27.6701496485796,28.5136925288573,29.7373582000779
-9.84,22.7099602269725,23.998097946782,24.881740782341,25.6023960925995,26.3131253138898,27.0117165064755,27.7219655171995,28.5540580834117,29.7595050280999
-9.8,22.8092305266562,24.0868367602119,24.9602406620902,25.6784334965725,26.3732496078134,27.0642259461849,27.7677328432485,28.5969801951627,29.7695626940176
-9.76,22.9101808058924,24.1792279969477,25.0346520504043,25.7514962826172,26.4285860685946,27.104929433431,27.8270480855005,28.6492986130869,29.7874099290819
-9.72,23.0128587855896,24.2849461141115,25.0998676775395,25.8111846470129,26.4896818392969,27.1532805020357,27.8605992861575,28.690824512314,29.8033114760871
-9.68,23.1115067208872,24.3590465549074,25.1714194634637,25.8831117105451,26.5522271335649,27.1985360115304,27.9112489872663,28.7349649186771,29.8235022213151
-9.64,23.221215379378,24.4410743392642,25.2355935778611,25.9366126026818,26.6151452260785,27.2428210895014,27.9719096501396,28.7816882563481,29.8540487476622
-9.6,23.3154187444221,24.5074959065098,25.2958573866725,25.9968035126966,26.6625085902419,27.2936795281833,28.0062444198916,28.7992666660387,29.881130285362
-9.56,23.4079430324064,24.5854736647409,25.3560037959553,26.0488319972388,26.7255073979144,27.34114113376,28.0522411634738,28.8356080861694,29.9146592333384
-9.52,23.4920910416605,24.656247952062,25.4212723721079,26.0893461994421,26.7730866600177,27.3817167550402,28.0973988388064,28.8512814914392,29.9327266914665
-9.48,23.5818403245635,24.7286994293551,25.4726382129386,26.1405096714715,26.8259335306021,27.4268503271735,28.135912386856,28.882607550075,29.9614427687997
-9.44,23.66456948174,24.7968407075593,25.5210447769957,26.1962396577261,26.8689087079769,27.4601731758765,28.1701906492752,28.9019064645588,29.9957910997587
-9.4,23.7348839731642,24.8537609762756,25.5768356461102,26.2480787164135,26.9035061255809,27.5001679805811,28.2002604824024,28.9289481265831,30.0033608309311
-9.36,23.8011373366377,24.921491055536,25.6387773502616,26.3010969744248,26.9561610124903,27.5417432065429,28.2298558459131,28.9512328959917,30.0099534722941
-9.32,23.870608599837,24.9817766073209,25.6822010865652,26.3478459477411,26.9972503855812,27.5767699574503,28.262567185369,28.9785869550201,30.0263758300396
-9.28,23.9550340516145,25.0283613802374,25.7278571054271,26.3852024793643,27.0347785979579,27.6126051531836,28.2786082965036,29.001205685429,30.034926680319
-9.24,24.035061651965,25.0764467543156,25.7774998084231,26.4239061849653,27.0711705933316,27.6588515122364,28.3087103686389,29.02585486185,30.0327779799793
-9.2,24.111809269098,25.1218245689419,25.82055192319,26.4715492546917,27.1188070549063,27.6871456066914,28.3380336376861,29.0433514253453,30.051580737431
-9.16,24.1713093718907,25.1592432621349,25.8599939415268,26.4993968166653,27.1566781389016,27.7241449734541,28.3688301330923,29.0625465243917,30.0819308126978
-9.12,24.2091973824459,25.2062018423766,25.9025931869305,26.5310219337209,27.1877793487259,27.7536326766321,28.3797942180373,29.0751693812812,30.0926503519143
-9.08,24.266674700455,25.2513625979346,25.9504752678012,26.5590516966416,27.2095090483905,27.7760140275897,28.4115855446449,29.0899032111599,30.1148461795529
-9.04,24.325787521515,25.2918722531519,25.9779425647338,26.5970624814701,27.2249195991313,27.804664537829,28.4196875679356,29.1063653814586,30.1229684182636
-9,24.3820632396205,25.3339690145458,26.0087710447626,26.6237122234778,27.2533000648179,27.8275350360499,28.4383231856096,29.1190942586032,30.1340264415184
-8.96,24.4254240201521,25.3798707413795,26.0364355937763,26.6513865980612,27.2780619630459,27.8490206115909,28.443868054227,29.1327349953531,30.1292250160346
-8.92,24.4485418881088,25.4132723678494,26.0765946464092,26.6756990871864,27.2969969101463,27.8702110350767,28.446278511629,29.1562050629537,30.1560150050225
-8.88,24.4823620818487,25.4458474506299,26.1022724489737,26.6928677065908,27.3135249430858,27.8860296343114,28.4681362980942,29.1561433580048,30.1564706777396
-8.84,24.5111651754518,25.4702161051688,26.1411605817204,26.7115756820944,27.3384032329407,27.9043658329651,28.4784269117826,29.1652035610422,30.1377915265363
-8.8,24.5509010335928,25.4989818710144,26.171432296948,26.7390101541738,27.357758864231,27.9075948302649,28.4839267056948,29.1745250571251,30.1362617262236
