xs,wide_likelihoods,narrow_small_likelihoods,narrow_large_likelihoods,normal_prior,normal_posterior_wide,normal_posterior_narrow_small,normal_posterior_narrow_large,normal_mixture_prior,normal_mixture_posterior_wide,normal_mixture_posterior_narrow_small,normal_mixture_posterior_narrow_large,laplace_prior,laplace_posterior_wide,laplace_posterior_narrow_small,laplace_posterior_narrow_large,cauchy_prior,cauchy_posterior_wide,cauchy_posterior_narrow_small,cauchy_posterior_narrow_large
7.15,0.0435659409602117,4.66688679759421e-08,0.00326682217751272,3.16082346146902e-12,5.88252379275913e-12,9.17747235349549e-19,0.00934428882723803,0.00772394150949133,0.0154750972460574,2.76509168205433e-09,0.00427716884487011,0.000392432040655465,0.000724596942462563,1.21985176183563e-10,0.0439835961625269,0.00610695738277693,0.0119477943324885,2.24547944237829e-09,0.00645831325616432
7.175,0.043215933929036,4.05086205173025e-08,0.00352896702709505,2.64261797430197e-12,4.90151568144061e-12,6.66004888064906e-19,0.00843922378737003,0.00771012320173699,0.0153953046692854,2.39580829697237e-09,0.00461212258128345,0.000382742859048781,0.000704322714625588,1.03268978972008e-10,0.0463399411905645,0.00606528382967601,0.0118262358894262,1.93577782401737e-09,0.00692895037934048
7.2,0.0428670643129765,3.51395509482038e-08,0.00380976573829462,2.2079899631371e-12,4.08139569194696e-12,4.82712872469515e-19,0.00761229981688261,0.00769628151340231,0.0153152295314418,2.07453346529219e-09,0.00497016881225852,0.000373292904188339,0.000684589017553408,8.73697864984383e-11,0.0487920187811902,0.00602403266812624,0.0117057251284286,1.66778649668882e-09,0.00742940976045329
7.225,0.0425193500749093,3.04630600518259e-08,0.00411033774378941,1.84369199952026e-12,3.39624184313673e-12,3.49427817627546e-19,0.00685782499990337,0.00768241665931701,0.0152348805399556,1.79520759553973e-09,0.00535263081275912,0.00036407626954473,0.00066538222673572,7.38722337974181e-11,0.0513417494133331,0.00598319824595652,0.0115862535122058,1.43603110522569e-09,0.00796121997085271
7.25,0.0421728088975102,2.63924320357057e-08,0.00443185264638896,1.53853795056128e-12,2.82423035360885e-12,2.52629000153133e-19,0.00617041030716685,0.0076685288543599,0.0151542663939025,1.5525112673241e-09,0.0057608861347641,0.000355087194421275,0.000646689038772636,6.24208610159325e-11,0.0539909667367198,0.00594277500459819,0.0114678126099765,1.23573579667769e-09,0.00852596061406836
7.275,0.0418274581827765,2.28514552806149e-08,0.00477553113991306,1.28308852632093e-12,2.34700073498722e-12,1.82417316475278e-19,0.00554496515119902,0.00765461831345329,0.0150733957824755,1.34177809014593e-09,0.00619636717429467,0.0003463200603534,0.000628496464415053,5.2711678302128e-11,0.0567414083347433,0.00590275747724371,0.0113503940951339,1.06273682748099e-09,0.0091252620129294
7.3,0.0414833150516066,1.97731964062446e-08,0.00514264583663825,1.06938378715416e-12,1.94911712039789e-12,1.31554604654719e-19,0.00497669161562735,0.00764068525155728,0.014992277383466,1.15891739861645e-09,0.00666056160232564,0.000337769387596922,0.000610791821739915,4.44848877627912e-11,0.0595947063155483,0.00586314028704717,0.0112339897429676,9.13406490757534e-10,0.00976080471432355
7.325,0.0411403963434374,1.70989114526348e-08,0.00553452199078622,8.90715757751943e-13,1.61761158326268e-12,9.47552271215114e-20,0.00446107753245804,0.0076267298836642,0.0149109198617557,1.00034572702173e-09,0.00715501264751048,0.000329429831703017,0.000593562729458141,3.75186082784642e-11,0.0625523777586377,0.00582391814536547,0.0111185914284392,7.8458617858457e-10,0.0104343188004406
7.35,0.0407987186159402,1.47770795864799e-08,0.00595253810717858,7.41435269970426e-13,1.34159725609846e-12,6.81643710657239e-20,0.0039938885732032,0.00761275242479301,0.0148293318678198,8.62926113237835e-10,0.0076813192184104,0.000321296180177778,0.000576797100353082,3.16234688687619e-11,0.0656158150463373,0.00578508585003936,0.0110041911240111,6.7352752412054e-10,0.0111475829954019
7.375,0.0404582981447735,1.27625462035364e-08,0.00639812642386736,6.16787996853806e-13,1.11194082560577e-12,4.89743655878191e-20,0.00357115951100899,0.00759875308998376,0.0147475220362408,7.43914379004428e-10,0.00824113585273029,0.000313363349224229,0.000560483134847287,2.66379537266319e-11,0.0687862761114787,0.005746638283713,0.010890780897527,5.77840684997368e-10,0.0119024235563024
7.4,0.0401191509233923,1.10157636246822e-08,0.00687277325726314,5.12775363679659e-13,9.20985498053668e-13,3.51428790394358e-20,0.00318918480162049,0.00758473209429208,0.0146654989842351,6.40911621357273e-10,0.00883617248092085,0.000305626380564786,0.000544609314695496,2.24243972849556e-11,0.072064874634579,0.00570857041219136,0.0107783529101427,4.95448933711474e-10,0.0127007129378731
7.425,0.0397812926629148,9.50211878502595e-09,0.00737801919803742,4.26036644151966e-13,7.62316831782824e-13,2.51862197580418e-20,0.00284450862126267,0.00757068965278372,0.014583271310191,5.51822229393734e-10,0.00946819399142455,0.000298080438342179,0.000529164396801729,1.8865541003934e-11,0.0754525702256767,0.00567087728283429,0.0106668994143068,4.24548814059511e-10,0.013544368220223
7.45,0.0394447387920442,8.19133840347905e-09,0.00791545914587217,3.53749084760982e-13,6.30564951059636e-13,1.80279261776873e-20,0.0025339144894804,0.00755662598052903,0.0145008475922187,4.74816812237331e-10,0.0101390195848195,0.000290720806096877,0.000514137407158368,1.58615752054262e-11,0.0789501586277615,0.00563355402298642,0.0105564127517889,3.63575206062827e-10,0.0144353492894452
7.475,0.0391095044570469,7.05696310414592e-09,0.00848674217096808,2.93543359738034e-13,5.21237613109154e-13,1.28880046922068e-20,0.00225441459479647,0.00754254129259758,0.0144182363867143,4.08299488755694e-10,0.0108505219041535,0.000283542883819152,0.000499517634905239,1.33275994360999e-11,0.0825582619803969,0.00559659583844205,0.0104468853517549,3.11170716296221e-10,0.0153756567612614
7.5,0.0387756045217848,6.07588284982329e-09,0.00909357119012028,2.43432053302901e-13,4.30579420107348e-13,9.20201065791884e-21,0.00200323893083511,0.00752843580405268,0.0143354462269355,3.50879047895834e-10,0.0116046259288757,0.000276542185073917,0.000485294626506589,1.11914436963887e-11,0.0862773191837142,0.00555999801194394,0.0103383097288891,2.66158876979795e-10,0.0163673296383575
7.525,0.0384430535678035,5.22792685022989e-09,0.00973770244511392,2.01749204008231e-13,3.55453169432318e-13,6.56201033785722e-21,0.00177782434043885,0.00751430972994602,0.014252485621591,3.01343541010933e-10,0.0124033076199531,0.000269714334196564,0.000471458180044008,9.3918005871614e-12,0.090107576404359,0.00552375590171543,0.0102306784815604,2.27520696424606e-10,0.0174124426926088
7.55,0.0381118658944736,4.49550183101323e-09,0.0104209447712021,1.67099235703836e-13,2.93239935166372e-13,4.67356428120868e-21,0.00157580355536807,0.00750016328531224,0.0141693630534442,2.58637914792206e-10,0.0132485923040231,0.000263055063558032,0.000457998339623308,7.87662514199699e-12,0.0940490777662661,0.00548786494002484,0.0101239842900323,1.94374156179892e-10,0.0185131035640257
7.575,0.0377820555191864,3.86327320124271e-09,0.0111451586435006,1.38313847709005e-13,2.41754986067291e-13,3.3244259412371e-21,0.00139499430950542,0.00748599668516361,0.0140860869779298,2.21844335876953e-10,0.0141425527847793,0.000256560210897391,0.000444905389893374,6.60176495468079e-12,0.0981016562702557,0.00545232063178136,0.0100182199147167,1.65956297181397e-10,0.0196714495689686
7.6,0.0374536361776019,3.31788424354727e-09,0.0119122549892696,1.14415649018012e-13,1.99177082384485e-13,2.36179520499631e-21,0.00123338859416425,0.00747181014448463,0.0140026658217853,1.90164896326679e-10,0.0150873071702116,0.000250225716720305,0.000432169850675121,5.52978828869047e-12,0.102264924987372,0.00541711855316185,0.00991337819446878,1.41607578950282e-10,0.0208896442109724
7.625,0.0371266213239504,2.84770897829682e-09,0.0127241937542696,9.45875028078652e-14,1.63989066679143e-13,1.67581063592278e-21,0.00108914211517636,0.00745760387822671,0.0139191079816969,1.62906423366164e-10,0.0160850164048464,0.000244047621761707,0.000419782471698583,4.62898226452731e-12,0.106538268571671,0.00538225435026753,0.00980945204492282,1.207582329853e-10,0.0221698733884115
7.65,0.0368010241313858,2.44263482680702e-09,0.0135829822116605,7.81467025176991e-14,1.3492798143782e-13,1.18758520977248e-21,0.000960564002966457,0.00744337810130285,0.0138354218229598,1.39467147421889e-10,0.0171378814967382,0.000238022064511134,0.000407734227446318,3.87249704663793e-12,0.110920835138687,0.00534772373780991,0.00970643445686865,1.02916364420223e-10,0.023514341294199
7.675,0.03647685749239,2.09387162350369e-09,0.0144906730022841,6.45232330781311e-14,1.10943216683615e-13,8.40546511265228e-22,0.000846106818839701,0.0074291330285823,0.0137516156781542,1.19325009937509e-10,0.0182481404296694,0.000232145278799157,0.000396016312101255,3.2376152688137e-12,0.115411528556173,0.00531352249782538,0.00960431849466669,8.76575852263503e-11,0.0249252660037706
7.7,0.0361541340192292,1.79378390796405e-09,0.0154493618956183,5.32414837225285e-14,9.11614208202381e-14,5.94177020296431e-22,0.000744356893246241,0.00741486887488532,0.013667697845836,1.02027416988634e-10,0.0194180647518205,0.000226413591443398,0.000384620134597134,2.70512881073109e-12,0.120009001193844,0.00527964647841749,0.0095030972947013,7.46159881261521e-11,0.0264048747487444
7.725,0.0358328660444604,1.53574376898319e-09,0.0164611852612255,4.39048749979908e-14,7.48571034632485e-14,4.1949528611552e-22,0.000654025024861635,0.00740058585497784,0.0135836765892436,8.7182266653729e-11,0.0206499558330659,0.00022082341995268,0.000373537313769787,2.2588075259774e-12,0.124711647178685,0.0052460915925265,0.00940276406387159,6.34762933074091e-11,0.0279553988748639
7.75,0.0355130656214872,1.31400181815588e-09,0.017528317241147,3.61829445111252e-14,6.14280250624966e-14,2.95798147900153e-22,0.000573937562941338,0.00738628418356621,0.0134995601350202,7.44500976814521e-11,0.0219461407840588,0.000215371270287844,0.000362759673607427,1.88494667364937e-12,0.129517596202116,0.00521285381672533,0.00930331207811859,5.3967020310025e-11,0.0295790684841455
7.775,0.0351947445251656,1.12357414344552e-09,0.0186529666144041,2.98005056564903e-14,5.03746090282677e-14,2.08315194094738e-22,0.000503027889577893,0.00737196407529195,0.013415356671952,6.3537224463651e-11,0.0233089680313607,0.000210053734677867,0.000352279238598237,1.57198166532323e-12,0.13442470792462,0.00517992919004144,0.0092047346809882,4.58545553898414e-11,0.0312781067625252
7.8,0.0348779142524587,9.60143337031227e-10,0.0198373733455809,2.45285528569642e-14,4.12827315503227e-14,1.46522249248974e-22,0.000440328313203235,0.00735762574472652,0.0133310743497239,5.41897388910427e-11,0.0247408025440766,0.000204867489489893,0.000342088229173514,1.31016034522608e-12,0.139430567022626,0.00514731381280386,0.00910702528222903,3.89380005045297e-11,0.033054723995766
7.825,0.0345625860231389,8.19971909302919e-10,0.0210838048103632,2.0176637218248e-14,3.38093455222092e-14,1.02930323550041e-22,0.000384962379927566,0.00734326940636606,0.0132467212776897,4.61882735297907e-11,0.026244020708759,0.000199809293151853,0.000332179057244647,1.09126440730897e-12,0.144532478921322,0.00511500384551482,0.00901017735642415,3.30447040487385e-11,0.0349111112779224
7.85,0.0342487707805384,6.99826594857973e-10,0.0223945516919061,1.65864792706229e-14,2.76704806725408e-14,7.22171309790479e-23,0.000336137605075283,0.00732889527462619,0.0131623055236616,3.9343432887645e-11,0.0278210048507335,0.000194875984126377,0.000322544321832281,9.08372747872243e-13,0.149727466255642,0.00508299550774547,0.00891418444165644,2.80263857972656e-11,0.0368494339182495
7.875,0.0339364791923458,5.96912229143432e-10,0.0237719235429985,1.36266217597701e-14,2.26312344858189e-14,5.06050963161596e-23,0.000293138623546896,0.00731450356383681,0.0130778351127144,3.34918104969622e-11,0.0294741374015075,0.000190064478934732,0.00031317680478598,7.55660581913046e-13,0.15501226610007,0.00505128507705495,0.00881904013820619,2.37557793820419e-11,0.0388718245541232
7.9,0.0336257216514502,5.08814028164498e-10,0.0252182440101783,1.11879562143517e-14,1.84974297548358e-14,3.54164814307576e-23,0.000255320754382788,0.00730009448823692,0.0129933180260085,2.84925192728994e-11,0.0312057947134985,0.000185371770229544,0.000304069466592775,6.28229037668332e-13,0.160383328005934,0.00501986888793235,0.00872473810728084,2.01237251976308e-11,0.0409803759792466
7.925,0.0333165082768302,4.33447240410012e-10,0.0267358457172374,9.1799830819513e-15,1.51086663403596e-14,2.47556139345586e-23,0.000222103972102832,0.00728566826196944,0.0129087621996298,2.42241712379388e-11,0.0330183405250073,0.000180794924915113,0.000295215442272988,5.21960706236739e-13,0.165836812882697,0.00498874333076105,0.00863127206977568,1.70366550488996e-11,0.0431771336981997
7.95,0.0330088489144882,3.6901326161245e-10,0.0283270648069341,7.52768728903083e-15,1.23325383681384e-14,1.72822037821317e-23,0.000192967275018721,0.007271225099076,0.0128241755234471,2.05822503558938e-11,0.034914119080123,0.000176331082314127,0.000286608037361718,4.33397278489923e-13,0.171368592757303,0.00495790485080473,0.00853863580506493,1.44144172559265e-11,0.0454640882202074
7.975,0.0327027531384295,3.13961410771521e-10,0.0299942351411901,6.16892974461092e-15,1.00598249005811e-14,1.20498509303204e-23,0.000167443438734151,0.0072567652134919,0.0127395658399876,1.74768289950833e-11,0.0368954479100861,0.000171977452379653,0.000278240723974471,3.59635964331079e-13,0.176974251442883,0.00492734994721476,0.00844682314982282,1.21883974328486e-11,0.0478431671068434
8,0.0323982302516846,2.66955661476285e-10,0.0317396821616142,5.05227108353689e-15,8.20049312995415e-15,8.39114756579664e-24,0.000145114141431249,0.00724228881904086,0.0126549409433305,1.48305845362242e-11,0.0389646102845675,0.000167731313951256,0.000270107136955347,2.98241872399406e-13,0.18264908614522,0.00489707517205832,0.00835582799687343,1.02998958640442e-11,0.0503162267902874
8.025,0.0320952892873758,2.26845707270477e-10,0.0335657164138243,4.13515727039819e-15,6.68037924413597e-15,5.83603885780373e-24,0.000125605446260363,0.00722779612942998,0.0125703085780185,1.25770779411918e-11,0.0411238473432941,0.000163590013054196,0.000262201070106299,2.47173942552401e-13,0.188388110032085,0.00486707712936674,0.0082656442940692,8.6987274061031e-12,0.0528850441806323
8.05,0.0317939390098251,1.9264181479359e-10,0.0354746267407625,3.38240793177866e-15,5.4384340733228e-15,4.05389152007047e-24,0.000108583625173447,0.0072132873582446,0.0124856764379878,1.06592607805263e-11,0.0433753499205078,0.000159550961240602,0.000254516472495953,2.04722378407625e-13,0.194186055787176,0.00483735247420373,0.00817626604319722,7.34201423019014e-12,0.0555513080826625
8.075,0.0314941879157049,1.63492984755705e-10,0.0374686731519935,2.76495776973563e-15,4.4244390807443e-15,2.81243959209135e-24,9.37513078393448e-05,0.00719876271894321,0.0124010521655169,9.02818134916644e-12,0.0457212500768431,0.000155611633971607,0.000247047444846518,1.69455831143861e-13,0.200037380166677,0.00480789791175282,0.00808768729891254,6.19314556022038e-12,0.0583166104444269
8.1,0.0311960442352299,1.3866799941653e-10,0.039550079377827,2.25880940315427e-15,3.59711375889423e-15,1.94872885138825e-24,8.08439388231888e-05,0.0071842224248524,0.012316443350194,7.64186414281678e-12,0.0481636123553392,0.000151769569039433,0.000239788235997337,1.4017684578483e-13,0.205936269572586,0.00477871019642382,0.00799990216769829,5.22088192288407e-12,0.0611824374618188
8.125,0.0308995159333888,1.17538986990503e-10,0.0417210251190436,1.84416271541667e-15,2.92254849825885e-15,1.34858013744498e-24,6.96265259733739e-05,0.00716966668916174,0.0122318575279029,6.46434017661389e-12,0.0507044247804894,0.000148022365028428,0.000232733239443644,1.15884303485294e-13,0.211876646652905,0.00474978613097752,0.00791290480685159,4.39858436371069e-12,0.0641501605652607
8.15,0.0306046107112167,9.9567179054969e-11,0.043983638004965,1.50469145170818e-15,2.37290790045485e-15,9.32092974646533e-25,5.98906629118965e-05,0.0071550957249188,0.0121473021798286,5.46480845258277e-12,0.053345589621407,0.000144367679814101,0.000225876989949129,9.5741783238864e-14,0.217852177934496,0.00472112256566859,0.00782668942349498,3.70355165018084e-12,0.0672210273164115
8.175,0.030311336007107,8.42905772801205e-11,0.0463399852746387,1.22694257280799e-15,1.9253586441028e-15,6.43426349770264e-25,5.1451808641266e-05,0.00714050974502406,0.0120627847314814,4.61691136664774e-12,0.0560889139424027,0.000140803229099226,0.000219214160230916,7.90509285255893e-14,0.223856282490042,0.0046927163974059,0.00774125027361266,3.11645072353455e-12,0.0703961522446148
8.2,0.0300196989981604,7.13132812399595e-11,0.0487920651979729,9.9983787484969e-16,1.56118366046786e-15,4.43604131016855e-25,4.41468075401682e-05,0.00712590896222593,0.0119783125517407,3.89810902890127e-12,0.0589360999664627,0.000137326784986071,0.000212739557715589,6.52290426806343e-14,0.229882141635985,0.00466456456893011,0.00765658166111099,2.62082761533974e-12,0.073676507654536
8.225,0.0297297066015737,6.02962602491135e-11,0.0513417982557234,8.14260745346916e-16,1.26505077411117e-15,3.05456557721076e-25,3.78316333982707e-05,0.00711129358911572,0.0118938929519182,3.28913938735176e-12,0.0618887352792942,0.000133936174583899,0.000206448121364931,5.37902546078002e-14,0.235922709653633,0.00463666406800798,0.00757267793690283,2.20268774831079e-12,0.0770629144380764
8.25,0.0294413654760642,5.09493795884368e-11,0.0539910180993613,6.62713745596875e-16,1.02440931175438e-15,2.10068268905749e-25,3.23793416173565e-05,0.00709666383812268,0.0118095331848404,2.77355272654838e-12,0.0649482829037724,0.000130629278650834,0.000200334918570039,4.43296968230156e-14,0.241970725520943,0.00460901192664312,0.007489533498015,1.85013602438353e-12,0.0805560329252503
8.275,0.0291546820233315,4.3024515568172e-11,0.0567414623139326,5.39035073752062e-16,8.28992649171965e-16,1.4428746118284e-25,2.76782142627544e-05,0.00708201992150899,0.0117252404439508,2.33731058599163e-12,0.0681160712767166,0.000127404030269269,0.000194395142112523,3.65102232218439e-14,0.248018725637577,0.00458160522030267,0.00740714278671846,1.55306839406793e-12,0.0841563538101545
8.3,0.0288696623895547,3.63096150179177e-11,0.0595947630091347,4.38163943550933e-16,6.70408393511189e-16,9.8981460796299e-26,2.36300832685037e-05,0.00706736205136483,0.0116410218624324,1.96844043362839e-12,0.0713932841619879,0.000124258413553976,0.000188624107191507,3.00512665939116e-14,0.254059057521037,0.00455444106715969,0.0073255002896808,1.30290772371488e-12,0.0878641891895407
8.325,0.0285863124669251,3.06235733326625e-11,0.0625524372659136,3.55946571911265e-16,5.41801006850851e-16,6.78166383284544e-26,2.01488177666174e-05,0.00705269043960345,0.0115568845123488,1.65673855882271e-12,0.0747809505358771,0.000121190462392108,0.000183017248515162,2.47194976218118e-14,0.260083894446788,0.00452751662735081,0.00724460053714027,1.09237775277444e-12,0.0916796637527352
8.35,0.0283046378952128,2.58118214499864e-11,0.0656158774679198,2.88975855802986e-16,4.37574266872806e-16,4.64061766539328e-26,1.7158962211395e-05,0.00703800529795619,0.011472835403807,1.39351463632318e-12,0.0782799344826325,0.00011819825921432,0.000177570117455535,2.03209995030082e-14,0.266085251000393,0.0045008291022488,0.00716443810210118,9.15309780033886e-13,0.095602706162735
8.375,0.0280246440633674,2.17425263571897e-11,0.0687863415491816,2.34458978470431e-16,3.53163116989804e-16,3.17155649388929e-26,1.45945126917909e-05,0.00702330683796763,0.0113888814841383,1.17137227503896e-12,0.0818909251397838,0.000115279933796221,0.000172278379265449,1.66947167925148e-14,0.272054999504897,0.00447437573374975,0.00708500759954995,7.66477452575422e-13,0.0996330406692855
8.4,0.0277463361111514,1.83033221701555e-11,0.0720649431912755,1.90108153790794e-16,2.84846252343502e-16,2.16484220640448e-26,1.23978195578435e-05,0.00700859527099065,0.0113050296371011,9.84020618062832e-13,0.0856144267345649,0.000112433662089424,0.000167137810356275,1.37069747570956e-14,0.277984887281901,0.00444815380357449,0.00700630368569148,6.41455668159099e-13,0.103770178995507
8.425,0.0274697189308067,1.53984997019717e-11,0.0754526420051529,1.54050526181082e-16,2.29592279496429e-16,1.47583285060859e-26,1.05186052217901e-05,0.00699387080818161,0.0112212866821023,8.26112716734454e-13,0.0894507487542886,0.000109657665081459,0.000162144295635397,1.124689746403e-14,0.283866554700143,0.00442216063258398,0.00692832105720542,5.36500153505466e-13,0.108013412540267
8.45,0.0271947971687511,1.29465919383189e-11,0.0789502337345607,1.24753917967072e-16,1.84933526490907e-16,1.00485924293437e-26,8.91308672294017e-06,0.00697913366049539,0.0111376593734401,6.931069734699e-13,0.0933999962949101,0.00010695020768383,0.000157293825902182,9.2225798593755e-15,0.289691553960855,0.00439639358010829,0.00685105445052171,4.48444758560038e-13,0.112361804938942
8.475,0.0269215752273073,1.08783011259517e-11,0.082558340519654,1.00965678341421e-16,1.48862608208086e-16,6.83329896474784e-27,7.54319336100805e-06,0.00696438403868066,0.0110541543995668,5.81148446041207e-13,0.0974620606332195,0.000104309597647529,0.000152582495301351,7.55789195699653e-15,0.295451368564782,0.00437085004328889,0.00677449864111517,3.74613919922241e-13,0.116814185025398
8.5,0.0266500572664614,9.13472040836459e-12,0.0862774012609816,8.16623563166955e-17,1.19747704768047e-16,4.64101256624616e-27,6.37587039988255e-06,0.00694962215327497,0.0109707783823712,4.8696723918313e-13,0.101636610069175,0.000101734184505322,0.000148006498832579,6.18981258786211e-15,0.301137433401564,0.004345527456434,0.00669864844281861,3.12748103655847e-13,0.12136914023813
8.525,0.0263802472056506,7.66580923983177e-12,0.0901076621254235,6.60083098347601e-17,9.62632174594113e-17,3.14812666975562e-27,5.38246051834025e-06,0.00693484821459997,0.0108875378764826,4.0779158595277e-13,0.105923081085707,9.92223585401596e-05,0.000143562129915255,5.06620648454628e-15,0.306741155398201,0.00432042329038662,0.00662349870715401,2.60940346044932e-13,0.126025010513241
8.55,0.0261121487255803,6.42908729075362e-12,0.0940491672369564,5.33216873582341e-17,7.73330519368091e-17,2.13279338293901e-27,4.53815533241696e-06,0.00692006243275661,0.0108044393685942,3.41273548307824e-13,0.110320669873974,9.67725497790469e-05,0.000139245778007292,4.14397225470162e-15,0.312253934659545,0.00429553505190501,0.00654904432268152,2.17582276955672e-13,0.130779882706598
8.575,0.0258457652700683,5.3885163253967e-12,0.0981017495962416,4.30464876857965e-17,6.20842626906538e-17,1.44312018976626e-27,3.82150993338597e-06,0.00690526501762035,0.0107214892768075,2.85425550181824e-13,0.114828324272503,9.43832270117595e-05,0.000135053926276909,3.38750041813581e-15,0.317667186030345,0.00427086028305533,0.00647528021436565,1.81318239927922e-13,0.135631585586854
8.6,0.0255811000479176,4.51354367720547e-12,0.102265022273956,3.47296274856616e-17,4.98091931920353e-17,9.75244147064328e-28,3.2140139736161e-06,0.00689045617883644,0.0106386939499971,2.38566202433602e-13,0.119444736168767,9.20528968337894e-05,0.000130983149326362,2.76739047569825e-15,0.322972361005075,0.0042463965606162,0.0064022013429585,1.51006320845849e-13,0.14057768544016
8.625,0.0253181560348144,3.77828454566409e-12,0.106538369923568,2.80021317355065e-17,3.99345769158385e-17,6.58235550597049e-28,2.69971338869239e-06,0.00687563612581513,0.0105560596671956,1.99274092271489e-13,0.124168334411799,8.97801027129165e-05,0.000127030110966549,2.25938422567003e-15,0.328160969909017,0.00422214149549484,0.00632980270439944,1.25685267285589e-13,0.14561548232631
8.65,0.025056935975253,3.16082346146902e-12,0.110920940659803,2.2563716255206e-17,3.1996337535802e-17,4.43717388283383e-28,2.26487736739677e-06,0.00686080506772695,0.0104735926369996,1.66348394345002e-13,0.128997278284036,8.75634240788291e-05,0.0001231915620415,1.84347948370806e-15,0.333224604271406,0.00419809273215458,0.00625807932923102,1.04546427119757e-13,0.150742007024704
8.675,0.0247974423844856,2.64261797430197e-12,0.115411638349373,1.81701591386457e-17,2.56190518604109e-17,2.98736778708284e-28,1.89770567121238e-06,0.00684596321349804,0.010391298996996,1.38775320372503e-13,0.133929451580098,8.54014754352225e-05,0.000119464338301743,1.50319419844633e-15,0.33815495930933,0.00417424794805355,0.00618702628203071,8.69099608963749e-14,0.155954018706956
8.7,0.0245396775504965,2.2079899631371e-12,0.120009115360707,1.46229635750061e-17,2.04992247681887e-17,2.00876008965307e-28,1.58807186214274e-06,0.00683111077180542,0.0103091848132082,1.15699562186124e-13,0.138962457339352,8.32929054938165e-05,0.000115845358325549,1.22495585870927e-15,0.34294385643923,0.00415060485309415,0.006116638660858,7.22046907047664e-14,0.161248003371154
8.725,0.0242836435359998,1.84369199952025e-12,0.124711765819265,1.17609020056303e-17,1.63916783438712e-17,1.34903923445882e-28,1.32729842235828e-06,0.00681624795107233,0.0102272560795637,9.6400002268495e-14,0.14409361327797,8.12363963297585e-05,0.000112331621487111,9.97595205802362e-16,0.347583265731402,0.00412716118908327,0.00604691159671672,5.99510411236003e-14,0.166620173070683
8.75,0.0240293421804608,1.53853795056127e-12,0.129517719414688,9.45310388190285e-18,1.30984832916843e-17,9.04853398427992e-29,1.10796014231656e-06,0.00680137495946359,0.0101455187173817,8.02690687132743e-14,0.149319947964877,7.92306625578756e-05,0.000108920205970685,8.1192671905742e-16,0.352065328221909,0.00410391472920278,0.00597784025303199,4.9746607524164e-14,0.172066465968286
8.775,0.0237767751021387,1.28308852632093e-12,0.134424835805422,7.59340904939798e-18,1.04599642201315e-17,6.06162401772863e-29,9.23712516610647e-07,0.00678649200488095,0.0100639785748809,6.67952002321275e-14,0.154638197784238,7.7274450529268e-05,0.000105608266829777,6.60401239292553e-16,0.356382377995667,0.00408086327749028,0.00590941982514164,4.1253955302176e-14,0.177582547243443
8.8,0.0235259437001525,1.06938378715416e-12,0.139430699665597,6.09575812956242e-18,8.34739545996828e-18,4.05561667587601e-29,7.69142220102438e-07,0.00677159929495845,0.00998264142670844,5.5547963244538e-14,0.160044804725255,7.53665375477383e-05,0.000102393034090444,5.36818521511359e-16,0.360526963954291,0.00405800466832981,0.00584164553980182,3.41903121149573e-14,0.183163810878428
8.825,0.0232768491565659,8.90715757751943e-13,0.14453261641784,4.89043198799459e-18,6.65707392889076e-18,2.71007891366866e-29,6.3963704226699e-07,0.00675669703705788,0.00990151297348836,4.61654288713337e-14,0.165535915037779,7.35057311055645e-05,9.92718108978081e-05,4.3608953973236e-16,0.364491871182565,0.00403533676595223,0.00577451265470616,2.83188652759818e-14,0.188805382345435
8.85,0.0230294924384939,7.41435269970426e-13,0.149727608694251,3.92098595256409e-18,5.30551287069124e-18,1.80868986899554e-29,5.31272936567385e-07,0.00674178543826413,0.00982059884139116,3.83434742418452e-14,0.171107378789725,7.16908681381465e-05,9.62419717049153e-05,3.54040066390369e-16,0.368270141828024,0.00401285746394517,0.00570801645801862,2.34414192883069e-14,0.194502122213917
8.875,0.0227838743002282,6.16787996853806e-13,0.15501241356621,3.14175210866487e-18,4.22554728779718e-18,1.20560046484627e-29,4.40716095615902e-07,0.00672686470538069,0.00973990458172309,3.18267211649818e-14,0.176754750359547,6.99208142970505e-05,9.3300960503038e-05,2.87248469505638e-16,0.371855095409312,0.0039905646847723,0.00564215226791928,1.93922051034677e-14,0.200248630693986
8.9,0.0225399952853817,5.12775363679659e-13,0.160383480581668,2.51580577695137e-18,3.36318038433753e-18,8.02601264137659e-30,3.65138193414557e-07,0.00671193504492506,0.009659435670536,2.6400866990139e-14,0.182473289893923,6.81944632410056e-05,9.04462890925932e-05,2.32911857644363e-16,0.375240348470496,0.00396845637930171,0.00557691543216308,1.60326639548838e-14,0.206039253128066
8.925,0.0222978557290507,4.26036644151966e-13,0.165836970646436,2.01331102050816e-18,2.67503185314122e-18,5.33646178826077e-30,3.02143144661122e-07,0.00669699666312425,0.00957919750825726,2.18861983351652e-14,0.188257965757516,6.65107359444046e-05,8.76755353938225e-05,1.88735693385421e-16,0.378419833500541,0.00394653052634321,0.00551230132765109,1.32470552946673e-14,0.21186808643928
8.95,0.0220574557599948,3.53749084760982e-13,0.17136875578353,1.61017543788155e-18,2.12627462108731e-18,3.54375835759943e-30,2.49703919505732e-07,0.00668204976591025,0.00949919541933974,1.81321091018413e-14,0.194103457998149,6.48685800228768e-05,8.49863417964073e-05,1.52842822376251e-16,0.381387817039534,0.00392478513219433,0.00544830536001397,1.09387611150942e-14,0.217728986541179
