xs,wide_likelihoods,normal_mixture_prior,normal_mixture_posterior,laplace_prior,laplace_posterior,cauchy_prior,cauchy_posterior
18.6,0.0246825032788723,0.00176850983642458,0.0279456319680987,4.1791950506873e-09,7.04141610710543e-06,0.000917425311804792,0.0233025309808999
18.625,0.0246745427414842,0.00176029985494026,0.0278069284018137,4.07601035723508e-09,6.86534801526896e-06,0.000914971152740292,0.0232327001650933
18.65,0.0246665676419413,0.00175211703601853,0.027668721123394,3.97537330294151e-09,6.69367779472013e-06,0.000912526818607718,0.023163145274759
18.675,0.024658577996025,0.00174396135544039,0.0275310095809354,3.87722098637168e-09,6.52629571073212e-06,0.000910092257083187,0.0230938648649339
18.7,0.0246505738195419,0.00173583278859185,0.0273937932149764,3.78149205913256e-09,6.36309476374514e-06,0.000907667416190341,0.0230248575001774
18.725,0.0246425551283238,0.00172773131046637,0.0272570714585518,3.68812668752842e-09,6.20397062126457e-06,0.000905252244297584,0.0229561217544957
18.75,0.0246345219382273,0.0017196568956673,0.0271208437372454,3.59706651516269e-09,6.04882155145252e-06,0.000902846690115343,0.022887656211267
18.775,0.0246264742651344,0.00171160951841037,0.0269851094692433,3.50825462646338e-09,5.89754835837146e-06,0.000900450702693356,0.022819459463168
18.8,0.024618412124952,0.00170358915252611,0.0268498680653868,3.42163551110899e-09,5.75005431883851e-06,0.000898064231417985,0.0227515301121004
18.825,0.0246103355336117,0.00169559577146235,0.0267151189292257,3.33715502933272e-09,5.60624512085018e-06,0.000895687226009551,0.0226838667691178
18.85,0.0246022445070703,0.0016876293482866,0.0265808614570715,3.25476037808341e-09,5.46602880353917e-06,0.0008933196365197,0.0226164680543546
18.875,0.0245941390613092,0.00167968985568859,0.02644709503805,3.17440005802184e-09,5.32931569862442e-06,0.000890961413328782,0.0225493325969539
18.9,0.0245860192123347,0.00167177726598268,0.0263138190541545,3.09602384133201e-09,5.19601837331784e-06,0.00088861250714327,0.0224824590349973
18.925,0.0245778849761777,0.0016638915511103,0.0261810328802991,3.01958274032715e-09,5.06605157465139e-06,0.000886272868993185,0.0224158460154347
18.95,0.0245697363688939,0.00165603268264247,0.0260487358843716,2.94502897683073e-09,4.93933217518891e-06,0.000883942450229561,0.0223494921940152
18.975,0.0245615734065636,0.00164820063178218,0.0259169274272859,2.87231595231368e-09,4.8157791200889e-06,0.000881621202521919,0.0222833962352178
19,0.0245533961052916,0.00164039536936691,0.025785606863036,2.80139821876863e-09,4.69531337548396e-06,0.000879309077855775,0.0222175568121841
19.025,0.0245452044812073,0.00163261686587106,0.0256547735387478,2.73223145030356e-09,4.57785787814476e-06,0.000877006028530163,0.02215197260665
19.05,0.0245369985504644,0.00162486509140838,0.0255244267947329,2.66477241543661e-09,4.46333748639637e-06,0.000874712007155188,0.0220866423088794
19.075,0.0245287783292411,0.00161714001573448,0.0253945659645408,2.598978950075e-09,4.35167893225565e-06,0.000872426966649591,0.0220215646175975
19.1,0.0245205438337401,0.00160944160824923,0.0252651903750122,2.53480993116114e-09,4.24281077475978e-06,0.00087015086023835,0.0219567382399257
19.125,0.0245122950801881,0.00160176983799927,0.0251362993463314,2.47222525096932e-09,4.13666335445591e-06,0.000867883641450288,0.0218921618913158
19.15,0.0245040320848363,0.00159412467368041,0.0250078921920793,2.41118579203711e-09,4.0331687490233e-06,0.000865625264115714,0.0218278342954861
19.175,0.02449575486396,0.00158650608364013,0.0248799682192861,2.35165340271568e-09,3.9322607299998e-06,0.00086337568236408,0.0217637541843573
19.2,0.0244874634338586,0.00157891403587997,0.0247525267284837,2.29359087332375e-09,3.833874720585e-06,0.000861134850621661,0.0216999202979889
19.225,0.0244791578108556,0.00157134849805805,0.0246255670137587,2.23696191289038e-09,3.73794775449367e-06,0.000858902723609251,0.021636331384517
19.25,0.0244708380112986,0.0015638094374915,0.0244990883628048,2.18173112647185e-09,3.64441843583296e-06,0.000856679256339891,0.0215729862000915
19.275,0.024462504051559,0.00155629682115887,0.024373090056975,2.12786399302873e-09,3.55322689997818e-06,0.000854464404116604,0.021509883508815
19.3,0.0244541559480325,0.00154881061570263,0.0242475713713347,2.07532684384911e-09,3.4643147754224e-06,0.000852258122530163,0.0214470220826812
19.325,0.0244457937171383,0.00154135078743158,0.0241225315747138,2.02408684150451e-09,3.37762514657524e-06,0.000850060367456866,0.0213844007015148
19.35,0.0244374173753196,0.00153391730232331,0.0239979699297589,1.97411195932547e-09,3.29310251748783e-06,0.000847871095056345,0.0213220181529114
19.375,0.0244290269390432,0.00152651012602666,0.0238738856929858,1.92537096138381e-09,3.21069277648041e-06,0.00084569026176938,0.0212598732321776
19.4,0.0244206224247998,0.00151912922386412,0.023750278114832,1.87783338296914e-09,3.13034316165047e-06,0.000843517824315748,0.0211979647422729
19.425,0.0244122038491037,0.00151177456083431,0.0236271464397085,1.83146951154751e-09,3.05200222723938e-06,0.000841353739692077,0.0211362914937504
19.45,0.0244037712284927,0.00150444610161441,0.0235044899060518,1.78625036818997e-09,2.9756198108361e-06,0.000839197965169728,0.0210748523046997
19.475,0.0243953245795284,0.00149714381056258,0.0233823077463768,1.74214768945994e-09,2.90114700139743e-06,0.000837050458292694,0.0210136460006888
19.5,0.0243868639187955,0.0014898676517204,0.0232605991873278,1.69913390974754e-09,2.82853610806409e-06,0.000834911176875517,0.0209526714147078
19.525,0.0243783892629026,0.00148261758881534,0.0231393634497312,1.65718214404022e-09,2.75774062975327e-06,0.00083278007900122,0.0208919273871124
19.55,0.0243699006284812,0.00147539358526313,0.0230185997486468,1.6162661711188e-09,2.68871522550806e-06,0.000830657123019267,0.0208314127655679
19.575,0.0243613980321866,0.00146819560417024,0.0228983072934202,1.57636041716824e-09,2.6214156855849e-06,0.00082854226754353,0.0207711264049937
19.6,0.0243528814906971,0.00146102360833629,0.0227784852877339,1.5374399397933e-09,2.55579890326109e-06,0.000826435471450282,0.0207110671675091
19.625,0.0243443510207142,0.00145387756025645,0.0226591329296595,1.49948041242865e-09,2.49182284734387e-06,0.000824336693876203,0.0206512339223779
19.65,0.0243358066389627,0.0014467574221239,0.0225402494117088,1.46245810913400e-09,2.42944653536411e-06,0.000822245894216406,0.0205916255459554
19.675,0.0243272483621905,0.00143966315583226,0.0224218339208857,1.4263498897646e-09,2.36863000743742e-06,0.000820163032122481,0.0205322409216344
19.7,0.0243186762071685,0.00143259472297793,0.0223038856387375,1.39113318550793e-09,2.30933430077594e-06,0.000818088067500554,0.0204730789397925
19.725,0.0243100901906906,0.0014255520848626,0.0221864037414062,1.35678598477744e-09,2.25152142483484e-06,0.000816020960509364,0.0204141384977393
19.75,0.0243014903295737,0.0014185352024956,0.0220693873996795,1.32328681945456e-09,2.19515433707765e-06,0.000813961671558359,0.0203554184996649
19.775,0.0242928766406575,0.00141154403659634,0.0219528357790425,1.29061475147047e-09,2.14019691934497e-06,0.000811910161305802,0.0202969178565877
19.8,0.0242842491408048,0.0014045785475967,0.0218367480397286,1.25874935971914e-09,2.08661395481174e-06,0.000809866390656907,0.0202386354863035
19.825,0.0242756078469008,0.00139763869564344,0.0217211233367701,1.22767072729339e-09,2.03437110551813e-06,0.000807830320761973,0.0201805703133349
19.85,0.0242669527758537,0.0013907244406006,0.0216059608200497,1.19735942903628e-09,1.98343489046012e-06,0.000805801913014552,0.020122721268881
19.875,0.0242582839445943,0.00138383574205191,0.021491259634351,1.16779651939967e-09,1.9337726642256e-06,0.000803781129049619,0.0200650872907675
19.9,0.024249601370076,0.00137697255930314,0.0213770189194092,1.13896352060268e-09,1.88535259616248e-06,0.000801767930741771,0.0200076673233975
19.925,0.0242409050692748,0.00137013485138457,0.0212632378099619,1.11084241108248e-09,1.8381436500657e-06,0.000799762280203428,0.0199504603177022
19.95,0.0242321950591892,0.00136332257705331,0.0211499154357996,1.0834156142302e-09,1.79211556436999e-06,0.000797764139783061,0.0198934652310927
19.975,0.0242234713568401,0.0013565356947957,0.0210370509218159,1.05666598740497e-09,1.74723883283609e-06,0.000795773472063426,0.0198366810274118
20,0.024214733979271,0.0013497741628297,0.0209246433880582,1.03057681121928e-09,1.70348468571788e-06,0.000793790239859827,0.0197801066768864
20.025,0.0242059829435474,0.00134303793910729,0.0208126919497778,1.00513177908871e-09,1.66082507139861e-06,0.000791814406218375,0.0197237411560799
20.05,0.0241972182667574,0.0013363269813168,0.0207011957174798,9.80314987039895e-10,1.61923263848458e-06,0.000789845934414279,0.0196675834478458
20.075,0.0241884399660111,0.00132964124688531,0.0205901537969736,9.56110923769934e-10,1.57868071834474e-06,0.000787884787950144,0.0196116325412806
20.1,0.024179648058441,0.00132298069298101,0.0204795652894225,9.32504460951383e-10,1.53914330808531e-06,0.000785930930554284,0.0195558874316786
20.125,0.0241708425612015,0.00131634527651555,0.0203694292913934,9.09480843776523e-10,1.50059505394836e-06,0.00078398432617905,0.0195003471204853
20.15,0.0241620234914693,0.00130973495414644,0.0202597448949069,8.87025681735132e-10,1.4630112351241e-06,0.000782044938999172,0.0194450106152528
20.175,0.0241531908664429,0.00130314968227935,0.0201505111874868,8.65124939619965e-10,1.42636774796629e-06,0.000780112733410122,0.0193898769295948
20.2,0.0241443447033428,0.00129658941707051,0.0200417272522092,8.43764928754263e-10,1.3906410906009e-06,0.000778187674026478,0.0193349450831416
20.225,0.0241354850194116,0.00129005411442903,0.0199333921677525,8.22932298435914e-10,1.35580834791828e-06,0.000776269725680312,0.0192802141014966
20.25,0.0241266118319134,0.00128354373001924,0.0198255050084462,8.02614027592806e-10,1.32184717693905e-06,0.000774358853419591,0.0192256830161923
20.275,0.0241177251581343,0.00127705821926305,0.0197180648443202,7.82797416644244e-10,1.28873579254479e-06,0.000772455022506586,0.0191713508646468
20.3,0.0241088250153821,0.00127059753734228,0.0196110707411538,7.63470079563304e-10,1.25645295356405e-06,0.000770558198416303,0.0191172166901212
20.325,0.0240999114209863,0.00126416163920098,0.0195045217605248,7.44619936135149e-10,1.22497794920516e-06,0.000768668346834918,0.0190632795416763
20.35,0.024090984392298,0.00125775047954776,0.019398416959858,7.26235204406516e-10,1.19429058582699e-06,0.000766785433658235,0.0190095384741309
20.375,0.0240820439466899,0.00125136401285813,0.0192927553924741,7.08304393321598e-10,1.16437117403939e-06,0.000764909424990148,0.0189559925480198
20.4,0.0240730901015559,0.00124500219337677,0.0191875361076381,6.90816295539768e-10,1.135200516125e-06,0.000763040287141122,0.0189026408295521
20.425,0.0240641228743119,0.00123866497511991,0.0190827581506079,6.73759980430631e-10,1.10675989377454e-06,0.00076117798662669,0.0188494823905698
20.45,0.0240551422823947,0.00123235231187757,0.0189784205626823,6.57124787242008e-10,1.07903105612763e-06,0.000759322490165947,0.0187965163085075
20.475,0.0240461483432628,0.00122606415721593,0.0188745223812497,6.40900318436641e-10,1.05199620811173e-06,0.000757473764680083,0.0187437416663513
20.5,0.0240371410743956,0.00121980046447957,0.0187710626398356,6.25076433193371e-10,1.02563799907157e-06,0.000755631777290898,0.0186911575525991
20.525,0.0240281204932941,0.0012135611867938,0.0186680403681508,6.0964324106881e-10,9.99939511681986e-07,0.000753796495319356,0.0186387630612204
20.55,0.0240190866174803,0.00120734627706693,0.0185654545921391,5.94591095815489e-10,9.74884251137077e-07,0.000751967886284137,0.0185865572916171
20.575,0.0240100394644972,0.00120115568799258,0.018463304334025,5.79910589352633e-10,9.50456134608736e-07,0.0007501459179002,0.0185345393485841
20.6,0.024000979051909,0.00119498937205193,0.0183615886123612,5.65592545885816e-10,9.26639480967962e-07,0.000748330558077371,0.0184827083422705
20.625,0.023991905397301,0.00118884728151599,0.0182603064420762,5.51628016171777e-10,9.03419000762286e-07,0.000746521774918927,0.0184310633881413
20.65,0.0239828185182791,0.00118272936844792,0.0181594568345211,5.38008271924858e-10,8.80779786443041e-07,0.000744719536720202,0.0183796036069391
20.675,0.0239737184324704,0.00117663558470523,0.018059038797517,5.2472480036155e-10,8.58707302836211e-07,0.000742923811967203,0.018328328124646
20.7,0.0239646051575227,0.00117056588194208,0.0179590513354022,5.11769298879706e-10,8.37187377850755e-07,0.000741134569335236,0.0182772360724464
20.725,0.0239554787111046,0.00116452021161152,0.0178594934490785,4.99133669869168e-10,8.16206193418597e-07,0.000739351777687543,0.0182263265866896
20.75,0.0239463391109054,0.00115849852496773,0.0177603641360584,4.86810015650478e-10,7.95750276660386e-07,0.000737575406073954,0.018175598808853
20.775,0.023937186374635,0.00115250077306829,0.0176616623905114,4.74790633538578e-10,7.75806491271512e-07,0.000735805423729544,0.0181250518855051
20.8,0.023928020520024,0.00114652690677637,0.0175633872033104,4.63068011028388e-10,7.5636202912285e-07,0.000734041800073311,0.0180746849682698
20.825,0.0239188415648234,0.00114057687676302,0.0174655375620782,4.51634821099231e-10,7.37404402070844e-07,0.000732284504706854,0.0180244972137897
20.85,0.0239096495268049,0.00113465063350935,0.0173681124512334,4.40483917635223e-10,7.18921433971818e-07,0.000730533507413068,0.0179744877836911
