xs,normal_prior,normal_mixture_prior,laplace_prior,cauchy_prior,horseshoe_prior
48.95,0,6.2485551225734e-08,2.75584707974908e-22,0.000132789434821327,9.74877169783628e-05
48.975,0,6.17253511790019e-08,2.68780497291367e-22,0.000132653957314941,9.79635533057222e-05
49,0,6.09740186473338e-08,2.62144283168173e-22,0.000132518687004076,0.000105884496372052
49.025,0,6.02314550281466e-08,2.5567191775548e-22,0.0001323836234665,0.000120640413133229
49.05,0,5.94975627559533e-08,2.49359355614211e-22,0.000132248766281056,0.000137631997686756
49.075,0,5.87722452921595e-08,2.43202651187536e-22,0.00013211411502766,0.000152435043659741
49.1,0,5.80554071149501e-08,2.37197956334779e-22,0.000131979669287295,0.0001634785311507
49.125,0,5.73469537092651e-08,2.31341517926172e-22,0.000131845428642008,0.000170636037175641
49.15,0,5.66467915568723e-08,2.25629675497074e-22,0.00013171139267491,0.000173215392274687
49.175,0,5.5954828126525e-08,2.20058858960032e-22,0.00013157756097017,0.000169967308913083
49.2,0,5.527097186421e-08,2.14625586373363e-22,0.00013144393311301,0.000160069540844323
49.225,0,5.45951321834872e-08,2.09326461764838e-22,0.000131310508689709,0.000144231537783132
49.25,0,5.39272194559112e-08,2.04158173009065e-22,0.000131177287287589,0.00012549458779026
49.275,0,5.32671450015494e-08,1.99117489757336e-22,0.000131044268495023,0.000108313873499918
49.3,0,5.26148210795778e-08,1.94201261418528e-22,0.000130911451901423,9.61942474347666e-05
49.325,0,5.19701608789678e-08,1.89406415189895e-22,0.000130778837097242,9.05615873485643e-05
49.35,0,5.13330785092564e-08,1.84729954136462e-22,0.000130646423673969,9.15157379195115e-05
49.375,0,5.07034889913991e-08,1.8016895531783e-22,0.000130514211224126,9.81646071831022e-05
49.4,0,5.00813082487122e-08,1.75720567961269e-22,0.000130382199341265,0.000108187876807701
49.425,0,4.94664530978923e-08,1.71382011679872e-22,0.000130250387619965,0.000118739416545833
49.45,0,4.88588412401207e-08,1.67150574734734e-22,0.000130118775655828,0.000128171584742206
49.475,0,4.82583912522505e-08,1.63023612340023e-22,0.000129987363045477,0.000135785868590033
49.5,0,4.76650225780703e-08,1.58998545009887e-22,0.000129856149386554,0.000140105655909561
49.525,0,4.70786555196557e-08,1.55072856946225e-22,0.000129725134277713,0.000139108045872065
49.55,0,4.64992112287936e-08,1.51244094466204e-22,0.000129594317318621,0.000132831473280745
49.575,0,4.59266116984893e-08,1.47509864468638e-22,0.000129463698109953,0.000124558988888319
49.6,0,4.5360779754551e-08,1.43867832938222e-22,0.000129333276253389,0.00011832422976791
49.625,0,4.48016390472497e-08,1.40315723486683e-22,0.000129203051351611,0.000115721306714378
49.65,0,4.42491140430626e-08,1.36851315929988e-22,0.000129073023008302,0.000115703811721967
49.675,0,4.37031300164857e-08,1.33472444900637e-22,0.000128943190828138,0.000116411560760736
49.7,0,4.31636130419265e-08,1.30176998494246e-22,0.000128813554416792,0.000116226850519885
49.725,0,4.26304899856707e-08,1.26962916949539e-22,0.000128684113380924,0.000114286902142922
49.75,0,4.2103688497922e-08,1.23828191360914e-22,0.000128554867328184,0.000111385622712919
49.775,0,4.15831370049197e-08,1.2077086242284e-22,0.000128425815867203,0.000109679539742548
49.8,0,4.10687647011266e-08,1.17789019205206e-22,0.000128296958607596,0.000110344291661821
49.825,0,4.05605015414886e-08,1.14880797958932e-22,0.000128168295159956,0.000111579428498549
49.85,0,4.00582782337703e-08,1.12044380951073e-22,0.000128039825135851,0.00011024683814934
49.875,0,3.95620262309566e-08,1.0927799532866e-22,0.00012791154814782,0.000105046934041122
49.9,0,3.90716777237323e-08,1.06579912010627e-22,0.000127783463809375,9.77386192619769e-05
49.925,0,3.8587165633025e-08,1.03948444607071e-22,0.000127655571734991,9.09443746067395e-05
49.95,0,3.81084236026228e-08,1.01381948365204e-22,0.000127527871540109,8.58123068521727e-05
49.975,0,3.76353859918575e-08,9.88788191413305e-23,0.00012740036284113,8.27962965479495e-05
50,0,3.71679878683574e-08,9.64374923981959e-23,0.000127273045255414,8.32716036507481e-05
50.025,0,3.67061650008708e-08,9.40564422271169e-23,0.000127145918401275,8.81691788287226e-05
50.05,0,3.62498538521525e-08,9.17341803942268e-23,0.000127018981897979,9.54009406600982e-05
50.075,0,3.57989915719199e-08,8.94692554102841e-23,0.000126892235365743,0.000100659670182388
50.1,0,3.53535159898751e-08,8.72602516234465e-23,0.000126765678425729,0.000101192568780194
50.125,0,3.49133656087896e-08,8.51057883344333e-23,0.000126639310700044,9.77526375249224e-05
50.15,0,3.44784795976601e-08,8.30045189335576e-23,0.000126513131811735,9.28112503506634e-05
50.175,0,3.4048797784923e-08,8.09551300590417e-23,0.000126387141384787,8.80114579492753e-05
50.2,0,3.36242606517358e-08,7.89563407761257e-23,0.000126261339044121,8.37780353085609e-05
50.225,0,3.32048093253219e-08,7.7006901776444e-23,0.00012613572441559,8.05243167665827e-05
50.25,0,3.2790385572376e-08,7.51055945971576e-23,0.000126010297125978,7.91779439287766e-05
50.275,0,3.23809317925364e-08,7.3251230859389e-23,0.000125885056802994,8.00998065479507e-05
50.3,0,3.19763910119142e-08,7.14426515254374e-23,0.000125760003075272,8.17736019542792e-05
50.325,0,3.15767068766868e-08,6.96787261743447e-23,0.000125635135572369,8.13366553368303e-05
50.35,0,3.11818236467515e-08,6.7958352295348e-23,0.000125510453924757,7.71410812603201e-05
50.375,0,3.07916861894378e-08,6.62804545987659e-23,0.000125385957763829,7.10190268731427e-05
50.4,0,3.04062399732828e-08,6.46439843439199e-23,0.000125261646721887,6.77559656076498e-05
50.425,0,3.00254310618633e-08,6.30479186836291e-23,0.000125137520432146,7.17496211333881e-05
50.45,0,2.9649206107686e-08,6.14912600248994e-23,0.000125013578528727,8.34502709447192e-05
50.475,0,2.92775123461385e-08,5.99730354053973e-23,0.000124889820646658,9.86395255929374e-05
50.5,0,2.89102975894946e-08,5.84922958853098e-23,0.000124766246421868,0.000111330115733735
50.525,0,2.85475102209813e-08,5.70481159542364e-23,0.000124642855491187,0.000117667327436967
50.55,0,2.8189099188898e-08,5.56395929527081e-23,0.000124519647492341,0.000117400991580616
50.575,0,2.78350140007948e-08,5.42658465079977e-23,0.000124396622063952,0.00011261565280006
50.6,0,2.74852047177051e-08,5.29260179838594e-23,0.000124273778845532,0.000105985104139132
50.625,0,2.71396219484332e-08,5.16192699438476e-23,0.000124151117477482,9.96984870084767e-05
50.65,0,2.67982168438989e-08,5.03447856279005e-23,0.000124028637601093,9.47631492404365e-05
50.675,0,2.64609410915339e-08,4.91017684418326e-23,0.000123906338858535,9.09438336354995e-05
50.7,0,2.61277469097327e-08,4.7889441459439e-23,0.000123784220892864,8.76851236611442e-05
50.725,0,2.57985870423583e-08,4.67070469368925e-23,0.000123662283348011,8.50327280158746e-05
50.75,0,2.54734147532969e-08,4.55538458391236e-23,0.000123540525868785,8.34023004424685e-05
50.775,0,2.51521838210707e-08,4.44291173779076e-23,0.000123418948100868,8.29367481563425e-05
50.8,0,2.48348485334977e-08,4.33321585613433e-23,0.000123297549690813,8.37451081806914e-05
50.825,0,2.45213636824052e-08,4.22622837544613e-23,0.000123176330286042,8.61990840813136e-05
50.85,0,2.42116845583945e-08,4.1218824250681e-23,0.000123055289534842,9.02258483241346e-05
50.875,0,2.39057669456541e-08,4.02011278538427e-23,0.000122934427086364,9.4992898840115e-05
50.9,0,2.36035671168271e-08,3.92085584705709e-23,0.000122813742590618,9.97786083553598e-05
50.925,0,2.33050418279236e-08,3.824049571269e-23,0.000122693235698475,0.000103990537458357
50.95,0,2.30101483132858e-08,3.72963345094633e-23,0.00012257290606166,0.000105904163537466
50.975,0,2.27188442806002e-08,3.63754847294048e-23,0.000122452753332751,0.000103476208278768
51,0,2.24310879059583e-08,3.54773708114235e-23,0.000122332777165177,9.732410629416e-05
51.025,0,2.21468378289668e-08,3.46014314050858e-23,0.000122212977213215,9.15021955006614e-05
51.05,0,2.18660531479031e-08,3.37471190197484e-23,0.000122093353131989,8.97147272680377e-05
51.075,0,2.15886934149198e-08,3.29138996823603e-23,0.000121973904577463,9.16517254605799e-05
51.1,0,2.13147186312947e-08,3.2101252603713e-23,0.000121854631206446,9.44568755747361e-05
51.125,0,2.10440892427267e-08,3.13086698529264e-23,0.000121735532676582,9.65300559897719e-05
51.15,0,2.07767661346802e-08,3.05356560399816e-23,0.000121616608646352,9.80023246308682e-05
51.175,0,2.05127106277715e-08,2.97817280060817e-23,0.000121497858775069,9.86529227539665e-05
51.2,0,2.02518844732032e-08,2.90464145216631e-23,0.00012137928272288,9.75448575181858e-05
51.225,0,1.99942498482409e-08,2.83292559918624e-23,0.000121260880150758,9.43634405820061e-05
51.25,0,1.9739769351735e-08,2.76298041692512e-23,0.000121142650720503,8.98479557072132e-05
51.275,0,1.9488405999688e-08,2.69476218736723e-23,0.000121024594094737,8.51666960386325e-05
51.3,0,1.92401232208628e-08,2.6282282718984e-23,0.000120906709936905,8.13515079683354e-05
51.325,0,1.89948848524349e-08,2.56333708465559e-23,0.000120788997911271,7.87739881974725e-05
51.35,0,1.87526551356889e-08,2.50004806653446e-23,0.000120671457682915,7.67508932197848e-05
51.375,0,1.85133987117536e-08,2.43832165983832e-23,0.00012055408891773,7.41934952014166e-05
51.4,0,1.82770806173837e-08,2.37811928355367e-23,0.000120436891282422,7.11275073566565e-05
51.425,0,1.80436662807793e-08,2.3194033092356e-23,0.000120319864444506,6.92074544976875e-05
51.45,0,1.78131215174487e-08,2.26213703748878e-23,0.000120203008072305,7.0150601858752e-05
51.475,0,1.75854125261109e-08,2.20628467502927e-23,0.000120086321834944,7.35911072411398e-05
51.5,0,1.73605058846383e-08,2.15181131231224e-23,0.000119969805402352,7.68401535406805e-05
51.525,0,1.7138368546042e-08,2.09868290171281e-23,0.000119853458445259,7.73452273764479e-05
51.55,0,1.69189678344929e-08,2.04686623624488e-23,0.00011973728063519,7.57405109523291e-05
51.575,0,1.67022714413854e-08,1.99632892880575e-23,0.000119621271644468,7.59340699334008e-05
51.6,0,1.64882474214381e-08,1.94703939193319e-23,0.000119505431146207,8.13147402426614e-05
51.625,0,1.62768641888342e-08,1.89896681806205e-23,0.000119389758814313,9.09883290550628e-05
51.65,0,1.60680905134e-08,1.85208116026881e-23,0.000119274254323479,0.000100480977517781
51.675,0,1.58618955168214e-08,1.80635311349109e-23,0.000119158917349186,0.000106032926738154
51.7,0,1.56582486688971e-08,1.76175409621109e-23,0.000119043747567697,0.000107528376573611
51.725,0,1.54571197838306e-08,1.71825623259124e-23,0.000118928744656059,0.00010746389463497
51.75,0,1.52584790165572e-08,1.67583233505068e-23,0.000118813908292095,0.000108135998262239
51.775,0,1.50622968591098e-08,1.63445588727251e-23,0.000118699238154407,0.000110157934842604
51.8,0,1.48685441370193e-08,1.59410102762993e-23,0.000118584733922373,0.000112689925303583
51.825,0,1.46771920057513e-08,1.55474253302201e-23,0.000118470395276141,0.000114219272100197
51.85,0,1.44882119471788e-08,1.51635580310844e-23,0.000118356221896631,0.000113648973847674
51.875,0,1.43015757660889e-08,1.47891684493334e-23,0.000118242213465529,0.000111436967288819
51.9,0,1.41172555867269e-08,1.44240225792914e-23,0.000118128369665291,0.00010929997618914
51.925,0,1.39352238493722e-08,1.40678921929033e-23,0.000118014690179133,0.000108298486715049
51.95,0,1.37554533069504e-08,1.37205546970845e-23,0.000117901174691034,0.000107794137327928
51.975,0,1.35779170216786e-08,1.33817929945938e-23,0.000117787822885732,0.00010660511275018
52,0,1.3402588361744e-08,1.30513953483385e-23,0.000117674634448721,0.000104270096318366
52.025,0,1.32294409980174e-08,1.2729155249035e-23,0.000117561609066252,0.000100677970744171
52.05,0,1.30584489007976e-08,1.24148712861312e-23,0.000117448746425328,9.5230591802951e-05
52.075,0,1.28895863365904e-08,1.21083470219196e-23,0.000117336046213702,8.70620928560937e-05
52.1,0,1.27228278649192e-08,1.18093908687572e-23,0.000117223508119875,7.63381015911827e-05
52.125,0,1.25581483351669e-08,1.15178159693157e-23,0.000117111131833096,6.50825590993897e-05
52.15,0,1.23955228834519e-08,1.12334400797918e-23,0.000116998917043357,5.64212840653045e-05
52.175,0,1.22349269295334e-08,1.09560854559972e-23,0.000116886863441392,5.30285258126444e-05
52.2,0,1.20763361737491e-08,1.06855787422635e-23,0.000116774970718674,5.6225977039518e-05
52.225,0,1.19197265939836e-08,1.04217508630891e-23,0.000116663238567416,6.57728264392405e-05
52.25,0,1.17650744426669e-08,1.01644369174605e-23,0.000116551666680565,7.93480703927476e-05
52.275,0,1.16123562438049e-08,9.91347607578591e-24,0.000116440254751802,9.26049563867614e-05
52.3,0,1.14615487900383e-08,9.66871147936969e-24,0.000116329002475538,0.000101111596954798
52.325,0,1.13126291397319e-08,9.42999014237132e-24,0.000116217909546916,0.000102734134968573
52.35,0,1.11655746140938e-08,9.19716285618443e-24,0.000116106975661805,9.82963469892295e-05
52.375,0,1.10203627943232e-08,8.97008409617543e-24,0.000115996200516798,9.08003041506218e-05
52.4,0,1.08769715187878e-08,8.74861193072756e-24,0.000115885583809212,8.41429476878769e-05
52.425,0,1.07353788802298e-08,8.53260793252787e-24,0.000115775125237085,8.11334974603485e-05
52.45,0,1.0595563223e-08,8.32193709204596e-24,0.000115664824499175,8.16374405032085e-05
52.475,0,1.04575031403207e-08,8.11646773314885e-24,0.000115554681294955,8.28783119787964e-05
52.5,0,1.0321177471575e-08,7.91607143079816e-24,0.000115444695324614,8.18277415748529e-05
52.525,0,1.01865652996265e-08,7.72062293078171e-24,0.000115334866289053,7.72852659865865e-05
52.55,0,1.00536459481636e-08,7.53000007142459e-24,0.000115225193889884,7.02871569065345e-05
52.575,0,9.9223989790725e-09,7.34408370723442e-24,0.00011511567782943,6.35039019238592e-05
52.6,0,9.79280418983704e-09,7.16275763443167e-24,0.000115006317810717,6.02530127361339e-05
52.625,0,9.6648416109638e-09,6.98590851831778e-24,0.000114897113537478,6.30505154119662e-05
52.65,0,9.53849150343576e-09,6.81342582243846e-24,0.000114788064714149,7.21735506359119e-05
52.675,0,9.41373435619027e-09,6.64520173949398e-24,0.000114679171045864,8.53182225992339e-05
52.7,0,9.29055088362368e-09,6.48113112395636e-24,0.00011457043223846,9.88959007019278e-05
52.725,0,9.1689220231216e-09,6.32111142635011e-24,0.000114461847998467,0.000110324666392397
52.75,0,9.04882893261392e-09,6.16504262915478e-24,0.000114353418033111,0.000119302148153929
52.775,0,8.93025298815628e-09,6.01282718429184e-24,0.000114245142050311,0.000126394012849343
52.8,0,8.81317578153505e-09,5.86436995215321e-24,0.000114137019758678,0.000130834055818777
52.825,0,8.69757911789774e-09,5.71957814213611e-24,0.000114029050867509,0.000131126323806085
52.85,0,8.58344501340785e-09,5.57836125464607e-24,0.00011392123508679,0.000127701706251063
52.875,0,8.47075569292317e-09,5.44063102453109e-24,0.000113813572127193,0.000123487462797681
52.9,0,8.35949358769947e-09,5.306301365914e-24,0.000113706061700069,0.000121452972225573
52.925,0,8.24964133311665e-09,5.17528831838538e-24,0.000113598703517454,0.000121978504915701
52.95,0,8.14118176642884e-09,5.04750999452567e-24,0.000113491497292062,0.000122625901477318
52.975,0,8.03409792453799e-09,4.92288652872307e-24,0.000113384442737284,0.000120689608898644
53,0,7.92837304178994e-09,4.80134002725434e-24,0.000113277539567185,0.000115889167784372
53.025,0,7.82399054779441e-09,4.68279451959951e-24,0.000113170787496506,0.000109645761363968
53.05,0,7.72093406526645e-09,4.56717591095733e-24,0.000113064186240658,0.000102257095249513
53.075,0,7.61918740789103e-09,4.45441193593369e-24,0.000112957735515722,9.3054937322637e-05
53.1,0,7.51873457820960e-09,4.34443211337354e-24,0.000112851435038446,8.3402244384756e-05
53.125,0,7.41955976552821e-09,4.23716770230739e-24,0.000112745284526245,7.70265121446443e-05
53.15,0,7.3216473438486e-09,4.13255165898669e-24,0.000112639283697196,7.66074568644206e-05
53.175,0,7.22498186981945e-09,4.03051859497883e-24,0.000112533432270042,8.12715330352772e-05
53.2,0,7.12954808070986e-09,3.93100473629734e-24,0.000112427729964182,8.74859786718075e-05
53.225,0,7.03533089240385e-09,3.8339478835412e-24,0.000112322176499676,9.14185710424859e-05
53.25,0,6.94231539741507e-09,3.73928737301776e-24,0.000112216771597238,9.09836658794705e-05
53.275,0,6.85048686292365e-09,3.64696403882658e-24,0.00011211151497824,8.65226116612286e-05
53.3,0,6.75983072883229e-09,3.55692017587843e-24,0.000112006406364705,8.01823775048186e-05
53.325,0,6.67033260584332e-09,3.46909950382777e-24,0.000111901445479306,7.43807984679347e-05
53.35,0,6.58197827355589e-09,3.38344713189587e-24,0.000111796632045367,7.0037052406393e-05
53.375,0,6.49475367858248e-09,3.29990952456186e-24,0.000111691965786859,6.6006396815466e-05
53.4,0,6.40864493268646e-09,3.21843446810187e-24,0.000111587446428398,6.0731050153633e-05
53.425,0,6.32363831093777e-09,3.13897103795337e-24,0.000111483073695243,5.5059959488202e-05
53.45,0,6.23972024988892e-09,3.06146956688577e-24,0.000111378847313297,5.2993227690752e-05
53.475,0,6.15687734576981e-09,2.98588161395684e-24,0.000111274767009102,5.84492941416724e-05
53.5,0,6.07509635270134e-09,2.91215993423525e-24,0.000111170832509837,7.11310913045949e-05
53.525,0,5.99436418092848e-09,2.8402584492714e-24,0.00011106704354332,8.65218941943067e-05
53.55,0,5.91466789507146e-09,2.7701322182966e-24,0.000110963399838001,9.98726463255162e-05
53.575,0,5.83599471239528e-09,2.70173741013369e-24,0.000110859901122967,0.00010884207156915
53.6,0,5.75833200109796e-09,2.63503127580113e-24,0.000110756547127932,0.000112409634728665
53.625,0,5.68166727861655e-09,2.56997212179356e-24,0.000110653337583241,0.000109743127562526
53.65,0,5.60598820995086e-09,2.50651928402173e-24,0.000110550272219868,0.000101703032896013
53.675,0,5.53128260600558e-09,2.44463310239654e-24,0.000110447350769411,9.20403365720193e-05
53.7,0,5.45753842194941e-09,2.38427489603991e-24,0.000110344572964093,8.51546347325011e-05
53.725,0,5.38474375559155e-09,2.32540693910803e-24,0.000110241938536761,8.25836671295664e-05
53.75,0,5.31288684577572e-09,2.26799243721158e-24,0.000110139447220879,8.24497591359372e-05
53.775,0,5.24195607079083e-09,2.21199550441774e-24,0.000110037098750533,8.2124244631609e-05
53.8,0,5.17193994679911e-09,2.15738114082072e-24,0.000109934892860426,8.05976339986382e-05
53.825,0,5.10282712628029e-09,2.10411521066543e-24,0.000109832829285875,7.82227167099073e-05
53.85,0,5.0346063964928e-09,2.05216442101156e-24,0.000109730907762812,7.49708677612992e-05
53.875,0,4.96726667795106e-09,2.00149630092451e-24,0.000109629128027782,6.96734417639365e-05
53.9,0,4.90079702291891e-09,1.9520791811797e-24,0.000109527489817938,6.12773445029072e-05
53.925,0,4.8351866139197e-09,1.90388217446871e-24,0.000109425992871044,5.08004709169688e-05
53.95,0,4.77042476226153e-09,1.85687515609337e-24,0.00010932463692547,4.17829388225062e-05
53.975,0,4.70650090657859e-09,1.81102874513701e-24,0.000109223421720191,3.86150290014748e-05
54,0,4.64340461138822e-09,1.7663142861004e-24,0.000109122346994786,4.40495760890392e-05
54.025,0,4.5811255656628e-09,1.72270383099096e-24,0.000109021412489437,5.74504738436304e-05
54.05,0,4.51965358141778e-09,1.68017012185466e-24,0.000108920617944924,7.48953832607079e-05
54.075,0,4.45897859231415e-09,1.63868657373869e-24,0.000108819963102628,9.13962204031302e-05
54.1,0,4.3990906522761e-09,1.59822725807508e-24,0.000108719447704527,0.000103368660451765
54.125,0,4.33997993412362e-09,1.55876688647453e-24,0.000108619071493192,0.00010900447363855
54.15,0,4.28163672821934e-09,1.52028079492014e-24,0.000108518834211789,0.000107532693236882
54.175,0,4.2240514411307e-09,1.48274492835192e-24,0.000108418735604078,9.98692948610736e-05
54.2,0,4.16721459430567e-09,1.44613582563136e-24,0.000108318775414406,8.94621471537295e-05
54.225,0,4.11111682276308e-09,1.41043060487753e-24,0.000108218953387711,8.04987434310006e-05
54.25,0,4.05574887379719e-09,1.3756069491652e-24,0.000108119269269518,7.47329063294217e-05
54.275,0,4.00110160569568e-09,1.34164309257587e-24,0.000108019722805937,7.06617072156769e-05
54.3,0,3.94716598647222e-09,1.30851780659358e-24,0.000107920313743661,6.58977120347086e-05
54.325,0,3.8939330926121e-09,1.27621038683629e-24,0.000107821041829968,6.0074056884426e-05
54.35,0,3.84139410783155e-09,1.24470064011494e-24,0.000107721906812714,5.53239985829974e-05
54.375,0,3.78954032185061e-09,1.21396887181214e-24,0.000107622908440335,5.41546422187303e-05
54.4,0,3.73836312917898e-09,1.18399587357222e-24,0.000107524046461846,5.68280885299851e-05
54.425,0,3.68785402791545e-09,1.15476291129563e-24,0.000107425320626836,6.17934915750927e-05
54.45,0,3.63800461855984e-09,1.12625171342931e-24,0.000107326730685469,6.76762582812174e-05
54.475,0,3.58880660283816e-09,1.0984444595465e-24,0.000107228276388482,7.41514321575451e-05
54.5,0,3.54025178254029e-09,1.07132376920833e-24,0.000107129957487182,8.04799045157951e-05
54.525,0,3.49233205837026e-09,1.04487269110043e-24,0.000107031773733448,8.43792616351254e-05
54.55,0,3.44503942880933e-09,1.01907469243796e-24,0.000106933724879725,8.37499544753959e-05
54.575,0,3.39836598899104e-09,9.93913648631962e-25,0.000106835810679025,7.90642231983733e-05
54.6,0,3.35230392958864e-09,9.69373833210993e-25,0.000106738030884926,7.29143449923974e-05
54.625,0,3.30684553571477e-09,9.45439907991602e-25,0.000106640385251567,6.74911975592479e-05
54.65,0,3.26198318583266e-09,9.22096913491359e-25,0.000106542873533651,6.33834530843923e-05
54.675,0,3.21770935067986e-09,8.9933025957885e-25,0.000106445495486441,6.07873475727983e-05
54.7,0,3.1740165922032e-09,8.77125716354261e-25,0.000106348250865758,6.09318422814326e-05
54.725,0,3.13089756250548e-09,8.55469405255257e-25,0.00010625113942798,6.51490289159039e-05
54.75,0,3.08834500280383e-09,8.34347790382454e-25,0.000106154160930043,7.23349893447968e-05
54.775,0,3.04635174239909e-09,8.1374767003894e-25,0.000106057315129433,7.86419184407218e-05
54.8,0,3.00491069765704e-09,7.93656168478935e-25,0.000105960601784194,8.08307407474042e-05
54.825,0,2.96401487100018e-09,7.74060727859929e-25,0.000105864020652917,7.94618912570055e-05
54.85,0,2.92365734991088e-09,7.54949100393651e-25,0.000105767571494744,7.80171251122439e-05
54.875,0,2.88383130594542e-09,7.36309340690817e-25,0.000105671254069365,7.92150460451851e-05
54.9,0,2.84452999375865e-09,7.18129798294796e-25,0.000105575068137018,8.27850004561557e-05
54.925,0,2.80574675013972e-09,7.00399110399818e-25,0.000105479013458484,8.67286797229987e-05
54.95,0,2.76747499305808e-09,6.83106194748765e-25,0.000105383089795089,9.00877040200035e-05
54.975,0,2.72970822072005e-09,6.66240242706423e-25,0.000105287296908701,9.3779804477699e-05
55,0,2.69244001063582e-09,6.49790712503752e-25,0.000105191634561729,9.87120875354845e-05
55.025,0,2.65566401869659e-09,6.33747322648858e-25,0.00010509610251712,0.000104016748387522
55.05,0,2.61937397826216e-09,6.18100045500846e-25,0.00010500070053836,0.000108010279362316
55.075,0,2.58356369925821e-09,6.02839101002135e-25,0.000104905428389472,0.000110457234511342
55.1,0,2.54822706728379e-09,5.87954950565628e-25,0.000104810285835012,0.000112624870621228
55.125,0,2.51335804272859e-09,5.73438291112798e-25,0.000104715272640071,0.000114869883900822
55.15,0,2.47895065989981e-09,5.59280049258897e-25,0.00010462038857027,0.000115546377464047
55.175,0,2.44499902615904e-09,5.45471375641894e-25,0.000104525633391764,0.000113460610844088
55.2,0,2.41149732106832e-09,5.32003639391266e-25,0.000104431006871232,0.000110686343153055
55.225,0,2.37843979554581e-09,5.18868422733445e-25,0.000104336508775886,0.00011130763753485
55.25,0,2.34582077103091e-09,5.06057515730448e-25,0.00010424213887346,0.000116910811130272
55.275,0,2.3136346386583e-09,4.93562911148337e-25,0.000104147896932216,0.000124179050410366
55.3,0,2.28187585844161e-09,4.81376799452529e-25,0.000104053782720937,0.000127568231334287
55.325,0,2.25053895846576e-09,4.69491563926524e-25,0.000103959796008929,0.000124099401946874
55.35,0,2.21961853408848e-09,4.5789977591122e-25,0.000103865936566018,0.000115111559138459
55.375,0,2.18910924715064e-09,4.46594190161775e-25,0.00010377220416255,0.000103681844186669
55.4,0,2.15900582519524e-09,4.35567740319043e-25,0.000103678598569387,9.15826017452799e-05
55.425,0,2.12930306069545e-09,4.24813534492943e-25,0.000103585119557911,7.94345059173323e-05
55.45,0,2.09999581029085e-09,4.14324850954755e-25,0.000103491766900014,6.85302349373948e-05
55.475,0,2.0710789940324e-09,4.04095133935832e-25,0.000103398540368105,6.06962387752903e-05
55.5,0,2.0425475946358e-09,3.94117989530043e-25,0.000103305439735104,5.64794073918598e-05
55.525,0,2.01439665674309e-09,3.84387181697327e-25,0.000103212464774443,5.47648676526778e-05
55.55,0,1.98662128619269e-09,3.74896628366037e-25,0.00010311961526006,5.45592359460424e-05
55.575,0,1.95921664929743e-09,3.65640397631396e-25,0.000103026890966404,5.62991191390722e-05
55.6,0,1.9321779721307e-09,3.56612704047879e-25,0.000102934291668431,6.05889808511688e-05
55.625,0,1.90550053982065e-09,3.47807905013131e-25,0.000102841817141601,6.65224087002018e-05
55.65,0,1.87917969585212e-09,3.39220497241113e-25,0.000102749467161877,7.21719320421064e-05
55.675,0,1.8532108413767e-09,3.30845113322435e-25,0.000102657241505727,7.67438478231036e-05
55.7,0,1.82758943453021e-09,3.22676518369506e-25,0.000102565139950118,8.1747131009597e-05
55.725,0,1.80231098975811e-09,3.1470960674457e-25,0.000102473162272517,8.9956910427715e-05
55.75,0,1.77737107714824e-09,3.06939398868525e-25,0.000102381308250893,0.000102979590780504
55.775,0,1.75276532177116e-09,2.99361038108489e-25,0.000102289577663706,0.000119168256674979
55.8,0,1.72848940302809e-09,2.91969787742299e-25,0.000102197970289918,0.000133730184525213
55.825,0,1.7045390540059e-09,2.84761027997871e-25,0.000102106485908982,0.000141351054790437
55.85,0,1.68091006083951e-09,2.77730253165699e-25,0.000102015124300844,0.000139289934835758
55.875,0,1.65759826208153e-09,2.70873068782651e-25,0.000101923885245944,0.000128614384383247
55.9,0,1.63459954807878e-09,2.6418518888525e-25,0.000101832768525211,0.000113289285913047
55.925,0,1.6119098603562e-09,2.5766243333086e-25,0.000101741773920064,9.8086887621792e-05
55.95,0,1.58952519100741e-09,2.51300725184926e-25,0.000101650901212409,8.62327164654653e-05
55.975,0,1.56744158209231e-09,2.45096088172765e-25,0.000101560150184639,7.82322793423273e-05
56,0,1.54565512504146e-09,2.39044644194273e-25,0.000101469520619634,7.30576865551086e-05
56.025,0,1.52416196006712e-09,2.3314261089996e-25,0.000101379012300754,7.03844927639488e-05
56.05,0,1.50295827558117e-09,2.27386299326894e-25,0.000101288625011846,7.11943374078332e-05
56.075,0,1.48204030761941e-09,2.2177211159296e-25,0.000101198358537237,7.61175148145167e-05
56.1,0,1.4614043392725e-09,2.16296538648066e-25,0.000101108212661732,8.35315271716118e-05
56.125,0,1.44104670012333e-09,2.10956158080883e-25,0.000101018187170618,8.96130445914258e-05
56.15,0,1.42096376569072e-09,2.057476319797e-25,0.000100928281849657,9.05540263071028e-05
56.175,0,1.40115195687963e-09,2.00667704846158e-25,0.00010083849648509,8.52129563338636e-05
56.2,0,1.38160773943742e-09,1.95713201560432e-25,0.000100748830863631,7.62676879110378e-05
56.225,0,1.36232762341634e-09,1.90881025396688e-25,0.000100659284772468,6.90952313105934e-05
56.25,0,1.34330816264229e-09,1.86168156087526e-25,0.000100569857999262,6.89200964442609e-05
56.275,0,1.32454595418934e-09,1.815716479362e-25,0.000100480550332146,7.77219891725273e-05
56.3,0,1.3060376378606e-09,1.77088627975494e-25,0.000100391361559721,9.25526585634542e-05
