likelihood_peaks,unif_posterior_means,unif_posterior_sds,normal_means,normal_sds,normal_mixture_means,normal_mixture_sds,laplace_means,laplace_sds,cauchy_means,cauchy_sds
2.45290581162325,2.45290581162325,1,1.22645290581162,0.707106781186547,1.43089405355232,0.887312049208534,1.53058462596932,0.928098641417893,1.70435937155808,0.998545876550944
2.4689378757515,2.4689378757515,1,1.23446893787575,0.707106781186548,1.4435696902776,0.891059144858874,1.54441781019958,0.929686668568923,1.72037950531296,1.00070539708177
2.48496993987976,2.48496993987976,1,1.24248496993988,0.707106781186547,1.456353289867,0.894869444160376,1.55829803411665,0.931254640384355,1.73646853861132,1.00284039156097
2.50100200400802,2.50100200400802,1,1.25050100200401,0.707106781186548,1.46924712937311,0.898743066984313,1.57222477574836,0.932802394073955,1.75262582110387,1.00495032094811
2.51703406813627,2.51703406813627,1,1.25851703406814,0.707106781186548,1.48225351192594,0.902680079741063,1.58619750540597,0.934329778485816,1.76885068020888,1.0070346597742
2.53306613226453,2.53306613226453,1,1.26653306613226,0.707106781186548,1.49537476557671,0.906680492758935,1.60021568604207,0.935836654131987,1.78514242147642,1.00909289662922
2.54909819639279,2.54909819639279,1,1.27454909819639,0.707106781186548,1.50861324203127,0.910744257629881,1.61427877361273,0.937322893202481,1.80150032897714,1.0111245346376
2.56513026052104,2.56513026052104,1,1.28256513026052,0.707106781186548,1.5219713152685,0.914871264526637,1.62838621744376,0.93878837956762,1.81792366571517,1.01312909192078
2.5811623246493,2.5811623246493,1,1.29058116232465,0.707106781186548,1.53545138003902,0.919061339496291,1.64253746060039,0.940233008768686,1.83441167406497,1.01510610204578
2.59719438877756,2.59719438877756,1,1.29859719438878,0.707106781186548,1.54905585023956,0.923314241735653,1.65673194026001,0.941656687996871,1.85096357623144,1.01705511445893
2.61322645290581,2.61322645290581,1,1.30661322645291,0.707106781186548,1.56278715715852,0.92762966085422,1.67096908808747,0.943059336060551,1.86757857473313,1.01897569490376
2.62925851703407,2.62925851703407,1,1.31462925851703,0.707106781186548,1.576647747588,0.932007214130989,1.6852483306125,0.944440883340911,1.88425585290774,1.02086742582233
2.64529058116232,2.64529058116232,1,1.32264529058116,0.707106781186548,1.59064008179807,0.936446443771765,1.6995690896087,0.945801271735995,1.90099457543961,1.02272990673882
2.66132264529058,2.66132264529058,1,1.33066132264529,0.707106781186548,1.60476663136876,0.940946814174098,1.71393078247372,0.947140454593251,1.91779388890836,1.02456275462492
2.67735470941884,2.67735470941884,1,1.33867735470942,0.707106781186548,1.61902987687581,0.945507709207411,1.72833282261003,0.948458396630685,1.93465292235814,1.02636560424585
2.69338677354709,2.69338677354709,1,1.34669338677355,0.707106781186548,1.63343230542604,0.950128429516371,1.74277461980593,0.949755073846751,1.95157078788668,1.02813810848651
2.70941883767535,2.70941883767535,1,1.35470941883767,0.707106781186547,1.64797640803854,0.954808189855964,1.75725558061624,0.951030473419119,1.9685465812535,1.02987993865686
2.72545090180361,2.72545090180361,1,1.3627254509018,0.707106781186548,1.66266467686835,0.95954611646728,1.77177510874217,0.952284593592499,1.98557938250628,1.03159078477592
2.74148296593186,2.74148296593186,1,1.37074148296593,0.707106781186547,1.67749960226911,0.964341244503399,1.78633260540999,0.953517443555703,2.00266825662473,1.03327035583363
2.75751503006012,2.75751503006012,1,1.37875751503006,0.707106781186548,1.69248366969201,0.969192515515295,1.80092746974798,0.954729043308164,2.01981225418091,1.0349183800301
2.77354709418838,2.77354709418838,1,1.38677354709419,0.707106781186548,1.7076193564183,0.974098775008098,1.81555909916119,0.955919423516135,2.03701041201517,1.03653460499154
2.78957915831663,2.78957915831663,1,1.39478957915832,0.707106781186547,1.72290912812334,0.97905877007852,1.83022688970355,0.957088625358829,2.05426175392659,1.03811879796245
2.80561122244489,2.80561122244489,1,1.40280561122244,0.707106781186548,1.7383554352705,0.984071147144692,1.84493023644691,0.958236700364752,2.07156529137713,1.03967074597354
2.82164328657315,2.82164328657315,1,1.41082164328657,0.707106781186547,1.75396070933361,0.98913444978008,1.85966853384661,0.959363710238536,2.08892002420821,1.04119025598501
2.8376753507014,2.8376753507014,1,1.4188376753507,0.707106781186548,1.76972735884753,0.994247116663569,1.87444117610299,0.960469726678561,2.10632494136879,1.04267715500482
2.85370741482966,2.85370741482966,1,1.42685370741483,0.707106781186548,1.78565776528667,0.999407479658176,1.88924755751867,0.961554831185688,2.12377902165381,1.04413129018156
2.86973947895792,2.86973947895792,1,1.43486973947896,0.707106781186548,1.80175427877217,1.00461376203125,1.90408707285092,0.962619114863452,2.14128123445184,1.04555252887187
2.88577154308617,2.88577154308617,1,1.44288577154309,0.707106781186548,1.81801921360902,1.00986407682929,1.91895911765895,0.963662678210046,2.15883054050086,1.04694075868191
2.90180360721443,2.90180360721443,1,1.45090180360721,0.707106781186548,1.83445484365531,1.01515642542093,1.9338630886456,0.964685630902481,2.1764258926509,1.04829588748311
2.91783567134269,2.91783567134269,1,1.45891783567134,0.707106781186548,1.85106339752646,1.02048869622173,1.94879838399312,0.965688091573285,2.19406623663244,1.04961784340181
2.93386773547094,2.93386773547094,1,1.46693386773547,0.707106781186548,1.86784705363818,1.02585866361479,1.96376440369269,0.966670187580135,2.21175051182935,1.05090657478294
2.9498997995992,2.9498997995992,1,1.4749498997996,0.707106781186547,1.88480793509291,1.03126398708137,1.97876054986726,0.967632054768831,2.2294776520552,1.05216205012779
2.96593186372745,2.96593186372745,1,1.48296593186373,0.707106781186547,1.90194810441537,1.03670221055557,1.9937862270875,0.968573837230008,2.2472465863316,1.05338425800585
2.98196392785571,2.98196392785571,1,1.49098196392786,0.707106781186548,1.91926955814385,1.04217076201763,2.00884084268047,0.969495687050019,2.26505623966758,1.05457320694108
2.99799599198397,2.99799599198397,1,1.49899799599198,0.707106781186548,1.93677422128501,1.04766695333991,2.02392380703077,0.970397764056403,2.28290553383861,1.05572892527262
3.01402805611222,3.01402805611222,1,1.50701402805611,0.707106781186548,1.95446394164099,1.05318798039996,2.03903453387381,0.971280235558385,2.30079338816413,1.05685146099038
3.03006012024048,3.03006012024048,1,1.51503006012024,0.707106781186548,1.97234048401872,1.05873092347453,2.05417244058105,0.97214327608284,2.3187187202824,1.05794088154583
3.04609218436874,3.04609218436874,1,1.52304609218437,0.707106781186548,1.9904055243327,1.06429274792862,2.06933694843694,0.972987067106163,2.33668044692147,1.0589972736383
3.06212424849699,3.06212424849699,1,1.5310621242485,0.707106781186547,2.0086606436135,1.06987030521274,2.08452748290719,0.973811796782497,2.35467748466508,1.06002074297733
3.07815631262525,3.07815631262525,1,1.53907815631263,0.707106781186547,2.02710732193548,1.07546033418177,2.09974347389849,0.974617659668767,2.37270875071236,1.0610114140216
3.09418837675351,3.09418837675351,1,1.54709418837675,0.707106781186548,2.0457469322787,1.08105946274776,2.11498435600909,0.975404856446966,2.3907731636302,1.06196942969486
3.11022044088176,3.11022044088176,1,1.55511022044088,0.707106781186548,2.06458073434096,1.08666420987876,2.13024956877044,0.976173593644149,2.40886964409713,1.0628949510797
3.12625250501002,3.12625250501002,1,1.56312625250501,0.707106781186548,2.08360986831728,1.09227098795478,2.14553855687947,0.976924083350582,2.42699711563768,1.06378815708959
3.14228456913828,3.14228456913828,1,1.57114228456914,0.707106781186548,2.10283534866553,1.09787610549132,2.16085077042154,0.977656542936492,2.44515450534615,1.06464924412008
3.15831663326653,3.15831663326653,1,1.57915831663327,0.707106781186548,2.12225805787787,1.10347577023997,2.1761856650839,0.978371194767855,2.46334074459872,1.06547842567979
3.17434869739479,3.17434869739479,1,1.58717434869739,0.707106781186548,2.14187874027909,1.10906609267419,2.19154270235952,0.979068265921684,2.48155476975293,1.06627593200212
3.19038076152305,3.19038076152305,1,1.59519038076152,0.707106781186548,2.16169799587403,1.11464308986779,2.20692134974129,0.979747987901218,2.49979552283364,1.06704200963834
3.2064128256513,3.2064128256513,1,1.60320641282565,0.707106781186547,2.18171627426749,1.12020268977158,2.22232108090651,0.980410596351469,2.51806195220446,1.06777692103313
3.22244488977956,3.22244488977956,1,1.61122244488978,0.707106781186548,2.20193386868083,1.12574073589291,2.23774137589157,0.981056330775528,2.53635301322377,1.06848094408333
3.23847695390782,3.23847695390782,1,1.61923847695391,0.707106781186547,2.22235091009086,1.13125299238078,2.25318172125691,0.981685434252057,2.55466766888462,1.06915437168093
3.25450901803607,3.25450901803607,1,1.62725450901804,0.707106781186548,2.24296736151716,1.13673514951786,2.26864161024211,0.982298153154355,2.57300489043753,1.06979751124122
3.27054108216433,3.27054108216433,1,1.63527054108216,0.707106781186548,2.26378301248503,1.1421828296187,2.28412054291132,0.982894736871406,2.59136365799565,1.07041068421712
3.28657314629258,3.28657314629258,1,1.64328657314629,0.707106781186548,2.28479747369187,1.14759159333175,2.29961802628884,0.983475437531283,2.60974296112137,1.0709942256007
3.30260521042084,3.30260521042084,1,1.65130260521042,0.707106781186548,2.30601017190529,1.15295694634071,2.31513357448504,0.984040509727281,2.62814179939393,1.07154848341294
3.3186372745491,3.3186372745491,1,1.65931863727455,0.707106781186548,2.32742034512198,1.1582743464586,2.33066670881264,0.984590210247143,2.64655918295728,1.07207381818275
3.33466933867735,3.33466933867735,1,1.66733466933868,0.707106781186548,2.34902703801622,1.16353921110589,2.34621695789346,0.985124797805718,2.66499413304775,1.07257060241634
3.35070140280561,3.35070140280561,1,1.67535070140281,0.707106781186548,2.37082909770749,1.16874692516164,2.3617838577556,0.985644532781395,2.6834456825009,1.07303922005803
3.36673346693387,3.36673346693387,1,1.68336673346693,0.707106781186548,2.39282516987626,1.17389284917442,2.37736695192134,0.986149676956615,2.70191287623725,1.07348006594355
3.38276553106212,3.38276553106212,1,1.69138276553106,0.707106781186547,2.41501369525701,1.17897232791725,2.39296579148577,0.986640493262793,2.7203947717264,1.07389354524691
3.39879759519038,3.39879759519038,1,1.69939879759519,0.707106781186548,2.43739290653702,1.18398069926859,2.40857993518628,0.98711724552991,2.73889043942922,1.07428007292195
