xs,normal_cdf,cauchy_cdf,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,cauchy_prior,cauchy_post_containment,cauchy_post_contraction,cauchy_post_compromise
3.475,0.958850522989944,0.986614436719161,0.0764035591224253,1.62364533060381e-86,5.34398007080926e-160,0.0440892699130187,0.0487097619158235,4.7706423651903e-87,4.91412367185344e-155,0.0038474211353291,0.00407635448775071,2.78373036142413e-87,4.63390125482096e-159
3.5,0.959940843136183,0.986709936410756,0.0762899933137411,2.2083793448639e-87,7.99155703667312e-159,0.0431386594132558,0.0475886879563146,6.34882135050389e-88,7.19028977220412e-154,0.00379274968884163,0.00401245695158206,3.73245112746151e-88,6.83121263130889e-158
3.525,0.961007571808867,0.986804083840181,0.0761746919175158,2.97381015587172e-88,1.18319147574458e-157,0.042201950494283,0.0464849897784243,8.36370197934343e-89,1.0414439483207e-152,0.00373923467073912,0.00394986321503783,4.95521193565169e-89,9.97125844387942e-157
3.55,0.962051056406311,0.98689690751115,0.0760576633174826,3.96469569514613e-89,1.73434589228714e-156,0.0412791308192958,0.0453986598104526,1.09066955094272e-89,1.49318839190099e-151,0.00368684371285047,0.00388853788472188,6.51374659562448e-90,1.44112835373579e-155
3.575,0.963071643940982,0.986988435132324,0.075938916014039,5.23315421872492e-90,2.51694343317345e-155,0.0403701818814969,0.0443296813243487,1.40791690909852e-90,2.11925153339066e-150,0.00363554557097771,0.00382844677912591,8.47811685337837e-91,2.06231626395356e-154
3.6,0.964069680887074,0.987078693644822,0.0758184586232183,6.83871118321027e-91,3.61633162579585e-154,0.039475079150447,0.0432780286616632,1.79907826826959e-91,2.97741658894163e-149,0.00358531007840933,0.00376955687893079,1.09261524685035e-91,2.92218152132439e-153
3.625,0.965045513031765,0.987167709248601,0.0756962998756479,8.84793752084228e-92,5.14422669628548e-153,0.0385937922198554,0.0422436674621934,2.27568573408067e-92,4.14081566959036e-148,0.00353610810166011,0.00371183627967287,1.39422816718033e-92,4.09975449703523e-152
3.65,0.965999485330178,0.987255507427753,0.0755724486154954,1.13335740605733e-92,7.24484341722942e-152,0.037726284956645,0.0412265548950184,2.8494675337212e-93,5.70061077197072e-147,0.00348791149831646,0.00365525414664763,1.76156476743278e-93,5.69516982597287e-151
3.675,0.966931941764085,0.987342112974779,0.0754469137994019,1.43730448838784e-93,1.01017115513106e-150,0.0368725156511258,0.0402266398916165,3.53186695844027e-94,7.76865932217442e-146,0.00344069307687379,0.00359978067193044,2.20374321052102e-94,7.83345072108537e-150
3.7,0.967843225204386,0.987427550013879,0.075319704495403,1.80462816781881e-94,1.3944982651635e-149,0.0360324371681089,0.0392438633807633,4.33345364457354e-95,1.04799681114675e-144,0.00339442655845876,0.00354538703340139,2.7297345744398e-95,1.06683342429904e-148
3.725,0.968733677277361,0.987511842023304,0.0751908298818379,2.24328130511633e-95,1.90589095285839e-148,0.0352059970988052,0.0382781585249198,5.26323996754989e-96,1.399468224892e-143,0.00334908654033646,0.0034920453556682,3.34793007578023e-96,1.43858867510903e-147
3.75,0.969603638234739,0.987595011856829,0.0750602992462462,2.76081176805089e-96,2.57890398855914e-147,0.034393137913346,0.0373294509578149,6.32792588729892e-97,1.84993010465127e-142,0.00330464846110776,0.00343972867278711,4.06563453412866e-97,1.92075804073879e-146
3.775,0.970453446827582,0.987677081764358,0.0749281219842532,3.36392971408109e-97,3.45485125794225e-146,0.0335937971137718,0.0363976590229426,7.53110657497271e-98,2.42067672404688e-141,0.00326108856750812,0.00338841089268788,4.88850179402916e-98,2.53924243396013e-145
3.8,0.971283440183998,0.987758073411737,0.0747943075984435,4.05801907235271e-98,4.58226909969217e-145,0.0328079073873383,0.0354826940126934,8.87248756944304e-99,3.13550476633346e-140,0.00321838388272427,0.00333806676321421,5.81993588686636e-99,3.32376762709292e-144
3.825,0.972093953690693,0.98783800789978,0.0746588656972233,4.84661263093948e-99,6.01712288536193e-144,0.0320353967599854,0.0345844604078456,1.03471608959398e-99,4.02038212114651e-139,0.00317651217614992,0.00328867183969639,6.86048953377792e-100,4.30776123905419e-143
3.85,0.97288532087835,0.987916905782561,0.0745218059936714,5.73085725259736e-100,7.82265590009083e-143,0.03127618874983,0.0337028561171554,1.19450013106889e-100,5.10289224133714e-138,0.00313545193450637,0.00324020245397742,8.00729834816287e-101,5.52798165883284e-142
3.875,0.973657873310859,0.987994787084999,0.0743831383043792,6.70900209141757e-101,1.00687748207736e-141,0.0305302025205332,0.0328377727167794,1.36502434754192e-101,6.41142635934224e-137,0.00309518233425809,0.00319263568481867,9.25359391853759e-102,7.02384768451023e-141
3.9,0.974411940478361,0.988071671319773,0.0742428725482803,7.77594748223639e-102,1.28308694088383e-140,0.029797353034408,0.0319890956892828,1.54412975069922e-102,7.97410804989705e-136,0.0030556832152574,0.00314594932961518,1.05883409973937e-102,8.83642574302591e-140
3.925,0.975147849694135,0.988147577503586,0.0741010187454683,8.92289465018609e-103,1.61879776616777e-139,0.0290775512051289,0.0311567046619847,1.72908514634147e-103,9.81745163595945e-135,0.00301693505555604,0.00310012187735475,1.19960425829396e-103,1.10070458763483e-138
3.95,0.975865925995275,0.988222524172816,0.073957587016006,1.01371358660616e-103,2.02202333501664e-138,0.0283707040499119,0.0303404736443996,1.91662949010632e-104,1.19647773548929e-133,0.00297891894732495,0.00305513248275855,1.34567512960011e-104,1.35755385948892e-137
3.975,0.976566492047182,0.988296529398583,0.0738125875787225,1.14020206796039e-104,2.50055715263819e-137,0.0276767148410381,0.0295402712645487,2.10304782436288e-105,1.44344310130443e-132,0.00294161657382711,0.00301096094154472,1.49463160009692e-105,1.65781119400081e-136
4,0.977249868051821,0.988369610801247,0.0736660307500019,1.2697126211301e-105,3.06157189456776e-136,0.026995483256594,0.0287559610039116,2.28427995260388e-106,1.72378824017525e-131,0.00290501018739078,0.00296758766675933,1.64368793818866e-106,2.00449206269007e-135
4.025,0.977916371659745,0.988441785564368,0.0735179269425607,1.39986483465303e-106,3.7111558653962e-135,0.026326905530311,0.0279874014308059,2.45605848587648e-107,2.0377802774938e-130,0.00286908258833423,0.00292499366612245,1.7897625884104e-107,2.39974150726383e-134
4.05,0.978566317885847,0.988513070448152,0.073368286664217,1.5280016617524e-107,4.45380278250349e-134,0.0256708746003847,0.0272344464319834,2.61407038619415e-108,2.38462444893911e-129,0.00283381710479504,0.00288316052033983,1.92957612021063e-108,2.84455947379112e-133
4.075,0.97920001902882,0.988583481802406,0.0732171205166489,1.6512719525528e-108,5.29187802012238e-133,0.0250272802571625,0.0264969454422425,2.75413387285424e-109,2.7623062542896e-128,0.00279919757341982,0.00284207036233325,2.05976858069127e-109,3.33853241062276e-132
4.1,0.979817784594296,0.988653035579015,0.0730644391941452,1.76673103170358e-109,6.22509126401582e-132,0.0243960092895913,0.025774743671864,2.87238078427453e-110,3.16747253467338e-127,0.002765208320873,0.00280170585734552,2.17703075425876e-110,3.87958969157914e-131
4.125,0.980419921221623,0.988721747343972,0.0729102534823454,1.87145472690002e-110,7.2500111742061e-131,0.0237769456303198,0.0250676823316835,2.96543340495524e-111,3.59536582075126e-126,0.00273183414612486,0.002762050183878,2.27824238025204e-111,4.46380509779292e-130
4.15,0.981006732614262,0.988789632288967,0.0727545742569727,1.96266089151992e-111,8.35966134363378e-130,0.0231699704993546,0.0243755988556256,3.03056452315328e-112,4.03982460411812e-125,0.00269906030348179,0.0027230870154212,2.36060937983171e-112,5.08526384421545e-129
4.175,0.981578519473747,0.988856705242574,0.0725974124825566,2.03783148158416e-112,9.54323784040486e-129,0.0225749625461752,0.0236983271205271,3.06583015132103e-113,4.49335913142284e-124,0.00266687248632333,0.00268480050294086,2.42179171957972e-113,5.73601419289617e-128
